archipelago_ID,sample_ID,S,H,K,no_spp_niche_0,no_spp_niche_1,no_spp_niche_2,no_spp_niche_3,no_spp_niche_4,no_spp_niche_5,no_spp_niche_6,no_spp_niche_7,no_spp_niche_8,no_spp_niche_9,no_spp_niche_10,no_spp_niche_11,no_spp_niche_12,no_spp_niche_13,no_spp_niche_14,no_spp_niche_15,no_spp_niche_16,no_spp_niche_17,no_spp_island_0,no_spp_island_1,no_spp_island_2,no_spp_island_3,no_spp_island_4,no_spp_island_5,no_spp_island_6,no_spp_island_7,no_spp_island_8,no_spp_island_9,no_spp_island_10,no_spp_island_11,no_spp_island_12,no_spp_island_13,no_spp_island_14,no_spp_island_15,presence_absence_matrix_cols_isles_concatenated
10,11,60,16,18,2,2,4,9,1,5,2,4,5,4,4,4,2,3,2,3,2,2,10,11,11,10,11,13,12,12,13,17,17,20,24,30,27,52,papapaaapaaaaaaaappaaaapapaaapaaaapaaaaaaaaaaaaaaaaaaaaaaaaapapapaaaapaaaaaaappaaaappapaapaaaaapaaaaaaaaaaaaaaaaaaaaaaaapapapaaaaapaaaaaappaaaappaapapaaaaaapaaaaaaaaaaaaaaaaaaaaaaapapapaaaaaapaaaaapapaaapaapaapaaaapaaaaaaaaaaaaaaaaaaaaaaaaapapapaaaaaaapaaaapaapaaapappapaaaaapaaaaaaaaaaaaaaaaaaaaaaaapappapaaaaaapaaaappaaaapapapapaaaapapaaaaaaaaaaaaaaaaaaaaaaapapapaaaaapapaaaappaaaapaaapapaaaappaaaaaaaaaaaaaaaaaaaaaaaapapapaaaaaapaaaaapapaaappappapaaaaapaaaaaaaaaaaaaaaaaaaaaaaapapapaaaaaapaaaaappaapappapaapaaaaappaaaaaaaaaaaaaaaaaaaaaaapapppaaaaaappaaaapppaaapppapapaaaapppaaaaaaaaaaaaaaaaaaaaaaapapppaaaaapppaaaapppaaapppppapaaaaapaaaaaaaaaaaaaaaaaaaaaaaapapapppaappppaaaappaaaapppppappaaaappaaaaaaaaaaaaaaaaaaaaaaapapppaapapppaaaaappapappppppappppapppaaaaaaaaaaaaaaaaaaaaaaapappppaaappppppaapppppppppppppaappppppaaaaaaaaaaaaaaaaaaaaaappppppaaappppppaappppaappappappapappppaaaaaaaaaaaaaaaaaaaaaappppppaaappppapppppppaappppppppapapppppppppppppppppppppppppp
10,12,78,16,18,3,5,7,5,8,6,7,5,5,4,1,4,4,3,5,2,2,2,10,10,10,11,10,13,11,12,20,23,23,32,34,35,43,61,paapaaaapaaaaaapaaaapaaaaaaapaaaaapaaaaaapaaaapaaaapaaaaaaaaaaaaaaaaaaaaaaaaaapaaapaaaapaaaaaapaaaapaaaaaapaaaaaapaaaaaapaaaapaaaapaaaaaaaaaaaaaaaaaaaaaaaaapaapaaaaaapaaaaaapaapaaaaaaapaaaaapaaaaaaapaaapaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaapapaaaapaaaaaaapaaaappaaaaapaaaaaapaaaaapaaaapaaaaapaaaaaaaaaaaaaaaaaaaaaaaaapaapaaaaaapaaaaaapaaaapaaaaapaaaaaapaaaaaapaaapaaaaaapaaaaaaaaaaaaaaaaaaaaaaaappppaaaapaaaaaaaapaappaaaaaapaaaaaapaaaaaapaaapaaaaapaaaaaaaaaaaaaaaaaaaaaaaaapaapaaaapaaaaaaaapaaaaapaaaapaaaaaaapaaaaapaaaapaaaappaaaaaaaaaaaaaaaaaaaaaaaappapaaaaaapaaaappaaaapaaaaaapaaaaaaapaaaaapaaaaapaaapaaaaaaaaaaaaaaaaaaaaaaaaapaapaaaapaapppappaaappaaaaaapaaaaaapppaaappaaappaaappaaaaaaaaaaaaaaaaaaaaaaaaapaapaaaapapapaapppaaapaaaaaapaaaaaapppaaapppaappapappppaaaaaaaaaaaaaaaaaaaaaaapaapaaaappaaaaapppaaapaappaapaaaaapppaaaappapapppaapppaaaaaaaaaaaaaaaaaaaaaaaapaapppaapappppappppappaaaaaappaaaapppppaappaappppappppaaaaaaaaaaaaaaaaaaaaaaaappppaapappppaapppppapppaaaaapapaaappppaaapppapppppapppaaaaaaaaaaaaaaaaaaaaaaaappppppappppppaapppppppaaaaaapappaappppaaappaaappppapppaaaaaaaaaaaaaaaaaaaaaaaappppppaapppapaapppppppappappppppppppppapppppaappppapppaaaaaaaaaaaaaaaaaaaaaaaappppapappappppappppapppaaapapapapappppaaappappppappppppppppppppppppppppppppppp
10,13,51,16,18,2,4,2,3,4,4,5,1,4,2,2,3,3,3,1,2,2,4,10,10,10,10,10,12,11,12,11,17,16,18,20,25,24,44,papaaapapaapaaapaaapaaaappaaapaaaaaaaaaaaaaaaaaaaaapaapaapapaapaaapaaapaaaappaaapaaaaaaaaaaaaaaaaaaaaapaaapapapaaapaapaaaapaaappaaapaaaaaaaaaaaaaaaaaaaaaapaapapapaapaaaapaaapaaappaaapaaaaaaaaaaaaaaaaaaaaapaaapapapaapaaaaapapaaaappaaapaaaaaaaaaaaaaaaaaaaaapaaapapapaappaaapaapaaaapppaapaaaaaaaaaaaaaaaaaaaaapaaapapapaapaaapaaappaaappaaapaaaaaaaaaaaaaaaaaaaaapaaapapappaapaappaapaaaappaaapaaaaaaaaaaaaaaaaaaaaapaaapapapaaapaapaaapapaappaaapaaaaaaaaaaaaaaaaaaaaapapapapapapppaappaappppappaaapaaaaaaaaaaaaaaaaaaaaapapapapapaappaapppapapaappaaappaaaaaaaaaaaaaaaaaaaapppapapapppappappaapappappaaapaaaaaaaaaaaaaaaaaaaaapppapapapapppappaaapppppppaaappaaaaaaaaaaaaaaaaaaaapppapapppppppappppappppappppappaaaaaaaaaaaaaaaaaaaapppapppapapppappppppppppppapapaaaaaaaaaaaaaaaaaaaaapppppapapapppappppapppppppaappppppppppppppppppppppp
10,14,68,16,18,3,4,5,3,5,5,5,6,3,5,2,2,5,3,3,2,4,3,10,10,10,11,11,14,13,12,19,20,19,25,26,31,33,57,paapaaapaaaapaapaaaapaaaapaaaapaaaaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaaapaapaaaapaaapaapaaaapaaaapaaaaapaaaaapapaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaapaapaaaapaapaaaapaaaapaaaaaapaaapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaapaapaaaaapaappapaaaaapaaapaaaaaapaaapaaaapaaaaaaaaaaaaaaaaaaaaaaaaaapaappaapaaaapaapaaaapaaaapaaaaaapaaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaaappapaaaapaaapaappaaapapaapaaaaappaaaaapaapaaaaaaaaaaaaaaaaaaaaaaaaaapaapapappaaapaapaaaaapaaapaaaaappaaaaapaapaaaaaaaaaaaaaaaaaaaaaaaaaapaapaaaappaapaaappaapaaaapaaaaaaapaapaaaapaaaaaaaaaaaaaaaaaaaaaaaaaapaapapappapapaapaaaapaapapaaaaappappaappppaaaaaaaaaaaaaaaaaaaaaaaaaapappapappaaapaapaapappaaappaaaaapaaapppapppaaaaaaaaaaaaaaaaaaaaaaaaapappapappaaapaapapaapaaaapapaaappaaapppappaaaaaaaaaaaaaaaaaaaaaaaaaapappppappppapaappaappppaapaapaappapapapappaaaaaaaaaaaaaaaaaaaaaaaaaappapapappappppappapapppaapaaaaappaaapppppppaaaaaaaaaaaaaaaaaaaaaaaaapappppppppaappppapppppaaappppaappaaapppppppaaaaaaaaaaaaaaaaaaaaaaaaapppppppppppappappapppppapppapaappaaapppppppaaaaaaaaaaaaaaaaaaaaaaaaapappppppppaappapppappppaapaappappapppppppppppppppppppppppppppppppppp
10,15,62,16,18,4,2,1,4,4,5,5,2,5,4,4,1,2,7,4,4,1,3,10,10,10,10,10,11,12,14,12,16,19,22,24,24,27,54,paaapappaaapaaapaaaapaaaapapaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaapappaaapaaapaaaaapaaapapaaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaapappaaapaaapaaaapaaaapapaaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaapappaaapaaapaaaapaaaapaapaaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaapaaapappaaapaaaapaaapaaaapapaaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaapappaaapaaapapaapaaaapapaaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaappaapapppaapaaapaaaapaaaapapaaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaappaapappppaapaapaaaapaaaapapapaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaappaapappapapaaapaaaapaaaapapaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaappaapappaaapapapapaapppaapapapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaapppapappaaapapapppaapapaapapaapapppaaaaaaaaaaaaaaaaaaaaaaaaaaapppppappaappaaapappapppaapppapapappaaaaaaaaaaaaaaaaaaaaaaaaaaappappappapapppppapappppaapapapappppaaaaaaaaaaaaaaaaaaaaaaaaaaapppapappapapappppppapppaapapapappppaaaaaaaaaaaaaaaaaaaaaaaaaaapppappppapppapappppppppaapppapaappppaaaaaaaaaaaaaaaaaaaaaaaaaappaapappppappppppppappppppapppappppapppppppppppppppppppppppppp
10,16,67,16,18,2,5,4,5,5,5,2,2,6,4,6,2,4,4,3,2,1,5,11,10,10,11,10,11,11,14,16,25,18,22,28,30,31,59,papaaaapaaapaaaapaaaapaaaapapapaaaaappaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaapaaaapaaapaaapaaaapaaaapapapaaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapapaaaaapaapaaapaaaapaaaapapapaaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapapaaaaapaapaaapaaaaapaaapapappaaaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaapapaaaaapapaaaapaaaapaaaaappapaaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaapaaaaapaapaaaapaaappaaapapaaapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaapaapaaaappaapaaaapaaaapapapaaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaappaapapaapaaappaaappaaapapapaaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapapaaapapaapaaapapaapapaappppappaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaappappaapppappppapappappaaapappppppaappaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaapaaapapaaapaapppaappapapppapappaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaappapapapppappppapppaappaaapppapapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaappppaaappppppppapappappapppapapppapppapaaaaaaaaaaaaaaaaaaaaaaaaaaaappppaappppapppppppppappaappppappppaapappaaaaaaaaaaaaaaaaaaaaaaaaaaapppppappppapppppppppapppappppppppapapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaappppppapppapppppppppppppappppppppapapaaappppppppppppppppppppppppppp
10,17,59,16,18,5,3,5,2,4,4,4,5,3,3,1,4,1,2,1,4,6,2,10,10,10,11,12,10,13,11,14,16,21,19,25,29,33,50,paaaapaapaaaapapaaapaaapaaapaaaapaapaaaaaaaaaaaaaaaaaaaaaaaapaaapaapaaaapapaaaapaapaaapaaaapaapaaaaaaaaaaaaaaaaaaaaaaaaapaapaapaaaapapaaaapaaapaapaaaapaapaaaaaaaaaaaaaaaaaaaaaaaaapaapaaapaaapppaaapaaapaaapaaaapaapaaaaaaaaaaaaaaaaaaaaaaappaaappaaapaapapaaapaaapaaaapaaapaapaaaaaaaaaaaaaaaaaaaaaaaapaaapaapaaaapapaaaapaaapaapaaaapaapaaaaaaaaaaaaaaaaaaaaaaapaaaappappaaapapaaappaapaaapaaaapaapaaaaaaaaaaaaaaaaaaaaaaaapaaapaapaaaaapapaappaaapaapaaaapaapaaaaaaaaaaaaaaaaaaaaaaaapaaapaapaaaapppaaappaappaapapaapaaapaaaaaaaaaaaaaaaaaaaaaaappaapaappaaapappaaappapapaaapaappapaaaaaaaaaaaaaaaaaaaaaaapppaappapapaapppapappaappaapapaappapapaaaaaaaaaaaaaaaaaaaaappaaapaappaaapppaaappaappaapappappappaaaaaaaaaaaaaaaaaaaaaapppaapppppppappppaappaappaapappappapapaaaaaaaaaaaaaaaaaaaaapppaapaappppppppppappaappaapppppppppppaaaaaaaaaaaaaaaaaaaaappppappappppappppppppppppaapppppppppppaaaaaaaaaaaaaaaaaaaaapppppppappaaappppaappaapppppapppppppppppppppppppppppppppppp
10,18,55,16,18,5,2,3,3,4,1,6,4,4,1,3,4,1,5,2,2,3,2,10,10,10,10,10,11,13,13,14,15,15,13,22,24,25,45,paaaapapaapaapaaappaaaaapaaapaaapaaaaaaaaaaaaaaaaaaaaaapaaaapapaapaaapaapapaaaapaaapaaapaaaaaaaaaaaaaaaaaaaaaaapaaapapaapaapaaapaapaaapaaapaaapaaaaaaaaaaaaaaaaaaaaaaapaaapapaapaaaapapaaapaapaaapaaapaaaaaaaaaaaaaaaaaaaaaapaaaapapaapaapaaapapaaaapaaapaaapaaaaaaaaaaaaaaaaaaaaaaapaaapapaapaaapaapapaaaappaapaaapaaaaaaaaaaaaaaaaaaaaaaaapaapapaapaapaapppppaaapaaapaaapaaaaaaaaaaaaaaaaaaaaaappaaapappapaapaaapapaapapaaapaaapaaaaaaaaaaaaaaaaaaaaaapapaapappapaapaaapppaaaappaapaaapaaaaaaaaaaaaaaaaaaaaaappaaapapaapaappaappppaaappaapaaapaaaaaaaaaaaaaaaaaaaaaappaaapapaapaappaappppaaapapapaaapaaaaaaaaaaaaaaaaaaaaaappaaapapaapaappaapppaaaapaaapaaapaaaaaaaaaaaaaaaaaaaaaapppaapppapppappaapppappapppppaaapaaaaaaaaaaaaaaaaaaaaaappppapappppapppaappppapppppappaapaaaaaaaaaaaaaaaaaaaaaappppppappapaappapppppapppppapppapaaaaaaaaaaaaaaaaaaaaaappaaapappapaappappppppappppappppppppppppppppppppppppppp
10,19,66,16,18,3,3,4,6,5,2,6,4,4,3,3,5,3,4,2,4,3,2,10,11,10,10,10,12,13,15,13,18,19,22,26,28,32,54,paapaapaaapaaaaapaaaapapaaaaapaaapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaapapaappaaapaaaaapaaaapapaaaaapaapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaapaapaapaaaapaaaaapaaaappaaaaaapaapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaapapaaaapaaaaaapaaapapaaaaapaapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaapaapaapaaaaapaaaapaaaappaaaaaapaapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaapaapaapaaaapapaaapaaaapaapaaaapaapaaappaaaaaaaaaaaaaaaaaaaaaaaaaaapaapaaapaaappaaaapaaaapappaaaapaappaapaaaaaaaaaaaaaaaaaaaaaaaaaaaappapaapaaapapaaaapapaappapaaaappapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaapaappapaaaaapaaaapaapappaaaaaappapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaappappappaaapppaaappaaappppaaaapaapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaappappapaaaappaaaapaaaappppaaappaapppappaaaaaaaaaaaaaaaaaaaaaaaaaaapaapaappaaappapaappaaappppaaapppapppppapaaaaaaaaaaaaaaaaaaaaaaaaaappppppppaapppaaaapppaappppaaaappppppapapaaaaaaaaaaaaaaaaaaaaaaaaaappappppppapppapaappaaapppppaapppapppppapaaaaaaaaaaaaaaaaaaaaaaaaaappppppppppppppppappaaappppapapppapppapppaaaaaaaaaaaaaaaaaaaaaaaaaappappappaaapppapappappppppaappppapppappppppppppppppppppppppppppppp
10,20,59,16,18,2,6,3,4,4,4,3,5,1,6,3,3,1,3,1,5,2,3,10,10,10,10,11,11,14,12,15,22,23,29,26,32,32,51,papaaaaapaapaaapaaapaaapaapaaaappaaaaaaaaaaaaaaaaaaaaaaaaaapaapaaaapaaapaapaaapaaaapaapaaapapaaaaaaaaaaaaaaaaaaaaaaaaapaaapaaapaaapaapaaapaaapaaapaaappaaaaaaaaaaaaaaaaaaaaaaaaaapapaaaaapaapaaapaaaapaapaaaapaappaaaaaaaaaaaaaaaaaaaaaaaaaapapaaaaapaapaaapaaaaapapaapaaaapppaaaaaaaaaaaaaaaaaaaaaaaaapapaaaaapaapaaapaaappaapaaapaaapaapaaaaaaaaaaaaaaaaaaaaaaaapaapaaaapaapaaapaaaappapappppaapaapaaaaaaaaaaaaaaaaaaaaaaaapapaaaaapaapaaapaaaapappaappaaappaaaaaaaaaaaaaaaaaaaaaaaaaapaapaaaappapaaapaaappappappaaaappapaaaaaaaaaaaaaaaaaaaaaaaapappppaapapppaapaaapppapaapappapppppaaaaaaaaaaaaaaaaaaaaaaapapppaaapapppaappaappappapppapapppppaaaaaaaaaaaaaaaaaaaaaaapppappaappapppapapapppppppppappppppppaaaaaaaaaaaaaaaaaaaaaapappapaappappaapappppappapppppappppppaaaaaaaaaaaaaaaaaaaaaappppppaappappapppaapppppppppppppppppppaaaaaaaaaaaaaaaaaaaaappppppppppappaapppppppppppppppapppppaaaaaaaaaaaaaaaaaaaaaaappppppapppappaappaappppppppppapppppppappppppppppppppppppppp
10,21,54,16,18,4,1,4,5,6,3,4,3,3,3,1,2,3,3,2,2,3,2,10,11,10,10,10,11,12,11,15,17,19,19,22,25,30,46,paaappaaapaaaapaaaaapaapaaapaapaapaaaaaaaaaaaaaaaaaaaapaaappaaaapaaaappaaapaaapaapaapaapaaaaaaaaaaaaaaaaaaaapaaappaaapaaaaaapaaapaapaaapaapaapaaaaaaaaaaaaaaaaaaaapaaappaaapaaaapaaaaapaaaapapaapaapaaaaaaaaaaaaaaaaaaaapaaappaaapaaaaaapaaapaaaapapaapaaapaaaaaaaaaaaaaaaaaaapaaappaaappaaaaapaaapaaapaapaapaapaaaaaaaaaaaaaaaaaaaapaaappaaaaapaapapaaapaaaapppaapaapaaaaaaaaaaaaaaaaaaaapaaappaaaapaaapaaaaapaaapappaapaaapaaaaaaaaaaaaaaaaaaapaaapppaapaaaaaapaaapppappappapaapaaaaaaaaaaaaaaaaaaaapaaapppaappaaapppaaapaaappppaapaappaaaaaaaaaaaaaaaaaaappaapppaapppaapppaaapapappapaapaappaaaaaaaaaaaaaaaaaaapaaapppaapppaaappppapaaappppappaapaaaaaaaaaaaaaaaaaaaapaaappppapppaapappaappaapppppappappaaaaaaaaaaaaaaaaaaapaaappppapppaappppappaappppppapappppaaaaaaaaaaaaaaaaaapppappppppppppppppaappppppppaapppppaaaaaaaaaaaaaaaaaaappappppaappppappppaapppppppppapppppapppppppppppppppppp
10,22,56,16,18,4,6,1,4,3,4,4,5,4,4,4,2,1,2,2,3,1,2,10,10,10,11,11,11,11,12,12,17,19,20,24,28,26,47,paaapaaaaappaaapaapaaapaaapaaaapaaapaaaaaaaaaaaaaaaaaaaapaaapaaaaapapaapaapaaapaaapaaaaapaaapaaaaaaaaaaaaaaaaaaapaaapaaaaappaaapaapaaapaaapaaaapaaapaaaaaaaaaaaaaaaaaaaappaapaaaaappaaapaapaaapaaaapaaapaaapaaaaaaaaaaaaaaaaaaaapaaapaaaaapaapapaapaaaapaapaaaappaapaaaaaaaaaaaaaaaaaaaapaaappaaaapaapapaapaaapaaaaapaapaaapaaaaaaaaaaaaaaaaaaaapaaapaaaaapappapaapaaaaapaaapaaapaapaaaaaaaaaaaaaaaaaaaapaaapapaaapaapapaapaaapaaapaaaappaapaaaaaaaaaaaaaaaaaaaapaaappaaaapaapapaapaaappaaaapaapaaapaaaaaaaaaaaaaaaaaaaappaappaaaapappapaappaapapapapaappaapaaaaaaaaaaaaaaaaaaaapaaapapaaapaapappapaaapppappppapppapaaaaaaaaaaaaaaaaaaaapaaapppaaapappapaappaapppapapapppaapapaaaaaaaaaaaaaaaaaapppappaaaappppappapppapppapapappppapaaaaaaaaaaaaaaaaaaaappaappppaappppapppppaappppppppppppapaaaaaaaaaaaaaaaaaaaappaappapppppppapapppappppapppaappaapaapaaaaaaaaaaaaaaaaappapppapapppppppppppaappppppppappappaapppppppppppppppppp
10,23,64,16,18,4,4,3,4,7,2,3,2,4,3,3,4,3,6,4,2,3,3,11,10,10,10,11,11,11,14,16,17,18,21,25,27,27,55,paaapaaapaapaaappaaaaapapaapapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaapaapaaapaapaaaaaapapaapaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaapaapaaapaapaaaaaapapaapapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapapaaapaaapaapaaaaaapaapapaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaappaapaapaaapaaaaaapapaapapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaaapaapaapaaapapaaaapapaaapaapapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapapapaaapaapaaapaaaaaapapaapaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaaappapaaapaapaapaaapapaapapapappaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaappaapaapapapaappaapppaapappaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaapaappaappaapappaaapapaapapppappaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaappaapaapppappaaapapppaapappaappaaaaaaaaaaaaaaaaaaaaaaaaaaaaapapapppapaappaapaapapapppappapppappaaaaaaaaaaaaaaaaaaaaaaaaaaaaappppppaappappaapppppaappppapppppapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapapppppapappppappppppapppaapappppppaaaaaaaaaaaaaaaaaaaaaaaaaaaaapapppppppaapppppppppappppaapapppappaaaaaaaaaaaaaaaaaaaaaaaaaaaaapapapppapappppppppapaapppaappppppppppppppppppppppppppppppppppppp
10,24,59,16,18,5,2,7,3,4,6,2,1,2,9,1,3,4,2,2,1,3,2,10,10,10,11,10,11,11,13,15,15,20,24,24,30,33,51,paaaapapaaaaaapaapaaapaaaaapappapaaaaaaaaaaaaaaaaaaaaaaaaaaapaaapaapaaaaaapaapaapaaaaapappaapaaaaaaaaaaaaaaaaaaaaaaaaapaaaapaaapaaaapaaaapapaaaaaappappaaaaaaaaaaaaaaaaaaaaaaaaaaapaaapaaaapaaapaapaaapaaaaapapappapaaaaaaaaaaaaaaaaaaaaaaaapaaaapaapaaaaapaapaaapaaaaapappapaaaaaaaaaaaaaaaaaaaaaaaaaapaaaapapaaapaapaaaapapaaaaapappaaaapaaaaaaaaaaaaaaaaaaaaaaaapaaapaaaaapaapaapapapaaaaapappaaaaapaaaaaaaaaaaaaaaaaaaaaaapaaappapaaaaapaapaaapaaaaapapppppaaaaaaaaaaaaaaaaaaaaaaaaappaaapaappaaaapaapapapaaaaapappppaapaaaaaaaaaaaaaaaaaaaaaaapaaaapapaaappapaapapapaaaaapappappapaaaaaaaaaaaaaaaaaaaaaaapppaapaapaappapaapapapppaaapappapaapppaaaaaaaaaaaaaaaaaaaaapppaappppappaapaapppappapaapappppappapaaaaaaaaaaaaaaaaaaaaapppaapappaapaapappapapppppapappppaapappaaaaaaaaaaaaaaaaaaaapppaappppppppappppppappaaapppppppaappappaaaaaaaaaaaaaaaaaaapppaappppapppppppppppppppappapppppppaappaaaaaaaaaaaaaaaaaaappppppappppppappppppappppaapppppppappapappppppppppppppppppp
10,25,50,16,18,6,3,3,4,2,3,3,2,5,2,1,1,1,3,1,2,4,4,10,10,10,10,10,11,11,12,11,14,17,19,25,27,26,43,paaaaapaapaapaaapapaapaapapaaaapaaaaaaaaaaaaaaaaaaapaaaapaapaapaaapapaapaapaapaaaapaaaaaaaaaaaaaaaaaaapaaapaapaapaaapapaaapapapaaaapaaaaaaaaaaaaaaaaaaaapaaapaapaapaaapapaapaapapaaaapaaaaaaaaaaaaaaaaaapaaaaapaapaapaaapapaapaapaaapaaapaaaaaaaaaaaaaaaaaaapaaapaapaapaaaapapapappapaaaapaaaaaaaaaaaaaaaaaaaapaaapaapaapaaapapaapaapapaapapaaaaaaaaaaaaaaaaaaaapaaapaapaapaaapapaapaapapaapappaaaaaaaaaaaaaaaaaappaaapaapaapaaapapaapaapaaapaaapaaaaaaaaaaaaaaaaaaappaapaapaapaaapapaapappappaaappaaaaaaaaaaaaaaaaaappaaapaappapaaapappppappapppaapaaaaaaaaaaaaaaaaaaappapapaapaapaaappppppappapppappaaaaaaaaaaaaaaaaaapppapapaapappppappppppapppppppappaaaaaaaaaaaaaaaaaapppppppappppapappppppappapppppppaaaaaaaaaaaaaaaaaappapapppppppappppppppappappppappaaaaaaaaaaaaaaaaappppppppapappapappppppappappppappppppppppppppppppp
10,26,58,16,18,2,3,4,2,2,4,6,2,7,5,2,2,2,2,3,3,3,4,10,10,10,11,10,11,11,12,18,21,21,26,25,29,34,48,papaapaaapapapaaapaaaaapapaaaaaapaaaaaaaaaaaaaaaaaaaaaaaaapapaapaaapapapaaapaaaaapaapaaaaaapaaaaaaaaaaaaaaaaaaaaaaaapapaapaaapapapaaapaaaaaapapaaaaaaapaaaaaaaaaaaaaaaaaaaaaaapapaapaaapapapaaaappaaaappaaaaaapaaaaaaaaaaaaaaaaaaaaaaaaapapaaapaapapapaaaaaapaapaaapaaaaaapaaaaaaaaaaaaaaaaaaaaaaapapaapaaapapapaaappaaaaappaaaaaapaaaaaaaaaaaaaaaaaaaaaaaaapapaapaaapapaapaapaaapaapapaaaaaaaapaaaaaaaaaaaaaaaaaaaaaapapaapaaapapapaaapaaaaapaappaaaaaapapaaaaaaaaaaaaaaaaaaaaapappapapapapapppapaaapppappaaaaaapapaaaaaaaaaaaaaaaaaaaaaapappapaaapappppaapppapapppapaaaaappppaaaaaaaaaaaaaaaaaaaaapappapapapapapppapppapappappaaaaappapaaaaaaaaaaaaaaaaaaaaapappapapapppapppappppappappppaaapppppaaaaaaaaaaaaaaaaaaaaapappapapapapappapppappappppppaaapppppaaaaaaaaaaaaaaaaaaaaapappapppapappppappppppappapppppapppppaaaaaaaaaaaaaaaaaaaaapapppppppppppppappppppappppppppppppppaaaaaaaaaaaaaaaaaaaaappppappaapapapppapppppappppppaaapppppppppppppppppppppppppp
10,27,54,16,18,3,4,4,2,2,1,5,3,2,3,1,4,3,2,4,4,3,4,10,10,10,10,10,11,12,13,12,14,16,16,23,22,24,47,paapaaapaaapapappaaaapaapapaaaaaaaaaaaaaaaaaaaaaaaaaaapaaapaaapaapapapapaaapaapaapaaaaaaaaaaaaaaaaaaaaaaaaaapaapaaaapaapaappaapaapaapaapaaaaaaaaaaaaaaaaaaaaaaaaaapaaapaapaaapaapppaaaaapapaapaaaaaaaaaaaaaaaaaaaaaaaaaapaaapaapaaapaapppaaaaapapaapaaaaaaaaaaaaaaaaaaaaaaaaaapaaapaapaaapapappaaaapaapappaaaaaaaaaaaaaaaaaaaaaaaaaapaapaaaapaapappppapaapaaappaaaaaaaaaaaaaaaaaaaaaaaaaaapaapppaapaapaapppaapapaapaapaaaaaaaaaaaaaaaaaaaaaaaaaapaappaaappapaapppaaaapaapaapaaaaaaaaaaaaaaaaaaaaaaaaaapaappaappaapappppaaaappapaapaaaaaaaaaaaaaaaaaaaaaaaaaapaappaappaapappppapaappapappaaaaaaaaaaaaaaaaaaaaaaaaaapaappaappaapappppaaappappappaaaaaaaaaaaaaaaaaaaaaaaaaappapppappappapppppppapppppppaaaaaaaaaaaaaaaaaaaaaaaaaappapppappaapppppppapapppppppaaaaaaaaaaaaaaaaaaaaaaaaaapppppppppaapppppppppappppappaaaaaaaaaaaaaaaaaaaaaaaaaapaappppppappapppppapapappppppppppppppppppppppppppppppp
