archipelago_ID,sample_ID,S,H,K,no_spp_niche_0,no_spp_niche_1,no_spp_niche_2,no_spp_niche_3,no_spp_niche_4,no_spp_niche_5,no_spp_niche_6,no_spp_niche_7,no_spp_niche_8,no_spp_niche_9,no_spp_niche_10,no_spp_niche_11,no_spp_niche_12,no_spp_niche_13,no_spp_niche_14,no_spp_niche_15,no_spp_niche_16,no_spp_niche_17,no_spp_island_0,no_spp_island_1,no_spp_island_2,no_spp_island_3,no_spp_island_4,no_spp_island_5,no_spp_island_6,no_spp_island_7,no_spp_island_8,no_spp_island_9,no_spp_island_10,no_spp_island_11,no_spp_island_12,no_spp_island_13,no_spp_island_14,no_spp_island_15,presence_absence_matrix_cols_isles_concatenated
9,11,68,16,18,5,3,5,5,6,3,3,3,3,4,5,3,3,4,3,3,4,3,10,11,10,11,10,11,14,15,16,22,23,29,40,45,46,49,paaaapaapaaaapaaaapaaaaapaapaapaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaappaaapaapaaaapaaaapaaaapaaapapaapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaaapapaaapaaaapaaaaapaaapapaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaapaapaaapaaaappaaaapaaapapaapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaapapaaaaapaaaapaaaapaaapapaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaapappaaaapaaapaaaaapaaapapaapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapapaaapapapaaaapaaapaaaapaaappapapaappaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaappaaapapapaappaaapapaaapaaapapaapaappaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapapaappaappaappaaaapaaaapaaapapaappappaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapppapapapppaappppaapaaaapppppapappaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaappaaapaapaaappaaapppppapppapapppppapppaaaaaaaaaaaaaaaaaaaaaaaaaaaaapapaapppapppapppppppppappppppapappaappapaaaaaaaaaaaaaaaaaaaaaaaaaaaapppaappapppaapppppppapaapapapapaappapppapppaappapaapaaappappappaappapppaappapppaappppppppapapapppappappappappppaapaapaappaappppppppaappapppaappppppppppaaapppaaapapapappappapppappapppaappppappppappappaappppppapppapppaappppapppppapppapappppppppapppaaapappappapappappappppppa
9,12,66,16,18,6,5,5,1,4,3,2,3,1,5,4,7,2,3,1,5,5,4,10,11,10,10,10,13,11,12,15,17,20,24,45,47,49,53,paaaaapaaaapaaaappaaapaapapaappaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaaaaapaaaappaapapaaapaappaapapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaaaaaapaapaaaappaaapaapapaapapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaaaaaapaaapaaapapaapaapapaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaaaaapaapaaaapaapapaapapaapapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaaaaaapaapaaaapppaapaappapppapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaaaaaaapapaaaapaaappaapapaapappaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapapaaaaapaapaapapapaapaaappaapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaapaaaapaappaaappapapaapppaapappaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaappapapaaaaaapppapapaapapapppppaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaappapaapappapaaaappaappaapppppppppaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaappppappapaapaaaappppppapppppapappppaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapapppppapappppaappapppaappppppapppapppappppppapappapppaaapppaappaapppppppapaapaaapppppapaappppppppppapppaappppaappppappppaaapppapppppapppapapppppaapppppappapppappppppappapppppaappappapppppaapppappppppppappapppppaapppppppaappppppapppappaapppppaapapppppppppppppppppp
9,13,62,16,18,2,9,2,2,3,4,3,4,3,3,4,2,1,4,5,4,3,4,10,10,11,11,10,12,12,11,15,16,20,21,42,44,49,52,papaaaaaaaapapapaapaaapaapaaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaapaaaaaaaappapaapaaaapaapaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaapaaaaaaapaapapaapaaaapappapaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaapaaaaaapapappaapaapaaapaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaapaaaaaapapapaaapaapaapaaaapapaaaaaaaaaaaaaaaaaaaaaaaaaaaaapapaaaaaaaapppppaaapaaapaapaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaapapaaaaaaaapapappaapaaapaapaapappaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaaapaaaaapapapaappaaapaapaaapapaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaapaaaaaapppappaapaappappaappapaaaaaaaaaaaaaaaaaaaaaaaaaaaaapapapapaaaapapappappaappappaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaapapppaappaapapppaappaappapppappapaaaaaaaaaaaaaaaaaaaaaaaaaaaaapapppaaaapapapappapppapppppaappappaaaaaaaaaaaaaaaaaaaaaaaaaaaapapapapaaappppapppppapppappppppapaappaappppppapppaapppappapppapppapaaaappppppppappaappapppappapaappaapappppppppppppapppppppapapppaaappppppappppppapppppppppapaappaappppppppapapppppppppppppapppaaaapppppppppppaapppppppppppapppppppppppppppappppappppppp
9,14,62,16,18,4,3,2,2,4,2,6,3,3,3,5,6,3,4,3,3,3,3,10,10,10,10,10,11,12,12,13,14,19,18,32,40,43,55,paaapaapapapaaapapaaaaapaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaapaapapapaaapapaaaaapaaapapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaaapapapapaaapapaaaaapaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaaapapapapaaapapaaaaapaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaapaapapapaaaappaaaaapaaapapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaappapapapaaapapaaaaapaaaapapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaappapapapaaappapaaaaapapaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaaapapapapaaapaaapaaappapaapapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaappapapapaaapappaaaapaappapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaappapppapaaapaapaaaapaaapapppaaaaaaaaaaaaaaaaaaaaaaaaaaaaaappaappapapappaappapapaapaappppppaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaappapapapaaapapppapappppapppaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaappaappapapapapappppaaaappappapaappaaapppaaapaappaappappapaappapapappapapapaaappppaaaappapppppppppaappappappappaappapppppappppaapppapapapaapppppaaaappapppppappaaapppappppapppppppppapppppppapapppppppppappppppaappppppppppppppppppppppppppappppppapppppp
9,15,61,16,18,4,4,3,2,5,2,6,3,4,3,2,1,3,6,5,3,1,4,10,10,10,11,11,11,14,13,13,18,21,23,36,43,45,50,paaapaaapaapapaaaapapaaaaapaapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaapaaaapaapaaapapaaaappaaaaaapaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaapaaapaaaapaapaapaaappaaaaapaaaapapaaaaaaaaaaaaaaaaaaaaaaaaaaapaaaapaapapapaapaaappaaaaapaaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaapaaaaapaapapapaaaaapapaaaappapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaapaaapapapaaaaappaaaaapaappaaapaaaaaaaaaaaaaaaaaaaaaaaaaappaaappaapapaaapaaappaaaaapapppaapaaaaaaaaaaaaaaaaaaaaaaaaaaappaapapaapaapaapaaappaaaaapaappaapaaaaaaaaaaaaaaaaaaaaaaaaaaapaaaapaapaaapaapaaapaappaappapaaappaaaaaaaaaaaaaaaaaaaaaaaaaapaaappaapppapaappaappaaapappappaapapaaaaaaaaaaaaaaaaaaaaaaaaapaaappaappppppapaaappappaappapppappaaaaaaaaaaaaaaaaaaaaaaaaaapaaappaappppppapaaapppappappppppappaaaaaaaaaaaaaaaaaaaaaaaaaapppappaapappppapaapppaaaaappapppappapppppapppaaappaaapaappppappappppappppppapaaappaaapappappppppppppppppaapaappppapaappppppaapppppppppppapaaapppappappapppappapppppapapappppappppapppppppappppppppppaapapapppppppppapppappappppppppppapppppapapppppp
9,16,72,16,18,3,5,2,7,4,3,5,2,7,5,3,4,3,3,2,5,5,4,10,10,10,10,10,13,11,13,13,20,26,26,42,46,50,59,paapaaaapapaaaaaapaaapaapaaaapapaaaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaapaaaapapaaaaaapaaaapapaaaapaapaaaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaapaaaapaapaaaaaapaaapapaaaapapaaaaaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaapaaapapaaaaaaaapaaapapaaapaaapaaaaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaapaaaapapaaaaaapaaaaappaaaapaapaaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaapapaapaaappaaaapaapaapaaaapaapapaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaapaaaapaaapapaaapaapaapaaaapaaaapaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaapaapapapaaaaaaappaapappaaapaapaaaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaaaaappapapaaaaapaappapaaaapaaappaaaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaapaaaappapaaaaappppppapaaaappappppaapapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaappppappapapppaaaappppppappaaappapppaaappapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapappapappapppaaaappapppapappapapppppaaapppaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapappapaapapapaaaaapapapappaaapapppppaappppappappaappapppppppaaappppapppapappppappapapaapappappppppaappaappapaappppppaapppappappppppaaaapppaapappppppaapppapppaaaappaappappppapappppppappppapapppapppappppppppaappppapapappapppappappppappppppppappaappapppppppppppapaapppapppppppppppppppppppppa
9,17,59,16,18,1,3,2,3,5,2,3,5,3,3,3,4,2,6,2,5,4,3,10,10,10,10,10,12,12,12,12,15,17,16,37,44,50,48,ppaapapaapaaaapapaapaaaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaappaapapaaapaaapapaaapaaapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaappaapapaaapaaaappaapaaaapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapapapapaaapaaapapaaaapaaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaappaapapaaapaaapapaapaaaaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapppppapaaapaaapapaaaaapapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaappaapapaaapaaapappaaapaappaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapppapapaaappaapapaapaaaaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapppapapaaapaaapapapaapaapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapppapapaaappaapapaaappapapappaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapppapapaaapppapppaaappaappappaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapppapappaappaapappapapaappaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapppapppaaappaapappappppappaapapaapppppppppaaapppppaappaappappppppppapppppppppapppaappappappapppppppppppapppapaapapaapapppppppappppapppppappppappppppppppppppppappppppppppapaapapppppppppappppapppppppppapppappapappppppppppppapppppapppaappa
9,18,65,16,18,5,1,8,3,5,5,3,4,1,3,3,1,2,4,7,3,5,2,10,10,10,10,11,12,13,15,13,17,17,21,41,39,47,56,paaaappaaaaaaapaapaaaapaaaapaapaaappaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaappaaaaaaaapaapaaaapaaaapaapaappaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaapapaaaaaaapaapaaaapaaapaapaaappaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaapaapaaaaaapaapaaapaaaapaaapaappaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaappaaaaaaaapaapaaaaapaappapaaappaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaappaapaaaapaaapaaappaaaapapaaappaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaappaaaaaaappaapaaapppaapaaaapappaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapapapaaapaaaaapaappaappaaappappaappaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaappaaaaaaaapaapaaappppapaapaaapapaaaaaaaaaaaaaaaaaaaaaaaaaaaaapapappapppaaaapaaapaapapaappappaappaaaaaaaaaaaaaaaaaaaaaaaaaaaaaappaappaaaaaaappaapppappaaapapppaappaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapapappapaaaaaapapppappppapppappapppaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapapappaapappappappaappppaappappaappapppappapppappppaaappappppappapapappappappaappappaapppapppappaappaappappapapppapppaappppapaapapppaappappapapppappppppppapppapppappaapppppapppppappapappappppapaappppppppppppappappppppppapppppppappppppppppppppppppaapppapappppp
9,19,61,16,18,3,2,2,4,3,3,2,2,7,1,3,2,5,4,5,4,3,6,10,10,10,10,10,12,12,14,16,20,21,20,34,47,48,55,paapapapaaapaapaapapapaaaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaapapaapaapaapaapapapaaaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaapapapaaapaapaapapaapaaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaapapapaaapaapaapapaapaaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaapapaapaapaapaapapaapaaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaappaaapapaappppapapaaaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaapapapapapaapappapaapaaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaapapapaapppappapappaapaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaapapapppappappapppaappaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaapappapppppapappppapppppaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaapapappppppapppppppppppaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaapappppapppappppapappppapapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaapapappappapppapapaappaaaapppapapppaapppapppaappaapaappppaappapapappapppappppppppppppappppappppppapppapppaappppppappappappapappppppppappppppappppapappppppppppppppappppapppapaappppaapppppppppppppppppppppppppaapppppppppppapppppppappppppapppppap
9,20,66,16,18,4,3,2,3,3,3,5,3,3,7,6,3,4,4,3,3,4,3,10,10,10,11,11,12,12,15,14,19,18,20,39,44,46,59,paaapaapapaapaapaapaaaapaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaapaapapaaapapaapaaaaapapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapapaapaapaapapaaapaaaapapaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaappapaapapaaaappaapaaaapaapaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaappapaapapaapaapaapaaaapaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapapaaapppapaaapapaaaaapapaappaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapapaapappapaapaapaaaaaappaaapapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapppapaapappaapppaapaaaappapaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaapaapaapapaappappaaappappaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaappappaapappappapaapppaappppaapapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaappppaappppappapaapaaaapaappapppaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapppappappppappapaappaaappapaapapapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaappapapppppapppppappapappapaapppaaaapppaaappappaapppapaapaapppappapppapppppppapppppapppaappappppppaaaappaaaappapppappaapaappapppappppppppapppppppppppappapappappapppaaaaappppappppppappaapaapaapppappppppppapppppapppppppppapppappppppapppppaapppppppppppppppppppppppppp
9,21,50,16,18,1,1,3,4,2,4,2,5,3,3,4,1,2,4,2,5,2,2,11,10,10,10,10,12,11,11,13,15,17,18,31,33,37,43,pppaapaaapapaaapappaaapaapaaaaaaaaaaaaaaaaaaaaaaaapppaapaaapaapaaappaaaapaapaaaaaaaaaaaaaaaaaaaaaaaapppaapaaapaapaaapaapaaapapaaaaaaaaaaaaaaaaaaaaaaaapppaaapaapaapaaappaaaapaapaaaaaaaaaaaaaaaaaaaaaaaapppaapaaapaapaapapaaaaapapaaaaaaaaaaaaaaaaaaaaaaaappppaapaapaapaaapaaappapapaaaaaaaaaaaaaaaaaaaaaaaapppaapapapaapaapapaaaaapapaaaaaaaaaaaaaaaaaaaaaaaapppaapaaapaapaaapaaapappapaaaaaaaaaaaaaaaaaaaaaaaapppaapaaapappaappaaapappapaaaaaaaaaaaaaaaaaaaaaaaapppaapppapappaaapaaapappappaaaaaaaaaaaaaaaaaaaaaaappppaappapaapaapppaapappapppaaaaaaaaaaaaaaaaaaaaaappppapppapaappappppaaappppaaaaaaaaaaaaaaaaaaaaaaaappppappapppapapappaapappappappaappappaapappaaapppppppaapppappapaappppppappappapappppappaappppaaapppappppppppapaapaappppppappappapppappapppppppppaapppappppappppppppaappppppappappppppppppppppppppapppppa
9,22,49,16,18,1,4,4,4,2,5,3,2,2,3,1,2,2,3,3,4,2,2,10,10,10,11,10,12,12,12,15,18,18,23,33,34,38,42,ppaaapaaapaaapapaaaapaapapapaaaaaaaaaaaaaaaaaaaaapapaapaaaapaapaapaaaapapapapaaaaaaaaaaaaaaaaaaaaapapaaapaaaapapaaapaapaapaappaaaaaaaaaaaaaaaaaaaaapaapapaaaapaapaapaaapappaappaaaaaaaaaaaaaaaaaaaaapapaapaaapaaapapaaaapaaappapaaaaaaaaaaaaaaaaaaaaapaapapaaapaaapaapaaapappaapppaaaaaaaaaaaaaaaaaaaapappaapaaapaapaapaaapapappapaaaaaaaaaaaaaaaaaaaaapappapaaaapaapappaaaaappapapaaaaaaaaaaaaaaaaaaaaapappapaaaappapaapapaaappappppaaaaaaaaaaaaaaaaaaaapappappaapppapaapapappppapappaaaaaaaaaaaaaaaaaaaapappappaapppapaapaaapappapppppaaaaaaaaaaaaaaaaaaapapppppaapppapappppapppppppppaaaaaaaaaaaaaaaaaaaapappappaappaapappaappappappppappppppppppappaapppapappappaappaapppppaapppppppppappppappapaapppapppapapppppaapppappppppappppapppaappppappppappppppppapappppppppppppapppaapppppppppappppapppppppppapppp
9,23,69,16,18,2,4,8,1,4,3,3,3,6,5,3,5,5,3,6,4,2,2,10,10,10,10,11,13,14,12,20,21,19,25,45,55,55,53,papaaapaaaaaaappaaapaapaapaapaaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaapaapaaaaaaappaaaapapaapaapaaaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaapaaapaaaaaappaaapaapaapaapaaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaapaaaapaaaaappaaaaappaapaaapaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapapapapaaaaaaapapaapaaapaapaapaaaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapappaappapaaaapaapapaapaapaaaapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaapaapapaaaaappppappapaapaapaaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapapaaaaaapaaaappaaappaapappapaaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapappaapapapaaapppaappappappaappaaappapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaappppaappapappappapappappappapaaaaapapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaapaapaapaaaappppappappappappapaappaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapapppappappppappppappappapppppaapapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapppppappapappappapppppppappapapaappppaappapppaappaaapppppaaaappaapppppppppappppappappppppppppappppaaapapppaappppppppppppapppappppapppappppppppapppppapapppppapppppppppppapaapppapppppppppppppppapppaapappappppapppppappppappappppppppppppppppaaaapppaappapppppppppapapppaappppaapppp
9,24,61,16,18,2,2,3,5,3,4,2,2,3,6,5,3,4,2,7,3,2,3,10,10,10,10,11,11,11,13,15,17,16,18,34,41,49,51,papapaapaaaapaapaaapapapaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaappapaaapaaapaaapaaappaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapapapaapaaaapaaapaaappaapapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaappapaapaaaapaapaaaappaapapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaappapaapaaaaapapaaapapaapappaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaappapaapaaaapaapaaapppaapapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaappapaappaaapaapaaaappaapapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapppaapappaaapaapaaaappaapappaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaappapapppaaapapapaaappaapapappaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapppapaaapaaapppppaaappaapappaappaaaaaaaaaaaaaaaaaaaaaaaaaaaaapppapaapppaappapapapppaapapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapppapappppaapapppaaapppapapaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapppapaappaaappapaaapppappapaaaaappaaappapppapapppppaappppppaapppppppppaaapppppaaappaapappapappppaappapppapaapppppappppappapppppppppppppppppappppappappaapappppappppppppapppppapppapapappppppppppppappppppapppppppppappapppapppappppppappppppppapppaa
9,25,68,16,18,5,3,6,4,4,4,5,5,3,3,4,2,5,3,2,2,4,4,10,10,10,10,10,11,10,14,15,16,21,24,41,45,54,53,paaaapaapaaaaapaaapaaapaaapaaaapaaaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaaapaaapaaaaapaaapaaapaaapaaapaaaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaapaapaaaaapaaapaaapaaapaaaapaaaapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaapaapaaaaaaapaaapaapaaapaaapaaaapaaaapaaaaaaaaaaaaaaaaaaaaaaaaaapaaaapaapaaaaaapaapaaaaapaapaaaapaaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapapaapaaaaaapaapaaaapaaapaaapaaaapaaappaaaaaaaaaaaaaaaaaaaaaaaaaapaaaapaapaaaaapaaapaaaapaaapaaaaapaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaaapaapaaaaapaaaaapappappaaaapappapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaapappppapaaaaaapaapaaappaaapaaaaapaapaappaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaappaapaaaaappaapapappaaapaaappapapaappaaaaaaaaaaaaaaaaaaaaaaaaaaappapappppaaaaapppapaaappaaapaaapappapaapppaaaaaaaaaaaaaaaaaaaaaaaaaapapapppapappaappaapaaappaappaaapapppppapppaaaaaaaaaaaaaaaaaaaaaaaaaapppaappapapaaappappaaappaapppaapappapappapppppppppaaappapppapppappaapppppppapapapppppapapappaappapppappapaappppppapppapaapaapppapapapppappappppppapapapppapappppaappppppappppapppapppapppppppppppppppppapppapapapppppppapppppapapapppapppapppppapaappppppppppppaappppppappppppap
9,26,56,16,18,5,2,5,3,2,3,3,3,5,2,2,6,3,1,3,3,4,1,10,10,10,11,11,10,12,15,17,20,17,23,35,38,47,50,paaaapapaaaapaapapaapaapaapaaaapaaaaaaaaaaaaaaaaaaaaaaaapaaaaappaaaapaapaapapaapaapaaaaapaaaaaaaaaaaaaaaaaaaaaaaapaaapapaaaapaapaaappaapaaapaaaapaaaaaaaaaaaaaaaaaaaaaaapaaaaapppaaapaapapaapaapaaapaaapaaaaaaaaaaaaaaaaaaaaaaaapaaaapapaaaapaapaaapppaapaaapaapaaaaaaaaaaaaaaaaaaaaaaaapaaaapapaaaapaapaapapaapaaapaaaapaaaaaaaaaaaaaaaaaaaaaaapaaaapapapaapaapaaappaaappaapaapaaaaaaaaaaaaaaaaaaaaaaaapaaaaappapaapaapppappaappapapaaapaaaaaaaaaaaaaaaaaaaaaaapaaaapppapaapaappaappaappappppaapaaaaaaaaaaaaaaaaaaaaaaapapaapppapaapaapaapppapppappppappaaaaaaaaaaaaaaaaaaaaaaappaaapppapaapaapapaapaappappapappaaaaaaaaaaaaaaaaaaaaaaappaaapppapaappappppppaapppppppappaaaaaaaaaaaaaaaaaaaaaaapaaaapppappapaapapppppappaappaappppppaaaapppppppppppaaappaaaapppaapappappppppapappapppapppppapaaapppppppppapppapppppapppappppaappppppappppppppappppppppaapppppppppapppppppapppppapppppppapppppapppppppppppppppapppppppppppappppp
9,27,52,16,18,3,1,4,7,3,4,2,2,1,3,4,6,4,3,1,1,1,2,10,10,11,10,10,11,10,14,14,18,15,17,37,38,36,45,paappaaapaaaaaapaapaaapapappaaaaaaaaaaaaaaaaaaaaaaaapaappaaaapaaaaaapaapaapapappaaaaaaaaaaaaaaaaaaaaaaaapaappaaappaaaaapaaaapapapappaaaaaaaaaaaaaaaaaaaaaaaapaappaaaaapaaaaapaaaappapappaaaaaaaaaaaaaaaaaaaaaaaapaappaaaaaapaaapaaapaapapappaaaaaaaaaaaaaaaaaaaaaaaapaappaaaappaaaapaaapaapapapapaaaaaaaaaaaaaaaaaaaaaaapaappaaaapaaaaapaaapaapapappaaaaaaaaaaaaaaaaaaaaaaaappapppaapaapaaapaaapappapappaaaaaaaaaaaaaaaaaaaaaaaapapppaaaapaapaappapaappapappaaaaaaaaaaaaaaaaaaaaaaaapappppaappaaaaappapppppapapppaaaaaaaaaaaaaaaaaaaaaaapaappaaappapaaapaapppppapappaaaaaaaaaaaaaaaaaaaaaaaapaappapappppaaappappappapappaaaaaaaaaaaaaaaaaaaaaaaappappapapppappappapppppapappaapppppppaaapppapppppppapaapppppapppaaappapppppapappappppppppppappaapppppppapaappppappppaaapppppappppapppapapaapppapppaapppppppapapppppappppappppappppppppppappappppppappppppppppppp
