archipelago_ID,sample_ID,S,H,K,no_spp_niche_0,no_spp_niche_1,no_spp_niche_2,no_spp_niche_3,no_spp_niche_4,no_spp_niche_5,no_spp_niche_6,no_spp_niche_7,no_spp_niche_8,no_spp_niche_9,no_spp_niche_10,no_spp_niche_11,no_spp_niche_12,no_spp_niche_13,no_spp_niche_14,no_spp_niche_15,no_spp_niche_16,no_spp_niche_17,no_spp_island_0,no_spp_island_1,no_spp_island_2,no_spp_island_3,no_spp_island_4,no_spp_island_5,no_spp_island_6,no_spp_island_7,no_spp_island_8,no_spp_island_9,no_spp_island_10,no_spp_island_11,no_spp_island_12,no_spp_island_13,no_spp_island_14,no_spp_island_15,presence_absence_matrix_cols_isles_concatenated
8,11,69,16,18,4,4,4,3,2,4,5,2,5,6,3,5,4,1,5,7,3,2,10,11,10,10,10,12,10,12,15,19,22,27,36,40,48,52,paaapaaapaaapaapapaaapaaaapapaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaapaaaapaaapapappaaapaaapaapaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaapaaaapaapaapapaaapaaaapaapaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaapaaaapaapaapapaaaaapaapaapaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaapaaaapaapaapapaaapaaaapaaapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaappaapaaaapaaapapapaaaaapaapapaapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaapaaaapaapaapapaaaaapaapapaaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaapaaaaapappapapaaaaapaapappaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaapaaaapaaapapapaaappppapapaaaaapaaaappaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaapaaaapaapaapapaaapppappapaapappapaapaappaaaaaaaaaaaaaaaaaaaaaaaaapaaapaaaapaappapapapapppaapappaaappaaaapaapppaappaaaaaaaaaaaaaaaaaaaapaaapaaapppappapapaaapppaapappppaappaaapapppaaapppapaaaaaaaaaaaaaaaaapapapaaappaappapppapapppaappppppppppapppaapppaapapappppaaaaaaaaaaaaaapaaapaaappaappapappappppaapappppppppaaapaappppppappppappapppppaaaaaaapppappaapppappppapaapppppapappppppppaappappppaappppppapaappppapapppaapppppappppppppapppaaapppaapappppppppapapappppaapppappaappppppappppppp
8,12,58,16,18,1,7,2,5,2,3,5,5,3,2,2,5,4,4,1,2,2,3,10,10,10,10,10,12,12,11,17,19,26,28,29,32,43,50,ppaaaaaapapaaaapapaapaaaapaaaapaapaaaaaaaaaaaaaaaaaaaaaaaapapaaaaapaapaaapapaaapaaapaaaapaapaaaaaaaaaaaaaaaaaaaaaaaapaapaaaapaapaaapapaaaapaapaaaapaapaaaaaaaaaaaaaaaaaaaaaaaapapaaaaaappaaaapapaaaapaaapaaapaapaaaaaaaaaaaaaaaaaaaaaaaapapaaaaapaapaaapapaapaaaaapaaapaapaaaaaaaaaaaaaaaaaaaaaaaapapaaaaaapaapaapapaaaapaappaaappapaaaaaaaaaaaaaaaaaaaaaaaapaapaaaaapapaaapapaaaapaapapaapaappaaaaaaaaaaaaaaaaaaaaaaapaapaaaaapapaaapapaaaapaapaapaapapaaaaaaaaaaaaaaaaaaaaaaaappppaaaappapaaapapaapppaapapaapaapapaaaaaaaaaaaaaaaaaaaaaapapppaaappapaaapapaaaapaapaapappppapppaaaaaaaaaaaaaaaaaaaapappapaappppaaapapaaapppapaapappppapppppaappaaaaaaaaaaaaaappppaapappapaaapapaapppaaappppppapapppapaappaappaaaaaaaaaapappaaaappapapapapaapapaapappappapapppppppppaaappapaaaaaaapappaapappppaaappppaappappaapappapapppppaapppappaappaaaaaappppaapappppapapapappppaapappppppppppppppapppppppapppppaaappppapppppppapppppaappppappppppppppppppppapppappppppappppp
8,13,59,16,18,4,4,6,3,2,2,3,3,4,2,4,3,5,3,3,2,4,2,10,10,10,10,12,12,13,13,16,20,23,31,31,39,41,51,paaapaaapaaaaapaapapapaapaapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaapaaapaaapaaaaapaapapaapapaaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaapaaaapaaapaaaapaaappaaappaaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaapaaaapaaaapaaaapapapaapapaaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaappaaapaapaaaaapaapapappaapaaapapaaaaaaaaaaaaaaaaaaaaaaaaaaapaaappaapaaaaapaaappaapapaaappapaaaaaaaaaaaaaaaaaaaaaaaaaaapaaapaaaapapaaapapppappapaaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaapaaapaaapapaaapapappaapappaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaapaaaaapappaaaappppppaapapaaapaapappaaaaaaaaaaaaaaaaaaaaaaaapaaapppapapaaappapppapaaapappaapappaappaaaaaaaaaaaaaaaaaaaapapappaapapaaapaapppappapppapappapaaapaapppaaaaaaaaaaaaaaaapapappppppppaapaapppapaappapppappppaapaappppappaaaaaaaaaaaapapapppapppaaappappppppappaappapapapapaapapaapppppaaaaaaaaapapppppappaaaappapppapppppapppappppppppppppaappppaappaaaaaapapapppappppppppppppappappaappappppaappapppapppapaapppppaaapapapppppppaaappapppppppppppppppppppppppppppappppappppppppp
8,14,65,16,18,3,2,4,4,4,5,4,3,7,3,2,2,1,4,6,3,5,3,10,10,10,10,10,12,10,15,14,21,22,28,31,42,45,53,paapapaaapaaapaaapaaaapaaapaapaaaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaapapapaaaapaapaaapaaaapaaapaaapaaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaapaapapaaaapaapaaapaaaapaaapaapaaaaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaapaapapaaapaaapaaaapaaaapaapaaapaaaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaapapapaaaapaapaaaaapaapaaapaaapaaaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaapaapappaaapaapaaapaaaaapaappaaapaaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaapapapaaaapaapaaaapaaapaaapaaaaapaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaappapppapaapaappaappaaapaaapaapaaaaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaapapapaaaapaapaaappaaappaapaapaaaaaappapaaaaaaaaaaaaaaaaaaaaaaaaappapapaaaappappaappaaappaapaapaaapaappappppaaaaaaaaaaaaaaaaaaaaaappapapppapppapaaappaaaappapaaapaaapppaapapapaaaaaaaaaaaaaaaaaaaaappapppaaaappapppappaaappaapaappaapapppapappppppaaaaaaaaaaaaaaaaaappapppapaappapaaappaaappaapaappapaapppappppppapappppaaaaaaaaaaaaappapapppapppapapppppppppaappappaaaapppappppppapppppppapppaaaaaaaappppppppppppappaappapappaapapppappapppappppppappappaappapppppaaaappppapppapppppaappppppppappapppappappppppppppapapppppappppapppppp
8,15,57,16,18,4,2,3,2,5,3,2,2,2,3,3,3,3,3,4,7,3,3,10,10,11,11,10,10,12,11,17,17,25,26,33,42,44,48,paaapapaapapaaaapaapapapapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaapapaapapaaaaapaappapapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaapapaapaapaaaapppaappaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapapapaapaaapaapappapapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapapapaapaapaaaaappapapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaapapaapapaaaaaappapapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaapapaapapaaaapaapapapppapaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaapapaapaappaaaappapapapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapppapappapapapaaaappapapappppaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaapapaapapaaaapappppapppapppapaaaaaaaaaaaaaaaaaaaaaaaaappaapappapppppaappppppapppapppappapaaaaaaaaaaaaaaaaaaaaaapapapappapappppappppppapppappaapaappppaaaaaaaaaaaaaaaaaaapppppapaapppppppppppppapppappaapappppppappaaaaaaaaaaaaaaapapappppappppppapppppppppppppaapapppappppppapppppppaaaaaapppapapappapppaapppppppppppppappappppppppaapppppppppppaaapppapapaappppppappppppppppppppppappppppapppappppppapppppp
8,16,66,16,18,4,4,5,2,4,2,3,4,4,4,4,5,3,4,6,2,3,3,10,10,10,10,10,12,13,13,15,20,24,27,33,39,45,54,paaapaaapaaaapapaaapapaapaaapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaapaaapaaaapapaaapaapaapaapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaapaaapaaaapaapaaapapapaaaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaapaaaapaaapaaapaappaapaaaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaapaaapaaaapaaapapapaapaaaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaapaaapapaapapaaaappaappaaaapapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaaapaapaaaapapaaapppaappaapaaaappaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaappaapaaaapapaaapapaappaapapapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaaappapapaapapapapapaaapaapapaaaappaaaaaaaaaaaaaaaaaaaaaaaaaaaaapppappaapapaapapapapapaapaaapaapppappaaapaaaaaaaaaaaaaaaaaaaaaaaaappapppaapaaaapppaappapaappaapppapapappaapaaaappaaaaaaaaaaaaaaaaaaapaaapaaapapaapapapapppappppappappaaappaappppappapaaaaaaaaaaaaaaaaappaappaapaaaapappppppppppppapppapapappaapapaappappaappaaaaaaaaaaaapaapppaappppapapapppppppppappapapappppaapapaappapapappppaappaaaaaappapppappppaapppppppppappppppapapppppppapapaappapapapaaapapppppaaappappppppppappappppppppppppapppapppppppppapapppppaapppaaappppppppp
8,17,53,16,18,1,5,1,1,1,3,4,2,1,3,5,4,5,2,5,4,4,2,10,10,10,10,11,11,11,13,13,19,21,25,30,33,42,46,ppaaaappppaapaaapappaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapapaaappppaapaaaapppaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapapaaappppaapaaapappaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaapaappppaapaaapapapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaappaaaappppaapaaaappppaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapapapappppaapaaapappaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapapaaappppaapaaappppaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapappaappppaapaaapppppaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaapaappppaapaaapapppappaaaaaaaaaaaaaaaaaaaaaaaaaaaaappapaapppppappaapppppappaaappaaaaaaaaaaaaaaaaaaaaaaaapppppappppaapapappppaaappaappaappaaaaaaaaaaaaaaaaaaaappppaappppaapapapppppappppapppappaaapaaaaaaaaaaaaaaaappppaappppappapppppppppppappaapppaaapapppaaaaaaaaaaaappppaappppaapaappppppapppppppappppaapapappapppaaaaaaappppppppppappppppppppapppppppppppapppapppaapaaappppaapppppappppappppppppppappppappppppapappppppppapppppppp
8,18,51,16,18,2,2,3,2,3,3,6,3,2,4,2,3,4,1,5,2,2,2,10,10,10,10,11,11,13,13,16,19,22,27,34,35,36,46,papapaapapaapaapaaaaapaapapaaaaaaaaaaaaaaaaaaaaaaaaappapaapapaaapaapaaaaapapaapaaaaaaaaaaaaaaaaaaaaaaaappapaapapaapaaaapaaapaapapaaaaaaaaaaaaaaaaaaaaaaaaappapaapapaaapaaaapaaapapaaapaaaaaaaaaaaaaaaaaaaaaaappapaapapaaapapaaaaappapapaaaaaaaaaaaaaaaaaaaaaaaaappapaapapaapaapaaaaaapaapppaaaaaaaaaaaaaaaaaaaaaaapppapaapapaaapapapaaapaapppaaaaaaaaaaaaaaaaaaaaaaaapapapaapapaapaaaapaaaapppapappaaaaaaaaaaaaaaaaaaaaaappapaapapaappappapaapaapaappappaaaaaaaaaaaaaaaaaaaappapaapapaappappppaappppappaaappaaaaaaaaaaaaaaaaaapppppaapapaappappaaaappapappaappppappaaaaaaaaaaaaaaappppaappppappapppaaappppappaaapppppppapaaaaaaaaaaappppppapapaappapppppappppppppapppaapppapppppaaaaaaaapppppapapaapppppppaappppapapppppappppapppppappaaaaappappapapapppappppppppapppppaappappppappppaappppaappppppppapaappapppppapppppppppppppppppppppppppppppp
8,19,74,16,18,4,4,5,4,3,2,2,5,2,3,9,6,6,5,3,5,2,4,10,10,10,10,10,12,12,13,16,21,25,35,36,50,55,66,paaapaaapaaaapaaapaapapapaaaapapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaaapaaapaaapaaapaaappaapaaapapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaaapaaapaapaaapaapaapapaaapapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaaapapaaaapaaapaaappaapaaapapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaaaaappaaaapaaaapaappaapaaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaaaaappaaaapaaapaapppapaaaapappaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaappaaaaapaapaapaaapaaappapapaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaappaapppapaaapaaapaaappapaaaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaaapapapaapaaapaapppappaaapappappaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaappaaaapppaaaapaaapapappaapapapappapppppaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaappaaaapppaaaapaaapapappappaappappaapaappaaaappaaappppaaaaaaaaaaaaaaaaaaaaappppappppaaaapaaapaappppppapappppappapapaaappppaaappappppaaaaaaaaaaaaaaaaappppapppppaaapaaapaaapppppapapappapaapapaaapapppaappppapppaappaaaaaaaaaaaapppppappppppapppapappppappapapappappapppppapppapaappppappppappappppaaaaaaappppappppppppppaapappppappappppppappapppppapppppappppaappapappppapppppaaaappppappppppaapppppppppppppaappppppppapppppppppppppppppapppppppappppppppppp
8,20,68,16,18,3,2,2,3,5,6,5,8,4,2,2,2,2,5,6,5,3,3,10,11,10,10,10,11,12,12,16,17,27,29,36,41,49,53,paapapapaapaaaapaaaaapaaaapaaaaaaapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaappapapapaaapaaapaaaaapaaaapaaaaaaapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapapapapaaaapaapaaaaaapaaapaaaaaaapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaapapapaaapaaapaaaaaaapaaapaaaaaaapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaapapapapaapaaaaapaaaapaaaapaaaaaaapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapapapapaapaaaapaaaaapaapaapaaaaaapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaapapapaaapaaaappaaapaapapaaaaaaapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaappapapapaappaaaaapaaapaaaaapaaaaaapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaappapapppaaapaaaaaapaapaapapapaaaaapapapapaaaaaaaaaaaaaaaaaaaaaaaaaaaapapapapaappapappaaaapaaaapapaaaaapaaaappppaaaaaaaaaaaaaaaaaaaaaaaaappapapppaappaaapppaaapapppppappaaappaapapppappaaaaaaaaaaaaaaaaaaaaaappapappppappaaaappapappapappppapaapapapapppapppaaaaaaaaaaaaaaaaaaaaappapppappappapapppapapappapppaaapppapapapppappppaaappppaaaaaaaaaaaaappapppappappppapppaappappapapapapapppapapppappppppppappaappaaaaaaaaappppapappappapppppapappapapppaappapppppapppapppaapappppppppppppppaaappppapapppppapapppappppppappppappapppapappppppppaapppppppppapapapppp
8,21,68,16,18,7,1,5,2,3,5,3,5,4,5,6,2,3,3,4,3,4,3,10,10,10,10,11,10,11,13,15,20,26,24,30,38,50,56,paaaaaappaaaapapaapaaaapaapaaaapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaaaapapaaaappaapaaaapaaapaaaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaaappaaaapapaapaaaapaapaaaaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaaaaappaaaapapaapaaaapaapaaaapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaappaaaapapaapaaaappapaaaaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaappaaaaappaapaaaapaapaaaaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaaappapaaappaapaaaapaaaapaaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapappaaaapppaappaaapaapaaaaapaappaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaappaaaaappaapapaapaapaaaaapaapapaapppaaaaaaaaaaaaaaaaaaaaaaaaappaapappppaaapppaapaaaapaapapaaappapapaaapaaaapaaaaaaaaaaaaaaaaaaaaappaaaapppapaappppapappapaapaapappaapapaappapaapappaaaaaaaaaaaaaaaaaapappaaapppaaapppaapaaaapaapaaaappaapaaaapppapapappappaaaaaaaaaaaaaaapappaapppppaapppaapaaaapaapaaapppaapaapappppaapappapapppaaaaaaaaaaaapppppppppppaapppaapaapapappaapappaapaaaappapappappppappppappaaaaaaaappapapppppppappppapaapapaapappppppppaaappppppapppppppppppapppppppaaappppppppppppppppappaapppaapappppppppapaappppaappppppppppppppappppppp
8,22,65,16,18,6,5,2,5,4,2,5,2,3,4,4,5,5,2,3,2,3,3,10,10,10,10,12,10,14,13,17,22,31,30,40,45,46,55,paaaaapaaaapapaaaapaaapapaaaapapaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaaaapaaaaappaaaaapaaappaaaapaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaaapaaaaapapaaapaaapapaaaapapaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaaaapaaaaappaaaaapaaappaaaapapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaappaaaapaaaappaaaapaaapapaaaapappapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapaapaaaaappaaaapaaapapaaaapaapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaaaaaapaapppapaapaaapapaaaapappaapapaaaaaaaaaaaaaaaaaaaaaaaaaaapaaaaapaaaaappaaaapaaapapaaaapppappapaaaaaaaaaaaaaaaaaaaaaaaaaaaapaaaaapppaappppaaapaaapppaaaapaapaaapppaaaaaaaaaaaaaaaaaaaaaaaaaaappapapaapaapppaaapapapppaaaapapppappapaaappaaaaaaaaaaaaaaaaaaaaappapaapaapappppaaappaappppaaapppappapppppapppaapppaaaaaaaaaaaaaaappapaapaaaappppaaapaaapapaaaapappppppapppapappappppappaaaaaaaaaaappappppapaappppapappaappppaaappppppppppapapppapppppapappaaaaaaaaapppppppppaapppppaapppapppppaapppappppppppappaaapappapppppppaaaaaappaapapppppppppaapppaapppaaaapappppppppapapppapppppappppppppppaaappappappppappppapapapppppaapppppppppppppppppppppppppppppappppappp
8,23,62,16,18,3,3,4,6,3,4,4,4,3,3,3,5,2,4,3,3,1,4,10,10,10,10,10,11,12,12,17,19,22,26,34,34,41,56,paapaapaaapaaaaapaapaaapaaapaaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaapaapaaapaaapaaaaapapaaapaaapaaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaapaapaapaaaaapaaapaaapaapaaapaaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaapaapaapaaaaapaaapaaapaaapaaapaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaapaaapaapaaapaaaapaaaapapaaapaaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaapaapaapaaaaaapaapaaapappaaapaaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaapaapaapaaaaaaapappaaaappaaapaaapaappaaaaaaaaaaaaaaaaaaaaaaaaaaapapaapaaaapapaaapaapappaaapaaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaapaappapaaaapaaapppaaapppaaappaapaapaappaaaaaaaaaaaaaaaaaaaaaaapaapaapppaappaaappaapaapaaappaapaapaapaapppaaaaaaaaaaaaaaaaaaapaapaapaaaapaapappaappppappppaapaappapaappaaapaaaaaaaaaaaaaaaapapppapaaaapapaappaappppapappaapaapaapaapppaapapppaaaaaaaaaaaapppppapaapppppaappaappppapappaapaapaapaappppappppaapppaaaaaaaappppappaaappppaappaappppaappapappppaapaapppaapappaappppaaaaaaapppppappaapppppappapppppaapppaapaapaappapppaapppppapppppppaaaapppppapppapppppppppppppppppppapppapappppppppppppppppppppappppp
8,24,62,16,18,2,4,3,5,4,3,5,4,4,1,4,4,4,4,4,3,1,3,10,10,10,10,12,10,12,16,16,20,26,32,37,43,49,52,papaaapaapaaaapaaapaapaaaapaaapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaapapaaapaapaaaaapaapaapaaaapaaaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaapapaaaapaapaaaaapaapaapaaapaaaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaaapapaapaaapaaaapaaapapaaaaapaapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaappaaappaapaaaaappaappaaaaaapapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaapapaaaapapaaaaapaaapapaaaapaaaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaaappaaapaappaaaaapaapappaaapaaapaaapaaaaaaaaaaaaaaaaaaaaaaaaaaapppapaappapaaaapppapappaaaapaaapaapaaaaaaaaaaaaaaaaaaaaaaaaaaaappaaappapaaaaaappapaapaaaapaapppapppaaaaaaaaaaaaaaaaaaaaaaaaapppapapaaapaaaappaaapppaaapppappaapppaapaaaaaaaaaaaaaaaaaaaaaapppaaapaapapaaappappapppaapappppaapappappaapppaaaaaaaaaaaaaaaapppppappaapapaapppppppppaapppappaapapaappaaappapppaaaaaaaaaaaapppapapaapppaaappapppppapapppapppapppppppaappppppaappaaaaaaaaapppapappappapappppppppppapppppppaappppapapappapppaapppapppaaaapppppppppppaapappppppppapapppppppappppappapppppppaappppppppaaapppppappapppaaappppppppapappapppapppppppppappppppppppppppppppp
8,25,61,16,18,5,7,3,4,4,2,3,3,5,1,2,5,3,4,2,1,2,5,10,10,10,12,10,14,12,13,15,20,25,29,31,40,43,51,paaaapaaaaaapaapaaapaaapapaapaapaaaapaaaaaaaaaaaaaaaaaaaaaaaaapaaaapaaaaapaaapaaapaapaapapaaapaaapaaaaaaaaaaaaaaaaaaaaaaaaapaaapaaaaaapaapaaaaapapapaapaaapaaapaaaaaaaaaaaaaaaaaaaaaaaaapaaaappaaaapaappaaapaapapaapaaaapaapaaaaaaaaaaaaaaaaaaaaaaaaapaaaaaapaaapaaaapaapaapapaapaapaaaapaaaaaaaaaaaaaaaaaaaaaaaaapaaaapappaapaappaaapaapapaapaapapaapaaaaaaaaaaaaaaaaaaaaaaaaapaaapaaaaaapaaapaaapaapaapappaappaapaaaaaaaaaaaaaaaaaaaaaaaaapaaaapapapapaaapaaappapapaapaaaapaapaaaaaaaaaaaaaaaaaaaaaaaappaaaapapaaapaappaaapaapapaapaappaaappaaaaaaaaaaaaaaaaaaaaaaaappaaapppaaapaappaappaapappappaaapaappappaaaaaaaaaaaaaaaaaaaappapapppaaaaapappaappaapapaappapppaappapappappaaaaaaaaaaaaaaappapapppaaapppapppaapappapaappaapapappappapappappaaaaaaaaaaaaapapappppaaappappaaapaapappappapppaappppppppapappaapaaaaaaaaapppappppppaapapppappppppappappapppppppappappapapppapapaaaaaaappapppppppaapaappapapaappppapppppppapppppappppppppapppppaaaaappppapppppaappapppppppppapppppppppapppappaapppapppppppppppppp
8,26,60,16,18,3,1,2,7,4,6,5,4,2,2,5,1,2,2,6,4,3,1,10,10,10,10,10,10,12,12,17,19,22,25,29,39,41,43,paappapaaaaaapaaapaaaaapaaaapaaapapaaaaaaaaaaaaaaaaaaaaaaaaaapappapaaaaaapaaaapaaaapaaaaapaaappaaaaaaaaaaaaaaaaaaaaaaaaaaapppapaaaaaapaaapaaaaapaaaaapaaappaaaaaaaaaaaaaaaaaaaaaaaaapaappapaaaaaapaaapaaaaaapaaapaaaappaaaaaaaaaaaaaaaaaaaaaaaaaaapppapaaaaaapaaaapaaaapaaaapaaaappaaaaaaaaaaaaaaaaaaaaaaaaaapappapaaaaaaapaaapaaaapaaaapaaaapapaaaaaaaaaaaaaaaaaaaaaaaapaappapaaaaaapaaappaaaapaaaapapaappaaaaaaaaaaaaaaaaaaaaaaaaapaappappaaaaapaaaappaaapaaaaapaaappaaaaaaaaaaaaaaaaaaaaaaaaapaappapapaaaappaaapapaapppaappaaappapaaaaaaaaaaaaaaaaaaaaaaapppppapaaaaaappaappapaapaaaappaaappappaaapaaaaaaaaaaaaaaaaaapapppapaaaaaapaaappaaaapappappaaapppppppappaaaaaaaaaaaaaaaaapppppapaapppapaaappapaapaaaaappaappaapappppappaaaaaaaaaaaaaapppppapaaaappppaappapaappaaappaapppappapappappppaaaaaaaaaaaapppppappaaapppapappapaapappppppaapppppppappppppppaaapppaaaaapppppppapaapappppppappappapapppaappappappppappppappappaappaapppppppaaaapppaaappppappappappppappappppappappppapapppappppp
8,27,62,16,18,1,3,4,7,2,2,1,5,5,5,4,5,4,4,2,2,3,3,10,12,10,11,11,10,12,13,20,16,24,27,32,32,45,53,ppaapaaapaaaaaapapappaaaapaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaappaappaaapaaaaapppapapaaapaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaappaaapaaaapaaaapapappaaaaapaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaappaaapaapaaaaaapapapppaaapaaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaappaapaaaaapaaaapapappaaaaaapaaappaaaaaaaaaaaaaaaaaaaaaaaaaaaaappaapaaaapaaaaapapappaaaapaaaaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaappaapapapaaaaaapppappaaaapaaaaapaaaaaaaaaaaaaaaaaaaaaaaaaaaaaapppapaaaapaaaaapapappaaaapapaaappaaaaaaaaaaaaaaaaaaaaaaaaaaaaapppappaaaappaaapppappppaaaapaappapappaaaaaaaaaaaaaaaaaaaaaaaaapppapapaapaaaaapapappaaaapaaaaapapapaaappaaaaaaaaaaaaaaaaaaaaappaapppapappaaapppapppaaapapaaapapapapppaaaappaaaaaaaaaaaaaaaappaapaaapppppaappppppappapapaaappaapapapaaaaappappaaaaaaaaaaaapppapppaapppaaapppapppaaapapaappppapapappaaappappppapaaaaaaaaapppapapaappaapapapappppaapapaappppapapapaaaaappapappppppaaaaaapppappppppppaaappppppppaapapppppppppapappppapppapppapappppaaaapppppppppppppapppppppppappapaappppppapappppppppappppppppappppp
