archipelago_ID,sample_ID,S,H,K,no_spp_niche_0,no_spp_niche_1,no_spp_niche_2,no_spp_niche_3,no_spp_niche_4,no_spp_niche_5,no_spp_niche_6,no_spp_niche_7,no_spp_niche_8,no_spp_niche_9,no_spp_island_0,no_spp_island_1,no_spp_island_2,no_spp_island_3,no_spp_island_4,no_spp_island_5,no_spp_island_6,no_spp_island_7,no_spp_island_8,no_spp_island_9,no_spp_island_10,no_spp_island_11,no_spp_island_12,no_spp_island_13,no_spp_island_14,no_spp_island_15,presence_absence_matrix_cols_isles_concatenated
J3_m3,1,58,16,10,8,6,5,7,2,9,5,5,7,4,10,10,10,10,11,13,12,14,18,18,25,25,31,41,48,48,paaaaaaapaaaaapaaaapaaaaaapapaaaaaaaapaaaapaaaapaaaaaapaaaapaaaaaaapaaaapaaaaapaaaaapapaaaaaaaapaaaaapaaapaaaaaaapaapaaaaaaaaapaaaapaaaaapaaaapapaaaaaaaapaaaaapaaapaaaaaaapaaaapaaaaapaaaaapaaaaaaapaaapaapaaaaaaapaaaapaaaapaaaaaaapaapaaaaaaaapaaaapaaaaapaapaapapaaaaaaaaapaaapaaaapaaaaaaapaapaaaaaaaapapaapaaaaaaaaapaappapaaaaaaapaaapaaaappaaaaapaaapaapaaaaapaaaapaaaaaaapaaapppaaaaaaaaaapaaapaaapaaaaaapaaapaaaaaaaapaaaapapaapaapaaapapaaaaaaaapaaaapaaaaapaaaaapppapaaaaaaaapapaappaaaapapapapapaappaaaaappaaaappapaaaaaapaaapaaapaaaappaaapaaaapaapaaapappaaapaaapaapaappaapaaaaaappaapaappaaappaaaapappaaappapapappaaapaaapapaappppapaaaaaapppapaaaaaaaapaapapaappppapppapapapaapaaapaaaappppppaaaaaapppapaaaapaapppaaappapapappppapappapapaaapppaappppapappaaapppapapaappappppaapppppppppppapppappppaaapppaappppapppppaapppappapppappppaapppappppppppappppppppppppppappppppppppapapppappppppaappppaapppppppppppppppppppppaapppaapppppppppaappppp
J3_m3,2,62,16,10,10,6,4,8,7,4,6,6,6,5,10,10,11,10,13,12,14,15,18,20,26,31,34,36,48,46,paaaaaaaaapaaaaapaaapaaaaaaapaaaaaapaaapaaaaapaaaaapaaaaapaaaapaaaaaaaaaapaaaaapaaapaaaaaapaaaaaaapaaapaaaapaaaaapaaaaaapaaaapaaaaaaaaaapaaaapaapaaaaaaaapaaaaapaaapaaaaapaaaaappaaaapaaaaaapaaaaaaapaaaaapaaaapaaaaaaapaaaaaapaaaapaaaapaaaapaaaaapaaaaapaaaaaaaapaaaaapaaaapaaaaaaappaaaappaaaappaapaaaaapaaaaaapaaaapaaaaaaaaaappaappaaaapaaaaaapaaaaapaaaaapaaapaaaaapaaaaapaaaaaaapaaaaaaaappaapaaaaappaaaaapaaaaappaaaaaapappaaaaapaaaaapaaaaaapppaaaaaaapaappaapaaaaaaaapaaaaaapaaaapapapapaaapaaaaapaaaaapaaaaaaaapaapaaapaaapppaaaappaaaaaapaapaappapaaaaappaaaappaaaaapapaaaaaaappaappaapappaaaappaaaaaapaaaapappppaaaappaaaapaaaaapaapaaaaapppapappaapppapaaappapppaapaaaaappappaaaappaaaappaaaappppapaaaappppappaapappaaaappppaaappaaaapppppaapaappaaaapppaappappaapaappppaappaappppapaapppaaaappaapappppppapaapppaaappaaaappppaaapaapppaapppappppaaaappapaaapppppappppppaapapppaaapppaapppppappaapppppappaappppaappppappappppppappppppappppppppappapppppppaapppppppppppapppppaapppppppaappappappppppapapppapapppaaa
J3_m3,3,49,16,10,9,3,3,3,8,7,3,7,4,2,10,10,10,11,11,10,12,14,14,18,21,26,34,28,34,38,paaaaaaaapaapaapaapaaaaaaapaaaaaapaapaaaaaapaaapaapaaaaaaapaapaapaaapaaaaaaapaaaaaapaapaaaaaapaapaaapaaaaaaapapaapaaapaaaaaaapaaaaaapapaaaaaaapaapapaaaaaaaapaappapaaapaaaaaaaapaaaaapaaapaaaaapaapaaapaaaaaaapaapapaaaapaaaaaapaaaaaapappaaaaaapaapaaaapaaaaapaapaapaaaaapaaaaaapaaaaapaaapaaaapaaapapaaaaaaaappappapaaaaapaaaaaaapaaaapapaaaaaaapaapaappaaaaaapaapaapaaappapaaaaapaaaaapaaapaaaaappapapaaaaaaaapaappapaaapapaaaaappaaaaapapaaaaaappaapapapaaaaaapaapaapaaapapaaaapapappaapaapppaaappaapapapaaaaaappappappappppaaaapppaaaaapappaaaaaappapapppapaaaappappapapppapaaaaapppppaapapppapaappaapapappppppappapppppaapppapaappppappppapappapapppapapapaaapaappappapppppppaapppppaapaapapppapaappaapapppapapppppappapappppaaaaapppaappppppppappappappppppppappapppppppapppppaaaappppappppappppppppppapa
J3_m3,4,68,16,10,6,7,7,5,13,5,5,7,7,6,10,11,11,11,12,13,15,16,16,24,31,30,31,43,47,53,paaaaapaaaaaapaaaaaapaaaapaaaaaaaaaaaapaaaapaaaapaaaaaapaaaaaapaaaaaapaaaaapaaaaaapaaaaaapaaapaaaaaaaaaaaapaaaapaaaaappaaaapaaaaaapaaaaapaaaaaappaaaaaapaaaaapaaaapaaaaaaaaaaapaaaapaaaaapaaaaapaaaaaaapaaaapaaaaaapaaaaapaaaaaaapaaapaaaaaaaaaaaapaaaappaaaapaaaaapaaaaaaapaaaapaaaaaapaaaaapaaaaaaapaaaapaaaaaaaaaaapaaaapapaapaaaaaapaaaaaappaaaaappaaaapaaaaapaaaaaappaaaaapaaaaaaaaaapaaaapaaaaapaaaaapaaaaaapapaaapaaaaaapaaaaapapaaaapaaaapaaaaaaaaaaaapaaaapaapaapppaaapaaaaaaappaaaapaaaaapaaaaappaaaaappaaapaapaaaaaaaaapaaaapapaaapapaaapaaaaaaappaaapaaaaaapppaaappaaaaappaaapaaaaaaaaaaaapaaaapppaaaaaapaapaaaaaaapaaaappaaaaappaaaappaaaaapppaappaapaaaaaaaapaaaapapapapappaappaaaaapppaaappppaaappaaaappppaaappaaapppaapaaaaaaappaaapppapapppaaapppaaaapppaaapppaaaappaaaappapaaappaaappppaappaaaaapaaaapppppapppaaappaaaaapppaaapapaaaappappapppppaappaaapppapaaaaaaaapappapapapapppaaapapaaaapppaaappapaapppappppppppaappppapppaaapappaaappaappppppapppapappappaaapppaapppppaappaapapppppppppapppppaappppapaappaaapppppappppapppapapapppapappppappppappappppappppapappppppppapappppaaapppppppppaaapppppppppppap
J3_m3,5,54,16,10,8,3,7,1,8,4,6,5,6,6,10,10,10,10,10,11,14,15,17,19,21,27,31,36,40,44,paaaaaaapaapaaaaaappaaaaaaapaaapaaaaapaaaapaaaaapaaaaaapaaaaaapaaapaaaaapapaaaaaaapaaapaaaapaaaaapaaaapaaaaapaaaaaaaapaapaaaaapaapaaaaaapaaapaaaapaaaaaapaaapaaaaaaapaaaaaapapaaaaaapapaaaaaaaapaapaaaapaaaaapaaaapaaaaapaaaaaaapaaapaaaaapaapaaaaapaaaapaaaaapaaaaapaaapaaaaaaapaaaaaapaapaaaaapappaaaaapaaaaapaaaapaaaapaaaaapaaaapaaaaaaappaaapaaaapappaaaaapaapappaaapaaaaaapaaaapaaaapaaaaaaappaappaaaappaapaaaapapaapaaaapaaaaappaaaapaaaapaaaaaaaapaapaaaaappppapaaapaapapaaaapaaaapppaaaappaaapaapaaaappappapaaapapapaaaapaapapaaaapapaaappaaappaaaapappaaaappaapaaaaappppppaaappaaapaaaappaaaapaaaappapaapappaaaappppppapaappppaapaappapppaaaappaaapapaaapappaapaapaaaappappaaapapppppapaapaappppppappaaappppaapppppapppppaaappapppaaaappppppppapppppppaaappaaapppapapppppapappappappapppaaaapppppppaappppappappppapppppppppppppappppapapppapppapappppppppapppppppppaapppaapppppppppppp
J3_m3,6,52,16,10,5,7,4,6,5,4,5,5,8,3,10,11,11,11,12,10,13,16,16,19,20,27,28,35,37,43,paaaapaaaaaapaaapaaaaapaaaapaaapaaaapaaaapaaaaaaapaapaaaapaaaaaapaaaapaaaaapaaaapaaapaaaappaapaaaaaaapaapaaaapaaaaaaapaapapaaaaapaapaaaapaaaaapaapaaaaaaaapapaaaaapaaaaapaaappaaaaaapaapaaaapaaapaaaapaaaaaaapaapaaaapaaaaaapapapaaaaaapaaapaaappaaaaapaapaaaaaaapaapaaaapaaaaaaaapaaapaaaapaaapaaaapaaaaapaapaaaaaaapaaapaaaapaaaaaappapaaaaaaapaapaaappaaapaapapaaaaaaapaaapaaapaaaaaapaapppaaaaaappapapappaaapaaaappaaaaaapaapaaaaappaaaapppappapaaaapaaaapappaaaaapaapaaaaaaapaapaaaappaaaaapappppaaaaaapaapapappaaapppaappaaaaaapaapaaaapaaaaaapapaapaapaapppapapappppaapaaapppaaaaapaapaaaappapaaappppppaaapapppapappppaaapppappppaaaaapaappaaappapaaapppppppaaaapppppapappaappppaapappaaaapaapapaappapppapppppppppaapppappppppaappppappppapaaapaapappappapappppppppppppapppppppappaappppappppaapaapaappappppppapappppppppppapppppappppappppppppppaappppap
J3_m3,7,60,16,10,5,6,7,7,8,6,9,3,5,4,10,10,10,10,11,13,11,17,14,17,25,27,32,35,43,48,paaaapaaaaapaaaaaapaaaaaapaaaaaaapaaaaapaaaaaaaapaapaaaapaaaapaaapaaaaapaaaaaaapaaaaaapaaaaaapaaaaaapaaaaaaapaaapaaapaaaapaaapaaaaapaaaaaapaaaaaaapaaaaaaapaaaaaapaaaaaapaaapaaaapaapaaaapaaaaaapaaaaaapaaaaaapaaaaaapaaaaaaaapaaaaapaapaaaapaaapaaaapaaaaappaaaaapaaaaaaaapaaaaapaaaaaapaaaaaaapaaapaaapaaapaaaapaaaaapppaaaapaaaaaaaapaaaaapaaaaaaaapaaaaapaaappaapaaapaaaapaaaaaapaaaaapaaaaaaapaaaaaaapaaaaaaapaaaaapaaapaaappaapppaapaaaaappppaaapaaaaaapaapaaaapaaaaaaapaaaaaapaaapapapaaapapaapaaaaapaaaaaapapaaaaaaaapaaapaaaaaaaapaaaaapaappapapaaappaaapaaaaapaaaaaapaaaaaaapppaaaappaaaaaaappaaaapaappaaappaappaaapaaaaapppppaappppaaappppapaapppaaaaaapaaaaapaaaaapppaaapppaapaaaaapppaaaapppaaaapppapppappapaaaappaaaaappappaaappaappapapaaaaapapppaapppppaapppapapappaaaapappapaaapapppppappaapppppppaaaapppapaappaaapappppaapappaaaappppaaaaappappppapppppppaappppaappppppapppapapppppaaaapppapapppppapaappppppppppapppppppapppppppppappppaapppppppaappppaapppppppapppppppppappaa
J3_m3,8,43,16,10,6,3,5,6,2,4,6,4,2,5,10,10,11,10,11,10,13,12,15,17,19,19,24,25,30,33,paaaaapaapaaaapaaaaapapaaapaaaaapaaapapaaaaapaaaapaapaaaaapaaaapapaaaapaaaapaaaapapaaaapaaaapaapaaaaaapaaapapaaappaaaapaaapaapaaaaapaaapaapaaaapaaaaapapaaaapaaaapaaapaaapaaaapaaappapaaaapaaaaapapaaaapaaaapaaapaapaaaaaapaapaapaaaapaaaaapapaaaapaaaapaaapaapaaaapaaaapappaaaapppaaapapaaaapaaaapaaapaaaapaapaaaapaapaaaapaaaaaappaaaapaaaapaaappapapaappaaappappaaapaaaaapapaaaapaaaapaaapapppaaappapappapaaaapaaaaapapaaappaaaapaaappapppaaapapappappaaapappaapapaaappaaaapaaappppapapppapappapapaapapaaapapaaaapaaaapaaapppppaaappappppappaaapapppapapaaappaaaappaappppppaappapapaappaaapappappappaappaaaapppapppppppappappppappapappppaapapapapppppppaapppppppapppappppappapppapppapappapppaapppppappppppp
J3_m3,9,55,16,10,5,6,6,3,4,3,5,8,6,9,11,11,10,10,12,14,12,12,16,20,21,29,34,31,31,46,paaaapaaaaapaaaaapaapaaapaapaaaappaaaaaapaaaaapaaaaaaaaapaaapaaaaapaaaaaapaapaapaapaaaaappaaaaapaaaaaapaaaaaaaaapaaapaaaapaaaaaapaapaapaapaaaaaapaaaaapaaaaaapaaaaaaapaaaapaaaaapaaaaaapaapaapaapaaaaapaaaaaapaaaaaapaaaaaaapaaaappaaaapaaaaaapaapaapaapaaaapaapaaaaapaaaaaapaaaaaapaaaaapaaaapaaaaappaapaapaappaaaapaaaaaapaaaaaapppaaaaappaaapaaaaapaaaaapaaapaapaapaaaaapaaaaaapapaaaapaaaaaaapaaaaapaaaapaaaaapaapaaapaappaaapaaapaaapaaaaapaaaaaaaapaapaaapaaapaaaaappaapaappapaaaaaappaaaapaaaaappaapaaaapppaappapaapaaaaappappaapaapapaaappapaaappaaaaapaaaaaaappppapaappapaaaaapaapppapaapaaaaapapaaaappaaaaappapaaaappppapppppapaaaaappppppppaappaaaappapaaappaaaapppapaaaappapppppppappaaaappapppappppapaappppppaappapaaappappaaappppappppaappaaaappapppapppppaaappppaapapaaaaaappppapaappppappppaapppaaappapppappapaaaapppppaaappaapapppapaaaapppppppppapppapppppapppappappppppppppappppaapppppppappp
J3_m3,10,61,16,10,4,6,5,4,10,7,6,5,9,5,10,10,11,12,11,11,11,15,16,21,25,30,34,43,47,54,paaapaaaaapaaaapaaapaaaaaaaaapaaaaaapaaaaapaaaapaaaaaaaapaaaaapaaapaaaaapaaapaaaapaaaaaaaaapaaaaapaaaaaapaaapaaaaaaaapaaaaaapaaapaaaapaaapaaaaapaaaaaaaaapaaaapaaaaaapaaaapaaaaaaappaaaaapaapaaaaapaaaapaaappaaaaaaaapaaaaapaaaaaapaaappaaaaaaapaaaaaapaapaaaapaaaapaaaapaaaaaaaaapaaaaapaaaaaaapaaapaaaaaaaappaaaapaapaaaapaaaapaaaapaaaaaaaappaaaaapaaaaaapaaapaaaaaaaapaaaaaapapaaaaapaaaapaaaapaaaaaaaaapaaaaapaaaaaapaaaaapaaaaaapapaapappppaaaaapaaapapaapaaaaaaaaapapaaapaaaaaapaaaaaapaaaaaapaaaappapaaaaapppaaappappaaaaaaaaapaaaaapaaaaaapaaaaapaaaaaappaaaaapappaaaappapappaapaaaaaaaaapapapaappaaaaapppapaaapaaaaappaapapappaaaappppappapapappaaaaapppaaaapapaaaapapapaaaaaaaapppaapapapppaaappaaapppppappappaaapppaapapaapaaappapppapaaaaappaaaappappapaappppapppapppapaaaaapppappapppaaapppaapppaapaaapppaappppppppaappppapppppppppaaaaappppppappappappppppppaaaaaappppappppppppaappppppppppppppaapaapppppappapaapppppapppappppapppapppppppppppppppppppppppppapppppppappappppaapppppppppppaapppppp
J3_m1,1,52,16,10,3,8,5,7,6,5,7,3,5,3,26,22,25,20,23,24,22,22,20,23,24,22,27,23,24,32,ppapppppaaapppaappppaaappaaaappaaappaaaaappapppaapaappapapapaaappaaaaapppaapaaaaapaaaapppaaaappappppapaapppppapppaapaapapppapaapapppapaaaapaaaaaappapapaapaappappaapaaapaaaapappaaapaapaappaaappaaaaappapapaapaappappaapaaapppaaaappapapapaaapaaaappaaaaappppppaapaappapaaapppapapaapapapappaaaaappaaapppaaaappapppaapaappapppppaaapppaapapaaaapapaaapaaaappaaaaappapapaapaappaapappapapppaapappaaapaaaaapaaaappaaaaappapapaappappappaapaaapapaapapappapapaaapapaappaaaaapaapaaaapaappapaappapapapaapapppaappaaaapaapappapaaaapapapaapaappaaaaapaaapapappapppaappapaapppaappaaaaappapppaapaappapaappaapppaaapaappaapapaaappaaappaaaaappapapaapaappapapapapapapaapapppaapppaapppaapppaaaaappppapaapaappapppapaaappaaapaaapaapapaaapaaaappaaaaappapppappapppappapaapapaaaapapapappapaaapapaappaaaaappppppaapaappappaapppappppapapppaappapappppaappaapppppapapaapaa
J3_m1,2,55,16,10,5,5,5,5,4,7,8,2,6,8,25,23,24,25,27,22,28,24,27,24,26,23,24,28,26,22,ppppapppaappaaappaaapaaapppaaaapppaaaaapppppaaappaaaaaappapaappaaapaaapppaapaaapappaaapaappaaapapppaaaapppaaaappapaapapaapaaappapappaapppaaaapapapaaapapapaaapppapaaapaapaapaaapppaappapppapappppaaappaapaaapappaaaapppaaaaappapaapapapppaapappppapapapaaaaapaappaapapppaaaappappaapaapaapaaaappaappapappaapppaaaappaapaaapapapaaappaapaaappaapappaaappaapaaaappapppppaaapppapapapppppaaappaapaaapaapaapppaapppappapappaapppaaaapaaapaaapappppaaapaaaaaapaapaappaappppappapppaaapppaaaappaapaaapapppaaapppaaapapaaaappapappaaappappppaappppaaaaaaapapapapapaaapapapaaappaaaappaaappapppapppaaapppaaaappaapapapappaaaappappaaapaapaappaaapaapppaaapaaaappaaaaaaaapaappaappappppappapappapaapaapappaappapapapapapapaaappapaaapapppaaaapaapaaapaapaappaappppappapappaapppaapaapaappaapappaaaapppapaapppapaappaapppaapaapapaaaapppaaappaapapappppaaappppaaaaapaapappaaappaaapaaaapaaappppaapappapaaapapppaaaappaaaaa
J3_m1,3,46,16,10,5,5,4,6,6,1,4,6,5,4,24,25,25,28,22,23,21,22,25,27,27,25,25,27,25,28,ppaaappaaapppapaaaaapppaaapppaappppaappppappaappppappaaappppppaaaapappaapppaapapaaapapapppaapppppppaaapppapapaaapapaaappppappaaaappaapppaapapaapppaappappaapaappppaapppaapppapapppppppaapaapappppapapappaaaapapaaapppaapappaapaapappaappaaappaapppaapaappapappaapppaapappaapaapappaappppappaaapppappapaaaapaaappapapaaaaapapaappaapaaaapppappppappaaaapapaaappppapaaaaapappappaaaapppppaapppappppaaapapaaapppaapapaaappppappaapapppppaappapappapaappaaaapppaapappaappppapppapapappppaaapppppaaaapppapapppaapappaapapappppapappappaaapppppaaaaappapaapppappaapaapappappappappappaaapppapaaaaappppaapppaapappaapappapppapppaappaappppapaapappappaappppapaaaaappppapppappppappaappaaapppaaapapaapppppapapaaapppaappaapppppppaaappappappaappppaapppaapapaapppapappaa
J3_m1,4,50,16,10,4,9,4,5,5,3,5,7,5,3,21,25,28,23,27,27,26,24,22,28,23,30,23,26,21,23,paaappaaaaaaapppapaaaapppaappappaaapppaaaapppaapaapaaapppaaaaaapaapppaaapaapppppppaaappppaaapppaappappaapaappaaaapppappaaapappppappappaappppaapappappapppappaaaaaaapppapaaaapaapppaappaappaapaaapppaappapaappaapaaaaappppppaaapaapapppppaaappppapapppaappapaaapaapppaaapapapppaapaapapppppapappapaaapappappppaaappappapaapapapaaaapappappppaaaappppaaappppappapaaappppaaaaapppappaaapapaappapaapappppaaapaapappappaappaaaaaaappaapppaapaapappapaaaaapppaaapappappappaappapapapappppppaaapaapppapppaaappapaapppaaappapaaapaappapaappaappaaapaapapapppaaapapppaapappapaappapppaaapapapppappaaapapppppappapappaapaapppapppappaappapaaaaapapapaaaapaaappppppaaappppaaappaaappapaapppapaaaaapppapaapapappppapppaaapppapaappaaappapaaapaapaaaappapappaappapaappapaaaappaaaaapappappappaapaappaaaapppapapaapaaaapapppapapaapaaappapappa
J3_m1,5,53,16,10,7,5,8,6,9,5,2,6,3,2,26,23,21,25,24,20,23,20,27,24,23,22,25,25,23,24,ppppaaapppaapppaaaaapppaaapppppaaaappaaapappaaaappapapppaaaapppaaapppaaaappaaaaaaaappaaapapaapapppaaappppapapaaaappaaaapaaaaaappaaaaaaappppaapaaaapapppaaapppppppppaaapppaappaappaapppaaaaapppaaaapaaaapapppaaappapapapppaapppaappaapaaapaaaaaaappppaaapaaaappppaaaappppapapppaappaaaapaaaaaapppaaaaapapaaaappaaapaappaaappapapppapaappaaaapaaaapappapaaaappapapapaapapapppaaapaapapapaaaappaaaapaaaaaappaapaaapappaaapaaaapapppaaappppapppaaaapppaapppaaaapppaapaaappppapappaaapapppaaappapapappppappaaaapaaaaaappaapaaappppaaapaaaapappppaapappapppapaappppaapaaaaaapaaaaaapaappapapaaaapapppaaappppapaaaaaappaaaapapaaaappaapaaaaappapapaaaapppppapappppappppaaapppaaapaaaaaappaapaaapppaappppaaapapppaaappapapaaaaaapppappppaaaaapppappaappppaaappaaapaappaaapappappapaapappaappaaaaaapppaaaaapappapapaaappappaaaappapapppaaaappaaapappaaaappaaaaaaaappaaapapaapappppapppppa
J3_m1,6,59,16,10,7,6,4,7,5,6,6,4,6,8,28,26,26,19,31,28,27,23,27,24,28,24,27,23,28,25,pppaaaapppaaapppppppaaaappaaapppaaappppaappaapppaaapaaaaaaappppaaappppaappaaapapaaapapaapppaaapapppapaaappaaaappaaaaaapapaaaapppaaappapppaaaaapapaapppaaapppapapapappaaaapppaaaaapapaaaappaaaappaaapaapaapaaaaaapaaapappaapaaappaaaappapaaaapppaaaapppaaapaappppappapapaapppppapappaapaapppapaappaapaaapapapaapppapppaapppaaaaapapaapppapaaaapaappappppaaappaaapaapapaapapppaapppaappaapaapaaaapppapaaapppappapppaaaappaaaaaapapaaaapppaaappappppaaaapapaapppaaaaappaapaaapapaaappaaaaaapapaaaappaapappaappaapappaapaappaaapapppappppppaaaappaaaaaapapapappppaaappaaappaapapaaaaapaaaaappppapaapppaaaapaaaaapapppaapappaaapppappppapappaaaaappaaapapppapappppaaaapaaaaaaapapaaaappaaaappaapppaaaapapaaappaaappppaappppppaaaapaaaaaaapapaaaapppapappaappaaaappaaaapppaaaappppapaappppapappaaaaaapppaaaappaapappapppaaaaapaaaaappaaaapapaapaaapppaaappaapaaapapaaaapapaaapppappaaaaappaaapppaappapaappppppppaapppaaaaaapaaaaaapppapappaappaaaaapaaapappaaappppaapapapppaaappaaaaap
J3_m1,7,43,16,10,7,1,6,3,4,4,4,4,3,7,20,21,19,21,21,19,20,22,21,27,22,20,17,25,21,17,ppaaaaapppaaaapaapppappaappaappaapaappppaaapppaaaapppaaaapaappaapppppaaapapappapaappaappaaaaapppaaaapaaappppaaapaaappaappappppaaappapaaapppaaaapaapppappaapaaapppappappapaaappapaaapppaaaapaaapapppaapapppaaappappapapappaaaaappppaaapaaapaapppapaaappaappappapaaappaapaapppapaapaaappappaapaaapaaappappapapappaaapapppaapppaapppppapapaaappaapaappapaaappapaaapppaaaappappppppaapaaappaapaappapaaappapappppppaaapppppapppaappaapapapppppapaaapppaaaapppaaaapaaappppaapppaapappppappapaaappapaaapppaaaapaappaapaaapppappaappapaapaapppaaaaapppaaaapaapppapaaapaaappaappaapapaaappaaaappppappapaapppappaapaaapppapppppapapappapapapppaaaapaapppapaaapaaapppappappapaaappaaaaapppaaaapaaappapaaapaaapapappapaapapa
J3_m1,8,53,16,10,9,3,4,8,5,5,5,5,4,5,26,23,22,23,22,23,18,27,24,19,22,25,26,20,26,21,ppppaaaaapaapppappppaaaappaaapppaappaaappaaappaapppaaaapaaaaaapaapaaapppapaaapppaapppaapapaapapaapppapappapappaaaaappapaaapapaapaappapapaaaapaapapaapapapapappapapppaaaappappaapappaaaappaaapappapaaaapaapappaapaapaaappaaaaapappapapappapaappaaapaaappaaaappaaappaapappapappaaaaapaapaaapppaapaappaaapapaapapappapaappappapaapapppaaaapaapapapppaaaaappaaapaaaapaaaapaaaappaapaaaaaappaaaaapapppppppapaapappaaappaaapaaapppaappppapappaaappppaaapaapppapapaaaaappaaapaaappapappapaapapapappaaappaaaaapaappaapppapaaappaaapaaaapapaapaapapapapaaaaaappaaaaapaappaapapaapaappaaapaaaapapapppapapppapapaapappaapaappapapappaaaaaappaapppaaapaaappappppapapapaaappapaapappapaaappaaapaappaaappaaapapappappapppapppaaaappaaaaappappaaaapaapaappaaapaaappaaaappaaapaaappppapappaaaapppapapapaaapaapppaaapapaapaaappaaappppppapappappaaaaappppaapppaaaaaappaaapaapapaaaapaapappaapapaa
J3_m1,9,48,16,10,3,5,5,4,3,5,6,4,6,7,27,29,23,23,24,25,27,24,24,26,25,23,24,29,21,19,ppapppaappaaapaaappappppapppaaappaapppppapppaaaapppppppapppaapppappaapapappapaapapappppaapppaaaappppppaapppaappaapaappapapppaaapaaaapaaaapppaaaappapppaappaaapaaapaappapappaapapaaappappapppaaaapaappppappaaapppappaapaaappaaaapapppppaaapppaaaappappapapppaapapapppapapapaaaaapaaapppapappppaaappappppappaaappaappaapppapppaaapapappaapapppapaapppappaaapaaappppppaapapppaaaaapapappapaapppaaaappappaaappaaappppppaapapappaaaapapappaaapappapaappappppappppappaapaappapappaaaapapappaaaapppaapapppppaappppapppaappaapapappaaaapppapaaaaapppaaaapappppaappaaapapappaapppapppaaapapappaaaaappaaaapaappapapppaappapppappapappaaaapapappaaaappaaaapppappapappaaappppppaapapapppaappappppappapppaaaapaapapaappaaapaapppappapappaaaapapappaapaapaaaapppapaapappaaapppappaaaappppaaaapaappaaaaaapaaaaa
J3_m1,10,51,16,10,4,8,4,6,1,9,3,7,5,4,24,27,23,23,22,21,21,26,24,23,24,20,24,25,26,22,ppaapaaaaaaapppapppaaappppaaaaaappapppaaaapppaapppappaappaaaaaappaappaaaapppppaaaaappappppaaappppappppppaapappaaaapppapppaaappapaaaaaappapapapaapapaappaappaapaappaaapaaappaaaappppapaaaappappaaapappaaapppappaapaaapaaapppappapaapaapappaaappapaaapaappaaappaappaapaaaapaappaapppaaapaapappaaappapapaaaappaaappaappaappapaapappaappaaaapapaapaaaappapaapaaapaaaapppappaapaappaaapppapapapappppapappaapppaaaaaappaaapppappaapaapapaapppappaaaappppapaaaappappaaaaapppaaappappaapapapaaappaappaaapppaaapappappappaaaaapaapappaappaapaaappaapppappaaaappppapaapappappaaaaapapaaappapapapaaaapaappaappapaappppapaaaappapaaaaaappaaaapaappappaaapaappapappaaaappapaaappappapapaaaapppaappaappaapaaaaaaapppappappapaapaapapappappaaaapppaappppappaapaaaaaaapppappappappappppaapppapapaaaapppaappaappaapaaapaaaaapppppaaapappapaapappapaaaaaappaaapppa
J1_m5,11,50,16,10,5,3,6,6,3,7,6,4,5,5,10,10,11,11,11,12,14,13,16,21,19,27,30,32,36,39,paaaapaapaaaaapaaaaapaapaaaaaapaaaaapaaapaaaapaaaaapaaaapaapaaaaapaaaapaaapaaaaapaaaaaapaaapaaapaaaaaapaapaaappaaaaapaaapaapaaaaaapaaaaapaaaaapaaapaaaaapaapaappaaaaaapaaapaaaapaaaapaaaaaapaaaapaapaaaaaapaappaapaaaaapaaaapaaaapaaaapaaaaaaapapaaaapaaaaapaaaapappaaaaaapaaapaaaapaaaaapaaaaaapaapaaaappaaappaaapaapaaaaappaaapaapaaaaaapaaaaaappaaapaappaaaaapaapaappapaaapaaaapaaappaaaapaaaaaapaaaaapapaaaaaapaapaappapaaappaaapaaaapaaaappaaaaappaapapapaaaaappaappappapaaapapaapaapappaaappaaaapppaappaapaaaaaapaapaappaaaaapaaaapaapapapaapppaaaappaaappapppaaappaappappappaapaaaappapappapapaaaaapppappppppappaapppappappppaaappppapaappppapappaaaapppaapppapppaaappaappappapapappapapaapppapppppapppappappppapppaaappaapppppappapppppppappappppappaapapppappppapppapappapppappappapppppppappappppppppppappppppppapppaa
J1_m5,12,49,16,10,3,10,6,4,3,3,2,6,5,7,10,10,10,10,11,11,11,14,16,17,21,27,30,31,34,40,paapaaaaaaaaapaaaaapaaapaapaapapaaaaapaaaapaaaaaapaapaaaaaaaaaapaaaapaaapaaapapaapaaaaapaaaapaaaaapaaapaaaaaaaaaapaaapaaapaaapapaapaaaapaaaaapaaaaapaaaapaaaaaaaaaapaapaaaapaapapaaapaaaaapaaaapaaaapaappaaaaaaaaaaaapapaaapaaapapaaapaaapaaaaaapaaaapaaapaaaaaaaaapaaaapaaapaaapapaapaaaapaaaaaappaaapaapaaaaaaaaaapaaaapaaapaaapapaapaaaapaaaaappaaaapaaapapaaaaaaappaaapaaaapappapaapaaaapaaaapapaaaapaappaaaaaaaaapppaappaapaaapapaapaaaapaaaapppaaaapaappaapaaaaaappaaapaaapaappapaappaaapapaaappaaaapaaappaapaaaaappaaapaaappappapaapaaaappppapppapaapaapppapapaaaappppapapppppppapapppaaapaaaapppapaapaapppppaapaaapppapppaapapppappppaaaappppapppappappapppppaaaaaappppppaaapppppapappppaapapappppppaapaappppaapapaappppapppapppppppapppppappppapppapaapappppppppappppppppppaapppppppappppapppppapppapap
