"archipelago_ID","sample_ID","observed_c_score","actual_sample_size","effective_sample_size","mean_c_score","lower_tail_p","upper_tail_p","p_type","standardised_effect_size"
1,30,2.4683257918552,2099,1000.18148407014,2.41254723753393,0.85707479752263,0.144354454502144,"==",1.05328841226063
8,7,1.10480769230769,2499,1025.0786360675,1.12356711915535,0.358543417366947,0.646658663465386,"==",-0.461609539842856
8,8,1.30261248185776,2099,1032.69801475228,1.25274320275534,0.883754168651739,0.120057170080991,"==",1.11942221313055
8,9,1.8225988700565,2199,1025.41020862686,1.80678351484881,0.674852205547976,0.328785811732606,"==",0.310123948365789
8,10,1.79957694341618,2199,1026.8401608997,1.73294745532379,0.897226011823556,0.105047748976808,"==",1.33528767140019
8,11,0.948849104859335,2699,1018.74156098811,0.952868780613072,0.517599110781771,0.486476472767692,"==",-0.125002855725658
8,12,1.37205081669691,2399,1033.59412272244,1.31313738054296,0.912880366819508,0.0892038349312213,"==",1.35202303876884
8,13,1.57101110461718,2299,1034.75355375222,1.52548982621214,0.845150065245759,0.158329708568943,"==",0.990427548900443
8,14,1.28125,2499,1057.7000336005,1.21714455012774,0.935974389755902,0.0644257703081232,"==",1.653224072356
8,15,1.09711779448622,2799,1017.13385888223,1.04172050347376,0.917113254733834,0.0836012861736334,"==",1.44881762910657
8,16,1.51282051282051,2499,1017.64094578985,1.4585957459907,0.883953581432573,0.117647058823529,"==",1.22031495657869
8,17,0.548621190130624,2599,1020.28674890229,0.524052178157168,0.854559445940746,0.150442477876106,"==",0.984351430487351
8,18,1.47607843137255,2099,1037.53222998937,1.40712757709086,0.91519771319676,0.0871843735111958,"==",1.43502404651874
8,19,1.24398370973713,3199,1011.51970083349,1.18481478905327,0.923100969052829,0.0793998124413879,"==",1.51315658220676
8,20,1.36698858647937,2699,1015.06980748482,1.27282175526916,0.970359392367544,0.0300111152278622,"==",2.22981126546852
8,21,1.31079894644425,2899,1010.12134924667,1.25213941048971,0.911348740945154,0.0907209382545705,"==",1.39827713848689
8,22,1.63413461538462,2399,1018.80047507326,1.57943674447687,0.89037098791163,0.1117132138391,"==",1.23690493385692
8,23,1.32469592808038,2399,1003.52825878335,1.31454781639362,0.635264693622343,0.367236348478533,"==",0.233335842984922
8,24,1.80380750925436,2599,1021.32368222963,1.752222359452,0.858407079646018,0.143131973836091,"==",1.03385341676857
8,25,1.6016393442623,1999,1022.01925008379,1.53154610091931,0.930465232616308,0.0700350175087544,"==",1.58269680069084
8,26,1.36610169491525,2499,1035.65223881995,1.31424095061754,0.880752300920368,0.120848339335734,"==",1.21442309556223
8,27,1.25806451612903,2699,1021.30967522789,1.24120632257202,0.713597628751389,0.290477954798073,"==",0.42676454343724
8,28,1.22071460877431,2999,1010.69380036931,1.1999279422102,0.746248749583194,0.256085361787262,"==",0.525116930194074
8,29,1.82133450395083,2699,1051.64913573037,1.77445829935387,0.83178955168581,0.169692478695813,"==",0.970157930710602
8,30,1.3362952836637,3399,1034.03888761083,1.21393329267162,0.99117387466902,0.0088261253309797,"==",3.17616922295798
9,7,1.42156862745098,2399,1031.91850672917,1.34206174994057,0.942892872030012,0.0587744893705711,"==",1.72735793496333
9,8,1.07540983606557,2199,1033.05984025497,0.903013043683542,0.995907230559345,0.00409276944065484,"==",4.03761997794684
9,9,1.16779661016949,2099,1048.47362153738,1.10825251734078,0.882801333968556,0.119104335397808,"==",1.20740019837682
9,10,0.988365943945003,2499,1035.04629824886,0.885963692721933,0.973989595838335,0.0268107242897159,"==",2.39604021629687
9,11,1.71115013169447,2399,1007.65720602601,1.62440598420252,0.950395998332639,0.0504376823676532,"==",1.85260157079197
9,12,1.70769230769231,2299,1031.72513221802,1.50548581475071,0.995215311004785,0.00478468899521531,"==",3.56952259009582
9,13,1.40507667900582,2199,1010.4990515357,1.22972631423014,0.992723965438836,0.00727603456116417,"==",3.21333242059034
9,14,0.912215758857747,2399,1011.06172109048,0.802643618694463,0.982909545644018,0.0179241350562734,"==",2.89641436118448
9,15,1.83005464480874,1999,1008.14272913773,1.64429947214044,0.995497748874437,0.00450225112556278,"==",3.41418262362142
9,16,1.99491392801252,2299,1026.10225504193,1.78385972400057,0.999130056546324,0.000869943453675511,"==",4.31645329873721
9,17,0.798947983635301,2599,1003.99180430733,0.751330649359586,0.879184301654482,0.121969988457099,"==",1.06554098273459
9,18,1.37692307692308,2199,1062.30183925855,1.30480681778431,0.898135516143702,0.102773988176444,"==",1.3625594306281
9,19,0.977595628415301,2699,1014.68934521669,0.743367205421154,0.999629492404594,0.000370507595405706,">",6.52310841346689
9,20,1.03916083916084,2499,1027.39017630036,0.952506876876625,0.957583033213285,0.0432172869147659,"==",2.11909318003267
9,21,1.26612244897959,1899,1043.56334629901,1.10718294268734,0.989468141126909,0.0105318588730911,"==",3.10336821720184
9,22,1.61479591836735,1899,1002.1655598747,1.41327963518214,0.996840442338073,0.00315955766192733,"==",3.75558552923306
9,23,1.38064791133845,2399,1049.85148898012,1.18349912776246,0.998749478949562,0.00125052105043768,"==",4.24770932969076
9,24,1.1672131147541,1899,1036.55574933988,1.04619227260825,0.974196945760927,0.0273828330700369,"==",2.47715065535328
9,25,1.74100087796313,2199,1026.72733309938,1.57024583366771,0.995907230559345,0.00500227376080036,"==",3.22964615674855
9,26,1.60779220779221,1899,1013.04465841134,1.28163831955301,0.999473407056345,0.000526592943654555,">",6.59894467911438
9,27,1.09879336349925,2099,1053.84014420164,0.937092072142376,0.990471653168175,0.00952834683182468,"==",3.33258853523713
9,28,1.16231438812084,1699,1236.98883757104,0.925788097995658,0.99941141848146,0.000588581518540318,">",4.91187514658267
9,29,0.973770491803279,2199,1018.82955840678,0.771206484815502,0.998635743519782,0.00136425648021828,"==",5.01115818050607
9,30,1.72796780684105,2099,1032.86665670967,1.49681912341126,0.998570747975226,0.0014292520247737,"==",4.7894389985273
10,7,1.40779220779221,1799,1149.70377261762,1.26759419013449,0.989994441356309,0.0100055586436909,"==",3.33160726559259
10,8,1.02117362371446,2299,1054.44913215567,0.868332768896337,0.991735537190083,0.00826446280991736,"==",4.13245843221841
10,9,0.72020202020202,2299,1005.15535808196,0.68174217160733,0.952588081774685,0.0513266637668552,"==",1.55761476160544
10,10,1.15886075949367,3099,1047.57427623245,1.18005420286658,0.307518554372378,0.696999031945789,"==",-0.601809937419509
10,11,0.897175141242938,2099,1031.38189603617,0.878150747060074,0.797046212482134,0.207241543592187,"==",0.505798735105693
10,12,1.31868131868132,3099,1024.18730148663,1.27019404173325,0.900290416263311,0.101323007421749,"==",1.311553004304
10,13,0.757647058823529,2199,1029.053773802,0.717069612747327,0.888130968622101,0.112778535698045,"==",0.993899092737856
10,14,1.2945566286216,2499,1002.89695097816,1.23577016407968,0.906362545018007,0.0948379351740696,"==",1.31582134038316
10,15,0.721311475409836,2899,1007.3350905483,0.654923952149659,0.947223180407037,0.0534667126595378,"==",1.80231766025936
10,16,1.02125734961556,2599,1034.28344715579,0.969569237307116,0.916121585225087,0.0854174682570219,"==",1.37070918977519
10,17,0.962010520163647,2999,1026.16178471471,0.865107773115098,0.981993997999333,0.0183394464821607,"==",2.67358981497148
10,18,0.762289562289562,2799,1003.01462327163,0.663846034478403,0.973561986423723,0.0267952840300107,"==",2.47998383433694
10,19,1.03682983682984,2499,1018.01823336072,0.925625075204907,0.981992797118848,0.0180072028811525,"==",2.83165028280902
10,20,0.92635885447107,3099,1016.21622169123,0.872113683096431,0.93352694417554,0.0687318489835431,"==",1.5693642403456
10,21,0.698812019566737,2299,1002.93452227561,0.719443844116589,0.300565463244889,0.709003914745542,"==",-0.586889156516183
10,22,0.87012987012987,2499,1035.46537026975,0.821150278293135,0.899559823929572,0.102841136454582,"==",1.25042090484221
10,23,1.03521825396825,2799,1003.09813311984,0.88643389504188,0.992497320471597,0.00785994998213648,"==",3.70304502295479
10,24,1.22910578609001,2499,1006.45490721367,1.18107698953339,0.874749899959984,0.126450580232093,"==",1.05499279643961
10,25,0.799183673469388,2299,1005.13426663866,0.751803002192613,0.90300130491518,0.097868638538495,"==",1.26073236692502
10,26,1.13672111312765,2499,1021.18819521058,1.01468004019515,0.990796318527411,0.00920368147258904,"==",3.20967326288834
10,27,0.93361285814116,2599,1012.39980327751,0.727039292917316,0.996537129665256,0.00346287033474413,"==",5.60781195736026
10,28,1.0924978687127,2899,1059.15689672059,0.974749943170573,0.983787512935495,0.016212487064505,"==",2.89080210112884
10,29,1.47319347319347,2399,1032.69701973388,1.4192350930992,0.912880366819508,0.0883701542309296,"==",1.4319390666869
10,30,1.23276836158192,2099,1014.49715049731,1.23145700266202,0.59838018103859,0.40924249642687,"==",0.0321472538169636
1,31,1.72,1899,1011.11219031254,1.75249658789266,0.233807266982622,0.772511848341232,"==",-0.725280030308254
1,32,1.72472238457043,2399,1023.06544343737,1.74670309979635,0.338891204668612,0.666527719883285,"==",-0.504421098884449
1,33,1.35143288084465,2099,1029.19491403595,1.36552312133121,0.4402096236303,0.563125297760839,"==",-0.278714099660276
1,34,2.08141517476556,2599,1001.80765265021,2.16819456758731,0.0223162754905733,0.978068487879954,"==",-1.74611910626091
1,35,1.99191919191919,2299,1033.49480978393,1.88255016454234,0.972161809482384,0.0295780774249674,"==",2.1633789197699
1,36,1.93519813519814,2399,1017.2931294785,2.01980817570647,0.00958732805335557,0.991663192997082,"==",-1.94572435429557
1,37,1.59751773049645,2199,1023.30392082581,1.63915335468411,0.147339699863574,0.860391086857663,"==",-0.98478751167513
1,38,2.25036284470247,2299,1027.27777370629,2.29097714599204,0.222270552414093,0.782079164854285,"==",-0.76947807857516
1,39,2.29027576197388,2299,1047.96002072507,2.25781481315471,0.759895606785559,0.244454110482819,"==",0.622249105216209
1,40,2.15021770682148,1999,1109.25229484375,2.1553341983038,0.500750375187594,0.502251125562781,"==",-0.0900559638364452
1,41,2.06012950971323,1999,1021.01036109929,2.04168180297364,0.684342171085543,0.32016008004002,"==",0.358577640938674
1,42,1.91649048625793,1999,1008.75523880176,1.97646286145187,0.121560780390195,0.884942471235618,"==",-1.11480424240128
1,43,2.84392156862745,1799,1033.20388062699,2.85146475710907,0.484157865480823,0.521956642579211,"==",-0.134779051700925
1,44,2.52083333333333,2299,1017.90647866752,2.56808817843507,0.194432361896477,0.809917355371901,"==",-0.890648032162008
1,45,1.78584392014519,2499,1013.28643347118,1.82006692574186,0.240096038415366,0.764305722288916,"==",-0.730463745755303
1,46,2.02843822843823,2599,1007.23041178145,2.0707069511225,0.202770296267795,0.798768757214313,"==",-0.855038717697357
1,47,2.06108597285068,1899,1028.62707759989,2.0652462953829,0.510795155344918,0.494997367035282,"==",-0.0792068876321181
1,48,2.2760444209413,2499,1014.98930660424,2.29339033339407,0.443777511004402,0.560224089635854,"==",-0.288151508590844
1,49,2.95776255707763,2399,1009.01949783509,3.01906838402353,0.110879533138808,0.891204668611922,"==",-1.20346698921635
1,50,2.12321523003702,2499,1012.54884998126,2.16506972963696,0.20968387354942,0.794717887154862,"==",-0.829447358035423
1,51,2.14778554778555,2399,1009.57495760274,2.15044088883189,0.50354314297624,0.501042100875365,"==",-0.0598641211375069
1,52,1.78336827393431,2099,1000.2695466223,1.80508371594873,0.362077179609338,0.64459266317294,"==",-0.429332733224728
1,53,2.53446115288221,2099,1047.86153861917,2.53054712770492,0.573606479275846,0.430681276798475,"==",0.0832038364427859
1,54,2.45390070921986,1599,1006.40228814395,2.48514419473164,0.315822388993121,0.690431519699812,"==",-0.534719535636924
1,55,2.14236111111111,2199,1000.16504701159,2.21208233179584,0.0595725329695316,0.942701227830832,"==",-1.37437303397647
1,56,2.16072676450035,2299,1040.08251121642,2.14982207498232,0.625054371465855,0.379730317529361,"==",0.21265079256923
1,57,2.0512987012987,2599,1064.06778290276,2.06320937623362,0.425933051173528,0.57829934590227,"==",-0.256537346187871
1,58,2.28401360544218,1599,1040.83575649452,2.39613831774111,0.00125078173858662,0.998749218261413,"==",-2.1006000702288
1,59,1.95850379894798,2899,1001.96163423975,2.05526946654654,0.00827871679889617,0.992066229734391,"==",-1.9074649584618
1,60,1.96229260935143,2099,1134.56207270824,2.00278269405024,0.21629347308242,0.788947117675083,"==",-0.80323932161418
8,31,1.18360655737705,2899,1023.10081556239,1.10043353935878,0.960331148671956,0.0410486374611935,"==",2.08807195739728
8,32,1.23989071038251,2399,1029.13665024694,1.11998077523194,0.984993747394748,0.0150062526052522,"==",2.70051341070106
8,33,1.10168650793651,2899,1062.58911886311,1.05063270996567,0.903414970679545,0.0979648154536047,"==",1.34189565188278
8,34,1.30684811237928,2799,1020.69696570107,1.23317621588796,0.958199356913183,0.0421579135405502,"==",1.9074481270757
8,35,1.40560549973559,2399,1055.01639565482,1.36094428557289,0.852855356398499,0.147561483951647,"==",1.0131888912066
8,36,1.86753246753247,2099,1032.73441450112,1.78241432221899,0.93806574559314,0.0628870890900429,"==",1.68924553945768
8,37,1.6875,2299,1025.50112000854,1.62911989326463,0.898651587646803,0.103088299260548,"==",1.32383816814194
8,38,1.50480769230769,2599,1030.27846622152,1.42517314351674,0.953828395536745,0.0465563678337822,"==",1.81236125666083
8,39,1.25843253968254,3099,1022.78486206048,1.11316790618582,0.997741206840916,0.00225879315908358,"==",3.8644470870764
8,40,1.64430641821946,2899,1009.2361640854,1.61348091045888,0.789582614694722,0.213866850638151,"==",0.706623117582044
8,41,1.51142191142191,2499,1050.25964883084,1.54372704792873,0.267707082833133,0.736294517807123,"==",-0.67965192761069
8,42,1.54415584415584,2699,1006.51342983855,1.42377287403223,0.984809188588366,0.0155613190070396,"==",2.62952125238007
8,43,1.27344222625529,2899,1027.05456580243,1.24882539758062,0.768195929630907,0.234908589168679,"==",0.61313784676959
8,44,1.22618351841029,2499,1046.6095847638,1.171806419821,0.908363345338135,0.0936374549819928,"==",1.38477290941094
8,45,1.22131147540984,2599,1010.22603052812,1.19131822453781,0.802616390919584,0.201616006156214,"==",0.747954815796526
8,46,0.902201740911418,3499,1054.24868400968,0.877771382855785,0.852529294084024,0.151186053158045,"==",0.886878603599389
8,47,1.64079147640791,2799,1029.06995594936,1.67182656014896,0.250089317613433,0.753483386923901,"==",-0.724935092705911
8,48,1.82923617208077,2499,1000.45554710202,1.75533672643772,0.915166066426571,0.085234093637455,"==",1.4459253643725
8,49,1.44423076923077,2699,1020.7676092109,1.40105220594522,0.847721378288255,0.155613190070396,"==",0.987883476076427
8,50,1.42144522144522,2499,1111.96174518124,1.31634509281568,0.990396158463385,0.0116046418567427,"==",2.85095684686623
8,51,1.71177944862155,2199,1027.66375882802,1.66542122701023,0.826739427012278,0.174170077307867,"==",0.930371240941316
8,52,1.0031328320802,2699,1007.70051237183,0.918939391828961,0.965542793627269,0.0348277139681363,"==",2.22407748868387
8,53,1.35817805383023,2699,1028.48417814849,1.30570819496831,0.909596146721008,0.0926268988514265,"==",1.366823687485
8,54,1.11104617182934,2399,1020.18892290255,1.06281718298268,0.884535223009587,0.118382659441434,"==",1.19422088595113
8,55,1.08983050847458,2499,1001.69454595741,1.03729808307504,0.915566226490596,0.0868347338935574,"==",1.38454214283424
8,56,1.28737300435414,2299,1056.08121143645,1.2817224754121,0.615919965202262,0.387994780339278,"==",0.126706225043645
8,57,0.644304682040531,2599,1055.50987966533,0.57764704965007,0.975759907656791,0.0242400923432089,"==",2.45666922735325
8,58,1.98076923076923,2499,1017.37469762363,1.90879197832979,0.933173269307723,0.0672268907563025,"==",1.58729846545135
8,59,1.52962460425147,2699,1004.27267629438,1.48766424202877,0.827713968136347,0.174509077436087,"==",0.905406220103525
8,60,1.02508960573477,2699,1013.16148623569,0.979364643027409,0.899962949240459,0.102260096331975,"==",1.26691973239581
9,31,1.25252525252525,2499,1036.8649471343,0.902716372744384,0.999599839935974,0.00040016006402561,">",7.24326237565978
9,32,1.28928884986831,2199,1014.7828478699,1.11261743605222,0.997726239199636,0.0022737608003638,"==",4.21842352325995
9,33,0.987005649717514,1999,1022.81989753005,0.861948488368478,0.985992996498249,0.0145072536268134,"==",2.83649330062025
9,34,1.22658274713069,2399,1026.69820451871,1.06733923906033,0.996248436848687,0.00416840350145894,"==",3.95630838623573
9,35,1.23144360023378,1999,1063.14824457682,1.14066296736913,0.940470235117559,0.0605302651325663,"==",1.79202031941135
9,36,1.38942307692308,2499,1036.88067384834,1.27604484101333,0.971188475390156,0.0288115246098439,"==",2.18379685761267
9,37,2.05208333333333,1599,1069.93163835236,1.85920360691702,0.999374609130707,0.000625390869293308,"==",3.47778528630039
9,38,0.995769434161819,2599,1002.45252496406,0.817329978234724,0.997691419776837,0.00230858022316275,"==",4.40497534784403
9,39,1.25099206349206,2399,1040.55847878562,1.06147423364232,0.999583159649854,0.000416840350145894,"==",4.40516631809527
9,40,1.12954429083461,1999,1032.68721632138,1.04098080786425,0.944472236118059,0.0560280140070035,"==",1.86009717664072
9,41,1.65724206349206,2099,1004.00326087892,1.4830174705264,0.991424487851358,0.00857551214864221,"==",3.19966778155915
9,42,1.39439167797377,2299,1061.03378582721,1.16629927195845,0.998695084819487,0.00130491518051327,"==",4.71165358143732
9,43,1.00460829493088,2699,1012.60132199282,0.90313360640483,0.978140051871063,0.0226009633197481,"==",2.58514111321107
9,44,1.35492957746479,2499,1014.53524158989,1.29328431573837,0.910364145658263,0.0908363345338135,"==",1.38415949579077
9,45,1.78470824949698,2399,1050.91814535959,1.71318616157135,0.905377240516882,0.0950395998332639,"==",1.35524735643166
9,46,2.08367254635911,2399,1043.48223378242,1.95740272452584,0.976240100041684,0.023759899958316,"==",2.41816686032456
9,47,0.92090395480226,2499,1008.52754392203,0.799610239576056,0.984793917567027,0.0152060824329732,"==",2.87183753513774
9,48,1.00846944948578,2299,1005.1368970734,0.874969705916484,0.990430622009569,0.00956937799043062,"==",3.39014445266217
9,49,0.869933454325469,1899,1031.25177578188,0.71891214116896,0.992627698788836,0.00737230121116377,"==",3.68454195316517
9,50,1.21168831168831,2299,1062.64881177171,1.11145783316292,0.958677685950413,0.0417572857764245,"==",2.01245526153553
9,51,1.66410650281618,2299,1043.82482407786,1.57124950472689,0.941713788603741,0.058721183123097,"==",1.71015728037009
9,52,1.60482654600302,2099,1029.23327519555,1.45148016328971,0.97665555026203,0.0233444497379705,"==",2.3899431099708
9,53,1.53794992175274,2399,1014.68914271314,1.33638200841378,0.999583159649854,0.000416840350145894,"==",4.30649234422417
9,54,1.88557692307692,2499,1028.9171186177,1.71442653984671,0.997198879551821,0.00280112044817927,"==",3.60767682957259
9,55,0.944793850454228,2199,1028.67986178945,0.865954888967064,0.922692132787631,0.0786721236925875,"==",1.63313209515992
9,56,0.622171945701357,2199,1013.77492861692,0.548649564418764,0.965893587994543,0.034106412005457,"==",2.33033313035798
9,57,1.07459207459207,2499,1017.25085821718,0.941549393650234,0.986394557823129,0.0136054421768707,"==",2.98983984594343
9,58,1.13269230769231,1999,1024.61637107978,1.05541665063301,0.930965482741371,0.0700350175087544,"==",1.68568236559786
9,59,0.974850809889173,2799,1036.55503805766,0.903616320163059,0.95069667738478,0.0496605930689532,"==",1.81455322055864
9,60,1.30625,2299,1024.19219053074,1.13237172516479,0.99608525445846,0.0039147455415398,"==",3.70740688614731
10,31,1.29519230769231,2599,1014.95968914889,1.27267791606239,0.770296267795306,0.23162754905733,"==",0.565586755367039
10,32,0.892307692307692,2299,1008.79138188813,0.846814459463981,0.882557633753806,0.118747281426707,"==",1.13339918544207
10,33,1.03661202185792,1999,1013.45018193224,1.03065029782651,0.645822911455728,0.359179589794897,"==",0.149451046487801
10,34,0.388392857142857,2899,1238.99634632863,0.376260526344607,0.844429113487409,0.160055191445326,"==",0.451592914076048
