"archipelago_ID","sample_ID","observed_NODF","actual_sample_size","effective_sample_size","mean_NODF","lower_tail_p","upper_tail_p","p_type","standardised_effect_size"
1,16,71.703380199734,1899,1016.40530476432,75.2705806390221,0.000526592943654555,0.999473407056345,"==",-4.21648373721871
1,17,78.0570098823875,2399,1054.33584795585,77.5734058857456,0.725302209253856,0.274697790746144,"==",0.675059761402624
1,18,74.8139529715932,1699,1043.85853394195,77.1217300271853,0.00882872277810477,0.991171277221895,"==",-2.92607694353904
1,19,77.7032052112054,1999,1027.52233429218,78.1687704032552,0.237618809404702,0.762381190595298,"==",-0.636398407601206
1,20,72.5150619452144,1699,1001.48856686914,72.3237443353934,0.546792230723955,0.453207769276045,"==",0.205454325015541
1,21,74.827347271374,2099,1049.18809295294,75.0877015215457,0.30871843735112,0.69128156264888,"==",-0.372385776914825
1,22,69.5180071974168,1999,1044.18963840388,71.6406460496712,0.0125062531265633,0.987493746873437,"==",-2.64569920117145
1,23,73.5636563882046,1999,1021.05053636942,76.0036533749819,0.00500250125062531,0.994997498749375,"==",-2.98764348495186
1,24,80.2526999368396,2199,1037.46589053281,80.4080596547805,0.346975898135516,0.653024101864484,"==",-0.267573495984831
1,25,72.1338968408627,1899,1043.97701947121,74.1536861047345,0.00947867298578199,0.990521327014218,"==",-2.62503375950933
1,26,75.1093126793407,1899,1041.15234309943,74.9188550608823,0.56766719325961,0.43233280674039,"==",0.290208919016846
1,27,81.7635633024705,2199,1028.82366178161,81.1853819733941,0.814461118690314,0.185538881309686,"==",0.874917775426552
1,28,81.2884191635269,1999,1030.28784148617,81.2225315266534,0.462231115557779,0.537768884442221,"==",0.0947155172631413
1,29,72.7127180434109,2399,1043.62892783765,73.4990604895495,0.12588578574406,0.87411421425594,"==",-1.16894023048434
1,30,71.3941619322444,1899,1032.02192639868,74.3921968288132,0.00210637177461822,0.997893628225382,"==",-3.54754874433516
