suffix,H,theta_k,K,T,m,J_0_0,J_1_0,J_2_0,J_3_0,J_4_0,J_5_0,J_6_0,J_7_0,J_8_0,J_9_0,J_0_1,J_1_1,J_2_1,J_3_1,J_4_1,J_5_1,J_6_1,J_7_1,J_8_1,J_9_1,J_0_2,J_1_2,J_2_2,J_3_2,J_4_2,J_5_2,J_6_2,J_7_2,J_8_2,J_9_2,J_0_3,J_1_3,J_2_3,J_3_3,J_4_3,J_5_3,J_6_3,J_7_3,J_8_3,J_9_3,J_0_4,J_1_4,J_2_4,J_3_4,J_4_4,J_5_4,J_6_4,J_7_4,J_8_4,J_9_4,J_0_5,J_1_5,J_2_5,J_3_5,J_4_5,J_5_5,J_6_5,J_7_5,J_8_5,J_9_5,J_0_6,J_1_6,J_2_6,J_3_6,J_4_6,J_5_6,J_6_6,J_7_6,J_8_6,J_9_6,J_0_7,J_1_7,J_2_7,J_3_7,J_4_7,J_5_7,J_6_7,J_7_7,J_8_7,J_9_7,J_0_8,J_1_8,J_2_8,J_3_8,J_4_8,J_5_8,J_6_8,J_7_8,J_8_8,J_9_8,J_0_9,J_1_9,J_2_9,J_3_9,J_4_9,J_5_9,J_6_9,J_7_9,J_8_9,J_9_9,J_0_10,J_1_10,J_2_10,J_3_10,J_4_10,J_5_10,J_6_10,J_7_10,J_8_10,J_9_10,J_0_11,J_1_11,J_2_11,J_3_11,J_4_11,J_5_11,J_6_11,J_7_11,J_8_11,J_9_11,J_0_12,J_1_12,J_2_12,J_3_12,J_4_12,J_5_12,J_6_12,J_7_12,J_8_12,J_9_12,J_0_13,J_1_13,J_2_13,J_3_13,J_4_13,J_5_13,J_6_13,J_7_13,J_8_13,J_9_13,J_0_14,J_1_14,J_2_14,J_3_14,J_4_14,J_5_14,J_6_14,J_7_14,J_8_14,J_9_14,J_0_15,J_1_15,J_2_15,J_3_15,J_4_15,J_5_15,J_6_15,J_7_15,J_8_15,J_9_15
_2,16,1.0,10,inf,0.00075,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,18.664363957502594,18.664363957502594,18.664363957502594,18.664363957502594,18.664363957502594,13.03349989171969,13.03349989171969,13.03349989171969,13.03349989171969,13.03349989171969,33.38527863811113,33.38527863811113,33.38527863811113,33.38527863811113,33.38527863811113,16.852449992080466,16.852449992080466,16.852449992080466,16.852449992080466,16.852449992080466,57.96121079090094,57.96121079090094,57.96121079090094,57.96121079090094,57.96121079090094,21.660223319798526,21.660223319798526,21.660223319798526,21.660223319798526,21.660223319798526,98.47861755982959,98.47861755982959,98.47861755982959,98.47861755982959,98.47861755982959,27.712851336209006,27.712851336209006,27.712851336209006,27.712851336209006,27.712851336209006,164.66734144579453,164.66734144579453,164.66734144579453,164.66734144579453,164.66734144579453,35.33265855420545,35.33265855420545,35.33265855420545,35.33265855420545,35.33265855420545,272.05321099830894,272.05321099830894,272.05321099830894,272.05321099830894,272.05321099830894,44.925427493913865,44.925427493913865,44.925427493913865,44.925427493913865,44.925427493913865,445.3752782203339,445.3752782203339,445.3752782203339,445.3752782203339,445.3752782203339,57.00200808158252,57.00200808158252,57.00200808158252,57.00200808158252,57.00200808158252,724.0088188360157,724.0088188360157,724.0088188360157,724.0088188360157,724.0088188360157,72.20552227097888,72.20552227097888,72.20552227097888,72.20552227097888,72.20552227097888,1170.569076327803,1170.569076327803,1170.569076327803,1170.569076327803,1170.569076327803,91.34561263258311,91.34561263258311,91.34561263258311,91.34561263258311,91.34561263258311,1884.5584412271571,1884.5584412271571,1884.5584412271571,1884.5584412271571,1884.5584412271571,115.44155877284284,115.44155877284284,115.44155877284284,115.44155877284284,115.44155877284284,3024.009827232189,3024.009827232189,3024.009827232189,3024.009827232189,3024.009827232189,145.7765576900394,145.7765576900394,145.7765576900394,145.7765576900394,145.7765576900394,4839.806804325517,4839.806804325517,4839.806804325517,4839.806804325517,4839.806804325517,183.9660586936472,183.9660586936472,183.9660586936472,183.9660586936472,183.9660586936472,7730.099619099111,7730.099619099111,7730.099619099111,7730.099619099111,7730.099619099111,232.04379197082744,232.04379197082744,232.04379197082744,232.04379197082744,232.04379197082744,12326.576817468951,12326.576817468951,12326.576817468951,12326.576817468951,12326.576817468951,292.5700721349349,292.5700721349349,292.5700721349349,292.5700721349349,292.5700721349349,19631.2318556851,19631.2318556851,19631.2318556851,19631.2318556851,19631.2318556851,368.76814431490203,368.76814431490203,368.76814431490203,368.76814431490203,368.76814431490203
