"archipelago_ID","sample_ID","observed_c_score","actual_sample_size","effective_sample_size","mean_c_score","lower_tail_p","upper_tail_p","p_type","standardised_effect_size"
"J1_m5",26,1.59836734693878,2199,1025.0332126755,1.57569693088695,0.745793542519327,0.257844474761255,"==",0.533594603940584
"J1_m5",27,1.74744897959184,2199,1009.48566969055,1.74178391229161,0.606639381537062,0.399727148703956,"==",0.112967410898274
"J1_m5",28,1.38039215686275,2199,1007.42376258477,1.47823021159351,0.00181900864029104,0.998180991359709,"==",-2.11975747523066
"J1_m5",29,1.75563909774436,2099,1005.34556060354,1.79984322406779,0.18532634587899,0.816579323487375,"==",-0.898597689657094
"J1_m5",30,1.36081632653061,1999,1014.4677658202,1.41702198037794,0.114057028514257,0.891445722861431,"==",-1.05688001722438
"J3_m5",1,0.752571260652366,4399,1021.66207199464,0.779112702730705,0.105478517844965,0.899295294385087,"==",-1.11935446727612
"J3_m5",2,0.608447488584475,4999,1017.5375290969,0.553515725976245,0.989597919583917,0.0106021204240848,"==",2.96815828588431
"J3_m5",3,0.49571673329526,6299,1013.48159389763,0.51190376566319,0.192887759961899,0.810446102555961,"==",-0.835562692581721
"J3_m5",4,0.49599633951041,6099,1068.6108820441,0.485162964821016,0.782095425479587,0.221675684538449,"==",0.661603182002945
"J3_m5",5,0.431711711711712,5599,1017.27205921607,0.423322182693499,0.759064118592606,0.246651187712091,"==",0.573391117408333
"J3_m5",6,0.634210526315789,6199,1016.91076283645,0.610842792980192,0.902242297144701,0.0996934989514438,"==",1.28420725309767
"J3_m5",7,0.496503496503497,4499,1023.54608999015,0.481849483405385,0.801955990220049,0.2018226272505,"==",0.751557133706419
"J3_m5",8,0.804647160068847,4299,1022.12341979569,0.822138452457355,0.27145847871598,0.733426378227495,"==",-0.672440476056763
"J3_m5",9,0.545199182839632,5599,1003.94106880319,0.53194044026175,0.789605286658332,0.213430969816039,"==",0.672151698273046
"J3_m5",10,0.515904838278535,5199,1009.89429702487,0.551309216364322,0.00711675322177342,0.993460280823235,"==",-1.82889782127454
"J3_m5",11,0.561477325853202,4599,1006.34332896208,0.581439233949369,0.151337247227658,0.852141769949989,"==",-0.982350967722175
"J3_m5",12,0.549897470950103,4299,1031.16486422851,0.567417481087735,0.167015585019772,0.839962782042335,"==",-0.888112163071534
"J3_m5",13,0.71342512908778,5099,1007.73987561651,0.69149244274889,0.859972543636007,0.143753677191606,"==",1.02421325593203
"J3_m5",14,0.683473389355742,4299,1030.08270145139,0.665362409211184,0.822982088857874,0.180739706908583,"==",0.873819787678214
"J3_m5",15,0.615230961298377,4799,1005.75828414522,0.59422268320049,0.871014794748906,0.129193581996249,"==",1.08237369923507
"J3_m5",16,0.663865546218487,2699,1018.03253386571,0.666457335064444,0.510929974064468,0.494627639866617,"==",-0.10254816903308
"J3_m5",17,0.421489621489621,5899,1003.2529367167,0.431086869093311,0.224614341413799,0.782166468893033,"==",-0.777896580879812
"J3_m5",18,0.583248212461696,5999,1010.11866633962,0.604358344708796,0.0878479746624437,0.916319386564427,"==",-1.15795517804102
"J3_m5",19,0.56972972972973,4699,1028.36374906997,0.561032997244957,0.751649287082358,0.253883805064907,"==",0.492897040445438
"J3_m5",20,0.687028140013727,5799,1012.25483654369,0.693932074925627,0.394550784618038,0.612346956371788,"==",-0.386970660142098
"J3_m5",21,0.447219447219447,4899,1000.73021587599,0.461410808012155,0.21310471524801,0.794039599918351,"==",-0.784340184778874
"J3_m5",22,0.562404870624049,4299,1030.1911403703,0.5573008554253,0.639451035124448,0.365899046289835,"==",0.216574167923999
"J3_m5",23,0.475222066386162,5699,1001.7583649106,0.487228060400515,0.242674153360239,0.76294086681874,"==",-0.725045993742784
"J3_m5",24,0.671604938271605,4399,1032.00871295608,0.642435219564491,0.912252784723801,0.0888838372357354,"==",1.35047509009353
"J3_m5",25,0.573817486860965,5499,1003.95434976962,0.573725605498181,0.551554828150573,0.45426441171122,"==",0.00560867549762032
"J3_m5",26,0.638811881188119,5099,1013.8413409678,0.635078475880536,0.617572072955481,0.387919199843106,"==",0.185401651540779
"J3_m5",27,0.536291507493388,4599,1009.87962807,0.558763461399733,0.11393781256795,0.888888888888889,"==",-1.1028182246218
"J3_m5",28,0.370069256248118,4899,1000.42859778747,0.370249039634031,0.559706062461727,0.448867115737906,"==",-0.0106677683431728
"J3_m5",29,0.617214648489709,4699,1012.91101773471,0.633716820205337,0.247286656735476,0.75696956799319,"==",-0.717539068072784
"J3_m5",30,0.712602566799916,5499,1016.78049160078,0.663639511068459,0.971085651936716,0.0289143480632842,"==",2.25943871380176
"J3_m5",31,0.785185185185185,3999,1008.36686138882,0.78575477202634,0.543135783945986,0.462115528882221,"==",-0.0273902743951342
"J3_m5",32,0.839864158829676,4499,1003.58495002752,0.847858562787551,0.403645254501,0.603467437208268,"==",-0.32354026421609
"J3_m5",33,0.565253077975376,4599,1043.26578666432,0.579346250552892,0.271580778430093,0.732550554468363,"==",-0.677623935041709
"J3_m5",34,0.706240487062405,4299,1000.75274481664,0.70930640129753,0.511281693417074,0.497557571528262,"==",-0.120293889147761
"J3_m5",35,0.490088858509911,5599,1011.90464830567,0.485461042562405,0.663511341310948,0.34434720485801,"==",0.255661754205234
"J3_m5",36,0.632038542607648,3899,1017.14345921352,0.666044976827187,0.0261605539882021,0.975121826109259,"==",-1.568987485943
"J3_m5",37,0.447741245656242,5799,1015.04845657103,0.446627392319713,0.600448353164339,0.409553371270909,"==",0.0849662580847696
"J3_m5",38,0.646315789473684,4299,1016.96366338559,0.650253139244949,0.480576878343801,0.530355896720167,"==",-0.192838822094884
"J3_m5",39,0.417901234567901,4999,1004.33720724107,0.39926670519289,0.881376275255051,0.120624124824965,"==",1.13128823079349
"J3_m5",40,0.570010449320794,5199,1023.55018699417,0.597505036234964,0.0584727832275438,0.943258318907482,"==",-1.34478825676583
"J3_m5",41,0.565293383270911,5199,1015.45480287591,0.578526745395914,0.273706482015772,0.732833237160992,"==",-0.640028256929012
"J3_m5",42,0.509173366316223,5999,1007.60307843595,0.519561272305777,0.253208868144691,0.752292048674779,"==",-0.725117183252769
"J3_m5",43,0.471440750213129,4199,1013.34561708466,0.462285604882582,0.740890688259109,0.266015718028102,"==",0.471137675859932
"J3_m5",44,0.582226762002043,4199,1008.94555008055,0.597624355329507,0.257442248154322,0.748749702310074,"==",-0.675599744943088
