subset_name,rho,H,theta_k,max_K,T,m_lingga,m_durian,m_sebangka,m_temiang,m_ngenang,m_tinjul,m_momoi,m_akar,m_remang_besar,m_panggal_sedang,m_remang_kecil,m_sambu_kecil,m_malang,m_paloi_besar,m_panggal_besar,m_sepatu,m_nipong,m_panggal_kecil,m_sayap,m_matang_cilik,m_telor_besar,m_telor_kecil,m_paloi_kecil,K_lingga,K_durian,K_sebangka,K_temiang,K_ngenang,K_tinjul,K_momoi,K_akar,K_remang_besar,K_panggal_sedang,K_remang_kecil,K_sambu_kecil,K_malang,K_paloi_besar,K_panggal_besar,K_sepatu,K_nipong,K_panggal_kecil,K_sayap,K_matang_cilik,K_telor_besar,K_telor_kecil,K_paloi_kecil,J_0_lingga,J_1_lingga,J_2_lingga,J_3_lingga,J_4_lingga,J_5_lingga,J_6_lingga,J_7_lingga,J_8_lingga,J_9_lingga,J_0_durian,J_1_durian,J_2_durian,J_3_durian,J_4_durian,J_5_durian,J_6_durian,J_7_durian,J_8_durian,J_9_durian,J_0_sebangka,J_1_sebangka,J_2_sebangka,J_3_sebangka,J_4_sebangka,J_5_sebangka,J_6_sebangka,J_7_sebangka,J_8_sebangka,J_9_sebangka,J_0_temiang,J_1_temiang,J_2_temiang,J_3_temiang,J_4_temiang,J_5_temiang,J_6_temiang,J_7_temiang,J_8_temiang,J_9_temiang,J_0_ngenang,J_1_ngenang,J_2_ngenang,J_3_ngenang,J_4_ngenang,J_5_ngenang,J_6_ngenang,J_7_ngenang,J_8_ngenang,J_9_ngenang,J_0_tinjul,J_1_tinjul,J_2_tinjul,J_3_tinjul,J_4_tinjul,J_5_tinjul,J_6_tinjul,J_7_tinjul,J_8_tinjul,J_9_tinjul,J_0_momoi,J_1_momoi,J_2_momoi,J_3_momoi,J_4_momoi,J_5_momoi,J_6_momoi,J_7_momoi,J_8_momoi,J_9_momoi,J_0_akar,J_1_akar,J_2_akar,J_3_akar,J_4_akar,J_5_akar,J_6_akar,J_7_akar,J_8_akar,J_9_akar,J_0_remang_besar,J_1_remang_besar,J_2_remang_besar,J_3_remang_besar,J_4_remang_besar,J_5_remang_besar,J_6_remang_besar,J_7_remang_besar,J_8_remang_besar,J_9_remang_besar,J_0_panggal_sedang,J_1_panggal_sedang,J_2_panggal_sedang,J_3_panggal_sedang,J_4_panggal_sedang,J_5_panggal_sedang,J_6_panggal_sedang,J_7_panggal_sedang,J_8_panggal_sedang,J_9_panggal_sedang,J_0_remang_kecil,J_1_remang_kecil,J_2_remang_kecil,J_3_remang_kecil,J_4_remang_kecil,J_5_remang_kecil,J_6_remang_kecil,J_7_remang_kecil,J_8_remang_kecil,J_9_remang_kecil,J_0_sambu_kecil,J_1_sambu_kecil,J_2_sambu_kecil,J_3_sambu_kecil,J_4_sambu_kecil,J_5_sambu_kecil,J_6_sambu_kecil,J_7_sambu_kecil,J_8_sambu_kecil,J_9_sambu_kecil,J_0_malang,J_1_malang,J_2_malang,J_3_malang,J_4_malang,J_5_malang,J_6_malang,J_7_malang,J_8_malang,J_9_malang,J_0_paloi_besar,J_1_paloi_besar,J_2_paloi_besar,J_3_paloi_besar,J_4_paloi_besar,J_5_paloi_besar,J_6_paloi_besar,J_7_paloi_besar,J_8_paloi_besar,J_9_paloi_besar,J_0_panggal_besar,J_1_panggal_besar,J_2_panggal_besar,J_3_panggal_besar,J_4_panggal_besar,J_5_panggal_besar,J_6_panggal_besar,J_7_panggal_besar,J_8_panggal_besar,J_9_panggal_besar,J_0_sepatu,J_1_sepatu,J_2_sepatu,J_3_sepatu,J_4_sepatu,J_5_sepatu,J_6_sepatu,J_7_sepatu,J_8_sepatu,J_9_sepatu,J_0_nipong,J_1_nipong,J_2_nipong,J_3_nipong,J_4_nipong,J_5_nipong,J_6_nipong,J_7_nipong,J_8_nipong,J_9_nipong,J_0_panggal_kecil,J_1_panggal_kecil,J_2_panggal_kecil,J_3_panggal_kecil,J_4_panggal_kecil,J_5_panggal_kecil,J_6_panggal_kecil,J_7_panggal_kecil,J_8_panggal_kecil,J_9_panggal_kecil,J_0_sayap,J_1_sayap,J_2_sayap,J_3_sayap,J_4_sayap,J_5_sayap,J_6_sayap,J_7_sayap,J_8_sayap,J_9_sayap,J_0_matang_cilik,J_1_matang_cilik,J_2_matang_cilik,J_3_matang_cilik,J_4_matang_cilik,J_5_matang_cilik,J_6_matang_cilik,J_7_matang_cilik,J_8_matang_cilik,J_9_matang_cilik,J_0_telor_besar,J_1_telor_besar,J_2_telor_besar,J_3_telor_besar,J_4_telor_besar,J_5_telor_besar,J_6_telor_besar,J_7_telor_besar,J_8_telor_besar,J_9_telor_besar,J_0_telor_kecil,J_1_telor_kecil,J_2_telor_kecil,J_3_telor_kecil,J_4_telor_kecil,J_5_telor_kecil,J_6_telor_kecil,J_7_telor_kecil,J_8_telor_kecil,J_9_telor_kecil,J_0_paloi_kecil,J_1_paloi_kecil,J_2_paloi_kecil,J_3_paloi_kecil,J_4_paloi_kecil,J_5_paloi_kecil,J_6_paloi_kecil,J_7_paloi_kecil,J_8_paloi_kecil,J_9_paloi_kecil
survey_only,1700,23,1.2927321958055376,10,inf,0.02742849798417768,0.006042056670688218,0.00047514596686195997,0.0011143521007580567,0.008494884954918232,0.07626619027942085,0.0037294985733807126,0.023124913600246606,0.02178295929979918,0.2793971412841211,0.02616760060801132,0.01965480941404124,0.013699261060098354,0.02968934601018218,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,9,8,6,7,9,10,8,8,8,10,8,8,8,8,8,8,7,7,6,5,3,2,1,81437.67228888889,81437.67228888889,81437.67228888889,81437.67228888889,81437.67228888889,81437.67228888889,81437.67228888889,81437.67228888889,81437.67228888889,0,0,1857.9234125,1857.9234125,1857.9234125,1857.9234125,0,1857.9234125,1857.9234125,1857.9234125,1857.9234125,0,0,0,0,34784.400116666664,34784.400116666664,34784.400116666664,34784.400116666664,34784.400116666664,34784.400116666664,0,0,0,7185.6535,7185.6535,7185.6535,7185.6535,7185.6535,7185.6535,7185.6535,0,262.62601111111115,262.62601111111115,262.62601111111115,262.62601111111115,262.62601111111115,262.62601111111115,262.62601111111115,262.62601111111115,262.62601111111115,17.778599999999997,17.778599999999997,17.778599999999997,17.778599999999997,17.778599999999997,17.778599999999997,17.778599999999997,17.778599999999997,17.778599999999997,17.778599999999997,270.9445125,270.9445125,270.9445125,270.9445125,270.9445125,270.9445125,270.9445125,270.9445125,0,0,21.015187500000003,21.015187500000003,21.015187500000003,21.015187500000003,21.015187500000003,21.015187500000003,21.015187500000003,21.015187500000003,0,0,18.1693875,18.1693875,18.1693875,18.1693875,18.1693875,18.1693875,18.1693875,18.1693875,0,0,1.65206,1.65206,1.65206,1.65206,1.65206,1.65206,1.65206,1.65206,1.65206,1.65206,10.0963,10.0963,10.0963,10.0963,10.0963,10.0963,10.0963,10.0963,0,0,12.222999999999999,12.222999999999999,12.222999999999999,12.222999999999999,12.222999999999999,12.222999999999999,12.222999999999999,12.222999999999999,0,0,6.809987500000001,6.809987500000001,6.809987500000001,6.809987500000001,6.809987500000001,6.809987500000001,6.809987500000001,6.809987500000001,0,0,4.3760125,4.3760125,4.3760125,4.3760125,4.3760125,4.3760125,4.3760125,4.3760125,0,0,8.688274999999999,8.688274999999999,8.688274999999999,8.688274999999999,8.688274999999999,8.688274999999999,8.688274999999999,8.688274999999999,0,0,2.1538999999999997,2.1538999999999997,2.1538999999999997,2.1538999999999997,2.1538999999999997,2.1538999999999997,2.1538999999999997,2.1538999999999997,0,0,2.3535285714285714,2.3535285714285714,2.3535285714285714,2.3535285714285714,0,2.3535285714285714,2.3535285714285714,2.3535285714285714,0,0,0.17594028571428572,0.17594028571428572,0,0.17594028571428572,0.17594028571428572,0.17594028571428572,0.17594028571428572,0.17594028571428572,0,0,2.4026666666666667,2.4026666666666667,0,2.4026666666666667,2.4026666666666667,2.4026666666666667,2.4026666666666667,0,0,0,0,14.456120000000002,14.456120000000002,14.456120000000002,0,0,14.456120000000002,14.456120000000002,0,0,2.6916666666666664,0,2.6916666666666664,0,0,0,0,2.6916666666666664,0,0,0,0,0,0,0,2.20915,2.20915,0,0,0,0,0,0,6.6232000000000015,0,0,0,0,0,0
