sample_ID,S,H,K,theta,T_lingga,T_durian,T_sebangka,T_temiang,T_ngenang,T_tinjul,T_momoi,T_akar,T_remang_besar,T_panggal_sedang,T_remang_kecil,T_sambu_kecil,T_malang,T_paloi_besar,T_panggal_besar,T_sepatu,T_nipong,T_panggal_kecil,T_sayap,T_matang_cilik,T_telor_besar,T_telor_kecil,T_paloi_kecil,J_lingga,J_durian,J_sebangka,J_temiang,J_ngenang,J_tinjul,J_momoi,J_akar,J_remang_besar,J_panggal_sedang,J_remang_kecil,J_sambu_kecil,J_malang,J_paloi_besar,J_panggal_besar,J_sepatu,J_nipong,J_panggal_kecil,J_sayap,J_matang_cilik,J_telor_besar,J_telor_kecil,J_paloi_kecil,m_lingga,m_durian,m_sebangka,m_temiang,m_ngenang,m_tinjul,m_momoi,m_akar,m_remang_besar,m_panggal_sedang,m_remang_kecil,m_sambu_kecil,m_malang,m_paloi_besar,m_panggal_besar,m_sepatu,m_nipong,m_panggal_kecil,m_sayap,m_matang_cilik,m_telor_besar,m_telor_kecil,m_paloi_kecil,no_spp_niche_0,no_spp_niche_1,no_spp_niche_2,no_spp_niche_3,no_spp_niche_4,no_spp_niche_5,no_spp_niche_6,no_spp_niche_7,presence_absence_matrix_cols_isles_concatenated
1,80,23,8,10.3418575664443,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,732939.0506,14863.3873,208706.4007,50299.574499999995,2363.6340999999998,177.78599999999997,2167.5561000000002,168.12150000000003,145.3551,16.5206,80.7704,97.784,54.47990000000001,35.0081,69.50619999999999,17.231199999999998,16.4747,1.231582,14.415999999999999,72.2806,8.075,4.4182999999999995,6.623200000000001,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,8,9,7,14,10,12,10,10,ppppppppppppppppappppppppppppppppppppppppppppppppppppppppppppppppppppappppppppppappapaaapppppapaapppaappppppppaaaaaaaappppppapaappaaaaaaaaaaappapppaaappppaaaaaapppppppapppppppapppppppppppppppppppapapppppppppppppppppaaapappppppppppppppppppaapppppppappppapaaappppppppppppppppaapappppppppppappppappaapappppppppapappppapapaaapaapaaapapaaaaaapaaaaaapppapppaaaaaaaappppapaaapaaaaaaaaaaaappappaaaapppaaaaaaaapaaaaaaaapaaaaaapaaaaaaapaaaaaaaaaaaapaaaaaaaaapaaaaaaaaaaaapaaaaaaaaaapaaaaaaaapaaaaaapppaaaaaapaaaaaaapappppaaaaaaaaappaaaaaapappaaaaaaaaapaapaaaaaapppapaaaaapaaaaaapaaaaaaaapaaaaaaaaaapaaaaaaaaaaaappaaaaapaaaaaaaaaaaapaaaaaaaaaaaaapaaaaapaaaaaaaapaaaaaapaaaaaapaapaaapaaaaaaapaapaaaaapaaaaaaaaaaaaapaaaaaaaaapaaaaaaaapaaaaaaaapaaaaaapaaaaaaaaaaaapaaaaaaaapaaaaaaaaaapaaaaaaaaaapaaaaaaaaapaaaaaaaaapaaaaaaaapaaaaaapaaaaaaaaaapaaaaaaaaaapaaaaaaaapaaaaaaaaaaaaaapapaaaaapaaaaaaaaapaaaaaaaapaaaaaapaapaaaapaaaaaaaaaaaaapaaaaaaaapaaaaaaaaaaaapaaaaaaaaaaaaapaaaaapaaaaaaaapaaaaaapaaaaaaaapaaaaaaaaaaaappaaaaaaapaaaaaaaaaaaaaaaaapaaapaaaaaaaaaapaaaaaaaapaaaaaaaaapaaaapaaaaaaaaaaaaaapaaaaaaapaaaaaaaaaaaapaaaaaaaapaaaaaaaaaapaaaaaaaapaaaaaapaaaaaapaaaaaaaaaaaaaapaaaaaaaapaaaaaaaaaaaaapaaaaaaaaapaaaaaaaapaaaaaaaapaaaaaapaaaaaaapaaaaaaaaaaaaaaaapaaaaapaaaaaaaaaaaapaaaaaaaapaaaaaaaaaapaaaaaaaapaaaaaaaaapaaaaaaapaaaaaaaaaapaaaaaaaapaaaaaaaaaaaaaaapaaaaapaaaaaaaaaapaaaaaaaaaaaapaapaaaaaaaaaapaaaaaaaaaaaaapaaaaaaaaaaapaaaaaaaaapaaaaaapaaaaaaaaapaaaaaapaaaaaaaapaaaaaaaaaapaaaaaaaaapaaaaaaaaaaapaaaaaaaaaaaaapaaaaapaaaaaaaaaapaaaaaaaapaaaaaapaaaaaaaaaaapaaaaaaaaapaaaaaaaapaaaaaaaaaaaaapaaaaaaapaaaaaaaaaapaaaaaaaapaaaaaapaaaaaaapaaaaaaaaaaaaaapaaaaaaapaaaaaaaaaaaaaaapaaaaaaaaaapaaaaapaaaaaapaaaaaaaaaaaaaapapaaaaaaaaaaaaapaaaaaaaapaaaaaaaaaaaaaaaaapaaaaapaaaaaaaapaaaaaaaapaaaaaapaaaaaaaaaapaaaaaaaaapaaaaaaaaaaaaaaapaaaaaaaaapaaaaaapaaaaaaaa
2,97,23,8,10.3418575664443,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,732939.0506,14863.3873,208706.4007,50299.574499999995,2363.6340999999998,177.78599999999997,2167.5561000000002,168.12150000000003,145.3551,16.5206,80.7704,97.784,54.47990000000001,35.0081,69.50619999999999,17.231199999999998,16.4747,1.231582,14.415999999999999,72.2806,8.075,4.4182999999999995,6.623200000000001,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,11,11,11,15,10,15,14,10,pppppppppppppppppppppppppppppppppppppppppppppppappppppppppppppppppppppppppppppppppppppppppppppppapppapaaaaaapppppaaapaapppaapaaaaappppppaaaaaaaaappppaaaaaappapapaapppaaaappppapaaaappaapppaaaaaaapppppppaapppppppppaapappppppappaappppppaapapppaapppppaaaapppppppppppppppappppppppppppaappppppaaappppaaaaaaaapppppppapaapppaapapaaappppppaaaaapaapppppppaaaappapppppapppapappppaaapppppaappppapaaaapapaaaaaaaapapaaaaaaaapapaaaaaaaapaapaaaaapaaaaapappaaaaaappapaaaaaapaaaappaaaaaaaaaaaapaaaaaaaaapaaaaaaaaaappaaaaaaaaapaaaaaaaaaaaapaaaaaaaaaaaaapapaaaaaapaaaaaaaaaapaaapaaaaaaaaaaaaaaapaaaaaaapapaaaaaaaapppaaaaaapapapaaaaaaaapaappaaaaaaaaaapaaaaaaaaappapaaaaaaaaaaappaaaaaaaaaaaappapaaaaaapaaaaaaaaaaaapaaaaaaaapaaaaaaaaaaapaaaaaaaaaaaaapaaaaaaaaapaaaaaaaaaaaaaapaaaaaaaaaaaaapapaaaaaaapaaaaaaaaaaaapapaaaaaapaaaaaaaaaaaaapaaaaaaaaaaaaaapaaaaaaapapaaaaaaaaaaapaaaaaaaaaaaaapaaaaaaaaapaaaaaaaaaaaapaaaaaaaapaaaaaaaaaaaapaaaaaaaaaaaaapaaaaaaaaaaapaaaaaaaaaaapaaaaaaaaaaaaaapaaaaaaaapaaaaaaaaaaaapaaaaaaaapaaaaaaaaaaaaapaaaaaaaaaaapaaaaaaaaapaaaaaaaaaaaaaapaaaaaaaaaaaaapaaaaaaaaaaapaaaaaaaapapaaaaaaaapaaaaaaaaaaaaaapaaaaaaaaaaaaapaaaaaappaaaaaaaaaaaaapaaaaaaaaaaaaapaaaaaaaaapapaaaaaaaapaaaaaaaaaapaaaaaaaaaapaapaaaaaaaaaaapaaaaaaaaaaaapaaaaaaaaaaapaaaaaaaaaaaaaaaaaapaaaaaapaaaaaaaapaaaaaaaaaapaaaaaaaaaaaapaaaaaaaaaaaaaaapaaaaaapaaaaaaaaaaaaaapaaaaaaaaaaaaapaaaaaaaaapaaaaaaaaaapaaaaaaaaaapaaaaaaaaaaaaapaaaaaaaaaaaaaapaaaaaaaapaaaaaaaaaaaaapaaaaaaaaaaaapaaaaaaaaapaaaaaaaaaaaapaaaaaaaaaapaaaaaaaapaaaaaaaaaaaaaapaaaaaaaaapaaaaaaaaaaaaaaaaaaaaapaaaaaapaaaaaaaaaaapaaaaaaaapaaaaaaaaaapaaaaaaaaaapaaaaaaaaaaaaaaapaaaaaaaaaaaaaaaaaaaaapapaaaaaaaaaaaaapaaaaaaaaapaaaaaaaaaapaaaaaaaaaapaaaaaaaaaaaaapaaaaaaaaaaapaaaaaaaaaaaaaaaaaaaaaapapaaaaaaaaaaaaapaaaaaaaaapaaaaaaaaaaaapaaaaaaaapaaaaaaaaaapaaaaaaaaaaaaaaaaapaaaaaapaaaaaaaaaaaaaapaaaaaaaaaaaaapaaaaaaaaapapaaaaaaaapaaaaaaaaaapaaaaaaaaaapaaaaaaaaaaaaaapaaaaaaaaapaaaaaaaaaaaaaapaaaaaaaaaaaaapaaaaaaaaaaapaaaaaaaapaaaaaaaaaapaaaaaaaaaaaaapaaaaaaaaaaaapaaaaaaaaaaaaaaapaaaaaaaaapaaaaaaaaaaapaaaaaaaaapaaaaaaaaaaapaaaaaaaaapaaaaaaaaaaaaapaaaaaaaaaaaaaapaaaaaapaaaaaaaaaaaaaapaaaaaaaaaaaaapaaaaaaaaapaaaaaaaaaaaapaaaaaaaapaaaaaaaaaaaapaaaaaaaaaaaaaapaaaaaaaaaaapaaaaaaaaaapaaaaaaaaaaaaapaaaaaaaaa
3,87,23,8,10.3418575664443,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,732939.0506,14863.3873,208706.4007,50299.574499999995,2363.6340999999998,177.78599999999997,2167.5561000000002,168.12150000000003,145.3551,16.5206,80.7704,97.784,54.47990000000001,35.0081,69.50619999999999,17.231199999999998,16.4747,1.231582,14.415999999999999,72.2806,8.075,4.4182999999999995,6.623200000000001,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,7,14,17,9,7,7,11,15,ppppppapppppppppppppappppppppppppppaaappppppppppppppppppppppppppppppppppppppppppppppppppppaaaapppappaaaaaapapppappapaaaaaaaaappppapaaappaaaaappppaaappppppaaaaapppppppppaaaaaappppaappppppppppppapppppppppppppapappppppppppppppppaappppppaappppppppapppppppppppappppapappaaappppppapppaapappppppppppaapaaaapppppppappppaaaappppaaapppppppaaapppppppppppaaaaapapaaaapppaaaaaaaaaaapapaaaaaaaaaaaaaapappaaaaappaaaaapapaaaappaappapaaapppppapapaaaaaapaaaaaaaaaaaaapaaaaaapaaaaaaaaaaaaaaaaaaaaaapaapaaaaaapaaaaaaapaaapaaaaaaaaaaapaaaaaaaapaaaaaappaapaaaaaaaaapppaaaaapaaaaaaaapaaaaaaaaapaaaaapaaaaaaapaappapaaaappaaapppaaaaaapaaaaaapaaaaaaaaaaaaaapaaaaaaaaaaaaaaaaaapaaaaapaaaaaapaaaaaaapaapaaaaaaapaaaaaaaaaaaaapaaaaaaapaaaaaaaaaaaaaaaaapaaaaaaaaaaapaaaaaaaaapaaaaapaaaaaaaapaaaapaaaaapaaapaaaaaaaapaaaaaapaaaaaaaaaaaaapaaaaaaaaaaaaaaaapaaaaaaaapaaaaaapaaaaaaapaaaaaaaaaaaaaaapaaaaaaaapaaaaaapaaaaaaaaaaaaapaaaaaaaaaaaaaaaapapaaaaaaapaaaaapaaaaaaapaaaaaaaaapaaaaaaaaaaaaaapaaaaaapaaaaaaaaaaaaapaaaaaaaaaaaaaaaapaaaaaaaapaaaaaapaaaaaaapaaaaaaaaaaaaaaapaaaaaaaapaaaaaaaapaaaaaaaaaaapaaaaaaaaaaaaaaaapaaaaaaaapaaaaaapaaaaaaapaaaaaaaaaaapaaaaaaaaaaaapaaaaaapaaaaaaaaaaaaaaaaapaaaaaaaaaaaapaaaaaaaapaaaaaapaaaaaaapaaaaaaaaaapaaaaaaaaaaaaapaaaaaaaaaapaaaaaaaaapaaaaaaaaaaaaaaaapaaaaaaaapaaaaaapaaaaaaaaaaaaapaaaaaaapaaaaaaaaaapaaaaaapaaaaaaaaaaaaapaaaaaaaaaaaaaaaapaaaaaaaapaaaaaapaaaaaapaaaaaaaaaaaaaaaapaaaaaaaapaaaaaaaaaapaaaaaaaaapaaaaaaaaaaaaaaaapaaaaaaaapaaaaaapaaaaaaapaaaaaaaaaaaaapaaaaaaaaaaaapaaaaapaaaaaaaaaaaaaapaaaaaaaaaaaaaapaaaaaaaapaaaaaapaaaaaapaaaaaaaaaaapaaaaaaaaaaaaapaaaaaaaaaaaaaapaaaaapaaaaaaaaaaaaaaaapaaaaaaaapaaaaaapaaaaaapaaaaaaaaaaaaaapaaaaaaaaaapaaaaaaapaaaaaaaaaaaapaaaaaaaaaaaaaaaapaaaaaaaapaaaaaapaaaaaapaaaaaaaaaaapaaaaaaaaaaaaapaaaaaaapaaaaaaaaaaaapaaaaaaaaaaaaaaaaaapaaaaaapaaaaaapaaaaaaapaaaaaaaaaaaaaaaapaaaaaaapaaaaaapaaaaaaaaaaaaapaaaaaaaaaaaaaaaapaaaaaaaapaaaaaapaaaaaaapaaaaaaaaaaaaaapaaaaaaaaapaaaaaapaaaaaaaaaaaaaaapaaaaaaaaaaaaaaapaaaaaaaapaaaaapaaaaaapaaaaaaaaaaapaaaaaaaaaaaaa
4,80,23,8,10.3418575664443,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,732939.0506,14863.3873,208706.4007,50299.574499999995,2363.6340999999998,177.78599999999997,2167.5561000000002,168.12150000000003,145.3551,16.5206,80.7704,97.784,54.47990000000001,35.0081,69.50619999999999,17.231199999999998,16.4747,1.231582,14.415999999999999,72.2806,8.075,4.4182999999999995,6.623200000000001,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,6,13,8,15,7,11,9,11,pppppappppppppppppppppppppppppppppppppppppppppppappppppppppapppppppppppppppppppppappaapaapaaaaaaaaappppapaapappppapapaaaaappaaaaappapppaapaapppappapappppppaaaaappppappppppppapaaaappppppaappppppppppaaapppppppaapppppppppppppppppaapppppppppaaappppaappppaaaapaaaappppapaappppppaappaaaaapppppappppppppappapppppaaaapppppppapaapapaaapaaaaaaaaaaaappaaaaaapapaapaaaaaaaaappaaaaaapappaaaaaapppaaaaaappaapaaaaaapaaaaaaapaaaaaaaaaaaapaaaaapaaaapaaaaaaaaappaaaaaaaapaaaaaaapaaaaaaaapaaaaaaaaaapapaaapapaaaaaaaaaapppapaaapapaaaaaaaaaaaappaaaaappapapaaaaaappaaaaaapppppaaaaaapaaaaappaaaaaaaaaaaapaaaaaaaapaaaaaaaaaaaaapaaaaappaaaaaaaaapaaaaaaaaaaaapaaaaaaaapaaapaaaaaaaaaaaaapaaaaaaaapaaaaaaaaaaaaapaaaaaaaaapaaaaaaapaaaaaaaapaaaaaaaaaaapaaapaaaaaaaaaaaaapaaaaaaaapaaaaaaaaaaaaapaaaaapaaaaaaaaaapaaaaaaaaapaaaaaaaaaaapaaaaaaaaaaapaaaapaaaaaaaapaaaaaaaaaaaaaapaaaaaaaaaapaaaaapaaaaaaaaaaaapaaaaaaaapaaapaaaaaaaaaaaaapaaaaaaaapaaaaaaaaaaaaapaaaaaaaaaapaaaaaapaaaaaaaaaaapaaaaaaaapaaapaaaaaaaaaaaaapaaaaaapaaaaaaaaaaaaaaapaaaaaaaaapaaaaaaapaaaaaaapaaaaaaaaaapaaaaapaaaaaaaaaaaaapaaaaaaaapaaaaaaaaaaaapaaaaaapaaaaaaaaaaaapaaaaaapaaaaaaaaaapaaaaapaaaaaaaaaaaapaaaaaaaaapaaaaaaaaaaaaapaaaaaaaapaaaaaaaaapaaaaaaaaaapaaaaaapaaaaapaaaaaaaaaaaapaaaaaaaaapaaaaaaaaaaaaapaaaaapaaaaaaaaaaapaaaaaaapaaaaaaaaaaaapaaapaaaaaaaaaaaapaaaaaaapaaaaaaaaaaaaaaapaaaaaaaaaaaaapaaaapaaaaaapaaaaaaaaaaaapaaapaaaaaaaaaaaaapaaaaaaaapaaaaaaaaaaaaapaaaaaapaaaaaaaaaaapaaaaaaaaaapaaaaaapaaaaapaaaaaaaaaaaaapaaaaaapaaaaaaaaaaaaaapaaaaaaaaapaaaaaaapaaaaaaaaapaaaaaaaaaaapaaapaaaaaaaaaaaapaaaaaaaaapaaaaaaaaaaaaapaaaaapaaaaaaaaaappaaaaaaaaapaaaaaaaapaaaaapaaaaaaaaaaaaapaaaaaaaaaapaaaaaaaaaaapaaaaaapaaaaaaaaapaaaaaaaapaaaaaaaaaapaaaaapaaaaaaaaaaaapaaaaaaaaapaaaaaaaaaaaaapaaaaaapaaaaaaaaaaapaaaaaaapaaaaaaaaapaaaaapaaaaaaaaaaaaapaaaaaaaapaaaaaaaaaaaaapaaaaapaaaaaaaaaaaaapaaaaaapaaaaaaaaa
5,77,23,8,10.3418575664443,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,732939.0506,14863.3873,208706.4007,50299.574499999995,2363.6340999999998,177.78599999999997,2167.5561000000002,168.12150000000003,145.3551,16.5206,80.7704,97.784,54.47990000000001,35.0081,69.50619999999999,17.231199999999998,16.4747,1.231582,14.415999999999999,72.2806,8.075,4.4182999999999995,6.623200000000001,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,14,11,10,9,11,6,9,7,ppppppppppppppppppppppppappppppppppppppppppppppppppppppppppppppppppppapppppppppapppapaaaaaappppaaaaaaapppappaaaapppppaaaapppapaaaaaappapppppppppaaapppaapapppppppppppapapppppapppppppppppppaappppppaaappppppppapppppppppppppppapppppppappapppaaaaaaaapppapaaaaaapppppppppappppppaaappppapppaapppppppppppppapappppppaapapppaaaaaaaaappaaaaaaaapppapaaaaaapapppaaappaaaaaaaaappappappaaaaaaaapppppaapaaaaaaaaaaaaaapaaaaaaaaapaaaaaaaaaapaaaaaaapaaaaaaaaapaaaaapaaaaaaaaaapaapappapppaaaaaaaaaapaaaaaaaaaapappaaaapppaaaaaappaaaaaaaaapappapppaaaaaaaaappaaaaaaapaaaaaaaaaaapaaaaaaaaaaaapaaaaaaaaapaaaaapaaaaaaaaaaapaaaapaaaaaaaaapaaaaaaapaaaaaaaaaaaapaaaaaaaaaapaaaaaaaaaapaaaaaapaaaaaaaaapaaaaapaaaaaaaaaapaaaaaaapaaaaaaaaaaaapaaaaaaaaaapaaaaaaaaaaapaaaaapaaaaaaaaapaaaaapaaaaaaaaaapaaaaapaaaaaaaaaaaaaapaaaaaaaaaaaapaaaaaaaaapaaaaapaaaaaaaaapaaaaapaaaaaaaaaapaaaaaaaapaaaaaaaaaaapaaaaaaaaaaaapaaaaaaapaaaaaapaaaaaaaaaapaapaaapaaaaaaaaapaaaaapaaaaaaaaaaaaaapaaaaaaaapaaaaaaaaaapaaaaaaapaaaaaaaaaapaaaaaaaapaaaaaaapaaaaaaapaaaaaaaaaaaapaaaaaaaaapaaaaaaaaaapaaaaaaapaaaaaaaaapaaaaapaaaaaaaaaapaaaaaaaaapaaaaaaaaaapaaaaaaaaaaaapaaaaaapaaaaaaapaaaaaaaaaaaapaaaapaaaaaaaaapaaaaapaaaaaaaaaaaaaapaaaaaaaaapaaaaaaaaapaaaaaaaapaaaaaaaaapaaaaapaaaaaaaaaapaaaapaaaaaaaaaaaaaaapaaaaaaaaapaaaaaaaaaapaaaaaapaaaaaaaaaapaaaaapaaaaaaaaaaaaapaaaapaaaaaaaaaaapaaaaaaaaaapaaaaaaaaaaaapaaaaapaaaaaaaaaaaaapapaaaaaaaaaapaaaaapaaaaaaaaaaaaapaaaaaaaaaapaaaapaaaaaapaaaaaaaaaaapaaaapaaaaaaaaaapaaaaapaaaaapaaaaaaaaaaaapaaaaaaaaaaaaaapaaaaaapaaaaaaapaaaaaaaaaapaaaaapaaaaaaaaaapaapaapaaaaaaaaaaaaaapaaaaaaaaaapaaaaaaaaaapaaaaaapaaaaaaaaapaaaaaaaaaapaaaaapaaaaapaaaaaaaaaaaaaapaaaaaaaaaaaaapaaaaaaapaaaaaapaaaaaaaaaaaaaappaaaaaaaaaapaaaaaaapaaaaaaaaaaaapaaaaaaaaapaaaaaaaaapaaaaaaapaaaaaaaaaapaaaaaapaaaaaaaaapaaaa
6,88,23,8,10.3418575664443,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,732939.0506,14863.3873,208706.4007,50299.574499999995,2363.6340999999998,177.78599999999997,2167.5561000000002,168.12150000000003,145.3551,16.5206,80.7704,97.784,54.47990000000001,35.0081,69.50619999999999,17.231199999999998,16.4747,1.231582,14.415999999999999,72.2806,8.075,4.4182999999999995,6.623200000000001,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,0.0036105103995363757,11,16,9,16,11,11,7,7,ppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppapppppppppppppppppppppppppppppppaaaaappappapaaaapaaaappppppppapppppappapapaaaapppaaaaaaaappppaaaaaaappppaaapppaapapppppppaaapppppppppappppaaappppppppappppppppapapappapppppppaaapppppaappaapppppppppppappppppppppaaaappppppaapaapaaaappppppppappppppppaaaapapapppappapaaappppppppaappppppaappppppapaappaaaaaappappaaaaaaaaaaappapaaaaapppaapaaaaaaaaaappaaaaaaaaapppaaaaaaaapaapaaapppaaaaaaaapaaaaaaaaaapaaaaaaaaaaaapaaaaaaaapaaaaaaaaaaaaaapaaaaaaaaaaaaapaaaaaaaapaaaaaapaaaaappappaaaaaappapaaaaaaaaaaaaappaaaapaapapaapaaaaaaaaapaaaaaaaaaaapaaaapaaaapppaaaappaaaaapaaaaaaaaaaapaaaaaaaaaaaaaapaaaaaaaaapaaaaaaaaaaaaaaaapaaaaaaaaapapaaaaaaapaaaaaaapaaaaaaaaapaaaaaaaaaaaapaaaaaaaaaapaaaaaaappaaaaaaaaaaaaaapaaaaaaaaaaapaaaaaaaaapaaaaaaapaaaaapaaaaaaaaaapaaaaaaaaaaaaaaapaaaaaaaaaaaaapaaaaaaaaaapaaaaaaaaaaapaaaaaaaaapaaaaaaapaaaaapaaaaaaaaaapaaaaaaaaaaaaaaapaaaaaaaaaapaaaaaaaaaaaaapaaaaaaaaaaaapaaaaaaaapaaaaaaapaaaaapaaaaaaaaaaaaapaaaaaaaaaaaaapaaaaaaaaaaapaaaaaaaaaaapaaaaaaaaaaapaaaaaaaaapaaaaaaapaaaaapaaaaaaaaaaapaaaaaaaaaaaaaaapaaaaaaaaaapaaaaaaaaaaaaapaaaaaaaaaapaaaaaaaaaaapaaaapaaaaaaapaaaaaaaaaaaaaaapaaaaaaaaaapaaaaaaaapaaaaaaaaaaaaaaaapaaaaaaaaapaaaaaaaaaappaaaaapaaaaapaaaaaaaaaaapaaaaaaaaaaaaaaapaaaaaaaapaaaaaaaaaaaaaaapaaaaaaaaaaapaaaaaaaapaaaaaaapaaaaaapaaaaaaaaapaaaaaaaaaaaaaaaapaaaaaaaaaaaaaapaaaaaaaapaaaaaaaaaaaapaaaaaaaapaaaaaapaaaaaapaaaaaaaaaapaaaaaaaaaaaaaaaapaaaaaaaaapaaaaaaaaaaaaapaaaaaaaaaaapaaaaaaaaapaaaaaaapaaaaapaaaaaaaaaapaaaaaaaaaaaaaaaaaaaaaapaaapaaaaaaaaaaaaaaapaaaaaaaaaaapaaaaaaapaaaaaaaaaaaapaaaapaaaaaaapaaaaaaaaaaaaaaapaaaaaaaaaapaaaaaaaaaaaapaaaaaaaaaaapaaaaaaaaapaaaaaaapaaaaapaaaaaaaaaaapaaaaaaaaaaaaaaapaaaaaaaapaaaaaaaaaaaaaapaaaaaaaaaaapaaaaaaaaapaaaaaapaaaaaapaaaaaaaaaaaaaapaaaaaaaaaaaapaaaaaaaapaaaaaaaaaaaaaaaaapaaaaaaaapaaaaaaaaapaaaaaaapaaaaapaaaaaaaaaaaapaaaaaaaaaaaaapaaaaaaaaaapaaaaaaaaaaaaaaapaaaaaaaaaaapaaaaaaaaaaapaaapaaaaaapaaaaaaaaaapaaaaaaaaaaaaaaapaaaaaaaaapaaaaaaaaaaaaapaaaaaaaaaapaaaaaaaaaaapaaaaaapaaaaa
