archipelago_ID,sample_ID,S,H,K,no_spp_niche_0,no_spp_niche_1,no_spp_niche_2,no_spp_niche_3,no_spp_niche_4,no_spp_niche_5,no_spp_niche_6,no_spp_niche_7,no_spp_niche_8,no_spp_niche_9,no_spp_island_0,no_spp_island_1,no_spp_island_2,no_spp_island_3,no_spp_island_4,no_spp_island_5,no_spp_island_6,no_spp_island_7,no_spp_island_8,no_spp_island_9,no_spp_island_10,no_spp_island_11,no_spp_island_12,no_spp_island_13,no_spp_island_14,no_spp_island_15,presence_absence_matrix_cols_isles_concatenated
1,21,55,16,10,3,4,4,4,6,8,9,6,3,8,10,11,11,10,11,12,12,16,13,20,22,22,46,45,48,53,paapaaapaaapaaapaaaaapaaaaaaapaaaaaaaapaaaaapaapaaaaaaapaaapaapaaappaapaaaaapaaaaaaaapaaaaaaapaaaaapaapaaaaaaapaapaaapaaappaapaaaaaapaaaaaapaaaaaaaaapaaaapaaapaaaaaaapaapaapaaapaaapaaaaapaaaaaaaaapaaaaaaaapaaapaaaapaaaaaapapaaapaaaapaapaaaaaaapaaaaaaaapaaaaaappaaapaapaaaaaaapaaapaapaaaapaapaaaaapaaaaaaaaaapaaaaaappaaapaapapaaaaapaappaapaaapaaapaaaaapaaaaaaaaaappaaaaapaaaapaapaaaaaaapaaapaappaappaapaaaaapaapaaaaaaapppaaaapaaaapaapapaaaaappaapaapaaapaaapaaaaapaaaaaaappaaaaaaaappaaapaapaaaaaaappppaaapaaappaappaaaapapapaaaaaappaaaaappaaapaapppaaaaappappaapaaapaaapapaaapppaaaaappapppaaaappaaapaapppaaaaapaappaapapappaapaapaapaaaaaaappapppaaaappaaappapppaaaaappppppappppppppppapaapppppppappppppppappppppppppppppaaappppppappppppppppappappppppaappppppppppppppappapppppaaappppppappppppppppppappppppppappppppppapppppapppppppppaapppppppppppppppppppppppppppppppppppppappppppppppppppapp
1,22,49,16,10,6,6,5,6,9,1,5,4,1,6,10,10,10,10,10,10,12,13,11,16,13,21,40,38,40,42,paaaaapaaaaapaaaapaaaaapaaaaaaaappaaaapaaappaaaaapaaaaapaaaaapaaaapaaaaaapaaaaaaappaaaaapaappaaaaaapaaaapaaaaapaaaapaaaaaaapaaaaaappaaaapaaappaaaaaapaaaapaaaaapaaaapaaaaaaapaaaaaappaaaaapaappaaaaaapaaaapaaaaapaaaapaaaaaaaapaaaaappaaaaapaappaaaaaapaaaaapaaaapaaaapaaaaaaaapaaaaappaaaaapaappaaaaaapaaaaaapaaapaaaapaaaaaapppaaaaappaaaaapaappaaaaaapaaaappaaaapaaaappaaaaapaapaaaappaaaaapaappaaaaaapaaaapapaaapaaaapaaaaapaaaaaaaappaaaaapaappaaaaappaaaapapaaapaaaapppaaappapaaaaappaaaaapaappaaaaaapaaaapaapaapaaaapaaaaaapppaaaaappaaaaapaappaaaaaapaaaappppaapaaaapppaaappppppaaappaaaappaappaaaaapppppapppppappppapppppappppppppapppppppppappppaaapppppppppppapapappppappppppppppappppaapppappappaappappapppppapppaapppapapppppppppppppppppppppppapapppppppppppppapaapppappppppppppppppppppppapppapap
1,23,45,16,10,5,4,5,7,3,6,2,4,7,2,10,10,10,12,10,11,10,12,14,16,15,21,37,38,39,44,paaaapaaapaaaapaaaaaapaapaaaaapapaaapaaaaaapapaaaaapaapaaaapaaaaaapaapaaaaapapaaaapaaaaapapaaaaapaapaaaapaaaaaaapapaaaaapaapaaaapaaaapapaaaaapaapaaaappaaaaapaapaaaaapappaaapaaaaapapaaaaapaapaaaaaapaaaapaapaaaaapapaaapaaaaaapapaaaaapaapaaaapaapaaapaapaaaaapapaaapaaaaaapapaaaapaaapaaaapaaaaaaapapaaaaapaapaapaaaaaapappaaaapaapaaaapaaaaaapaapaaaaapappaapaaaaaapapaaaappaappaaapapaaaapaapaaaaapappaapaaaaaapapaaaappaapaaaappaaaaappapaaaaapappaapppaaaapapaaaapaaapaaaapappaaappapaaaaapappaappaaaaapappaaappaapapaapapppaappappaaaapapppappaaaaapappppappaapppppppppppppppppppaapppppppppppaapapppaapppappppapppppppppppppppapappppppppppppappppapppapppppppppppppppppppaapppppppppppappapppppppappppppppppppppppppppppppppppppppppppp
1,24,52,16,10,4,8,8,5,7,3,4,5,2,6,11,10,10,10,12,11,10,13,13,15,19,20,38,39,45,46,paaapaaaaaaapaaaaaaapaaaapaaaaaapaapaaappaaapapaaaaapaaapaaaaaaaapaaaaaapaaaapaaaaaapaaapaaapaaapapaaaaapaaaapaaaaaaapaaaaaapaaaapaaaaaapaapaaaapaaapapaaaaapaaapaaaaaaaapaaaaaapaaaapaaaaaapaapaaapaaaapaapaaaapaaapapaaaaaapaaaaaapaaaapaaaaaapaapaaapapaapapaaaaapaaapaaaaaaappaaaaaapaaaaapaaaaapaapaaapaaaapapaaaaapaaaapaaaaaapaaaaaaapaaaapaaaaaapaapaaapaaaapapaaaaapaaappaaaaaaapaaaaaapaaaapaaaaaapaappaappaaapapaaaaapaaapaapaaaaapaaaaaapaaaapaaaaaappapaaapaaaapappaaaapaaapaaaaaaapppaaaaapaaaapppaaaappapaaapaaaapapaaaaapaaappaapaaappaaaaaapaaaappppaaappapaaappaaapappaaaapaaappapaaaappaaaaaapaaaapppaaaappappaapppaapapapaaapppappppppaappppaaaapppaappppppappppppppppaappppppaapppppppppppppppapaaappppappppappppapppapppaapappppaapppppppppppappppappappppppppppppppppppappppappppppaapppppppppppappppppppppppapppppppppapppppppappapppapp
1,25,50,16,10,5,7,6,5,4,2,6,5,2,8,10,10,10,10,10,13,11,10,13,15,17,16,43,41,43,45,paaaapaaaaaapaaaaapaaaapaaapapaaaaapaaaapapaaaaaaapaaaaapaaaaapaaaaapaaaaapaapapaaaaaapaaapapaaaaaaapaaaapaaaaaapaaaaapaaaaapaapapaaaaaaapaapapaaaaaaapaaaapaaaaaapaaaaapaaaaapaapapaaaaaaapaaappaaaaaaaapaaaaapaaaapaaaaapaaaaapaapapaaaaapaaaapapaaaaaaappaaapppaaaapaaaaapaaaaapaapapaaaaaaapaapapaaaaaaaapaaapapaaaapaaaaapaaaaapaapapaaaaaaapaapapaaaaaaaapaaapaaaaaapaaaaapaaaaapaapapaaaaaaapaapapaaaaaaappaaapaaaaaapaaaaappaaaapaapapaaaaaaapaapappaaaaaappaaapapaaaappaaaapaaaaapaapapaaaaapappapapaaaaaaappaaapppppaapaaaaapaaaaapaapapaaaaaaapaapapppaaaaapaaaapppaaaapaaaaapaaaappaapapaaaaapapaappppaaaaaappppappppppappppaappppppppppapppppappppppppppppppappppppppppaappppaappppppppppapppapappppapppppappppppppppppppapppppaappppppppppapppappppppppppppapppappppapppppapppppppppppppppppppppappppppppppppapppa
1,26,61,16,10,3,3,10,10,6,5,6,5,5,8,10,10,10,10,10,10,12,11,12,10,15,17,47,49,54,52,paapaapaaaaaaaaapaaaaaaaaapaaaaapaaaapaaaaapaaaapaaaapaaaaaaapaaapaapaaaaaaaapaaaaaaaaaapaaaapaaaapaaaaapaaaaapaaapaaaaaaapaaapaapaaaaaaaaapaaaaaaaapaaaaapaaaaapaaaapaaaapaaaapaaaaaaapaaapaapaaaaaaaaapaaaaaaaapaaaaapaaaapaaaaapaaaapaaaapaaaaaaapaaapaapaaaaaaaapaaaaaaaaapaaaaapaaaapaaaaapaaaapaaaapaaaaaaapaaapaapaaaaaaaapaaaaaaaaapaaaaapaaaapaaaaapaaaapaaaapaaaaaaaapaapaapaaaaaaaapaaaaaaaaapaaaaappaaappaaaapaaaapaaaapaaaaaaapaaapaappaaaaaaapaaaaaaaaapaaaaapaaaapaaaaapaaaapaaaapaaaaaaapaaapaapaaaaaaaapppaaaaaaapaaaaapaaaapaaaaapaaaapaaaapaaaaaaapaaapaapaaaaaaaapaaaaaaaaapaaaaapaaaapaaaaapaaaapaaaapaaaaaaapaaapaapaaaaaaaappaaaaaaaapapaaapapaappaaaapaaaappaaapaaaaaaapaaapaapaaaaaaaappappaaaaapapaaapapaappaaaapaaaapapaapaaaaaaappppppppppppaaaapppppppppppapppppppaapppaaappppappppppppppaaappppppppppppppaappppppppappppppppppaappppaappaaapppppppppppaapppppppppppppppapppppppppappppppppppppppapppapapppppppppppapappppppppppppppapppppppppaappppppppppapppppppppaapppappppppaap
1,27,54,16,10,4,5,8,6,6,3,4,7,4,7,10,10,10,11,10,11,10,14,15,18,20,20,43,47,49,50,paaapaaaapaaaaaaapaaaaapaaaaapaapaaapaaaaaapaaapaaaaaapaaapaaaapaaaaaaapaaaaapaaaaapaaapaapaaaaaaapaapaaaaaapaaapaaaapaaaaaaapaaaaapaaaaapaapaaapaaaaaaaapapaaaaaaapaappaaapaaaaaaapaaaaaapaaaapaaapaapaaaaaaaapapaaaaaaapaapaaaapaaaaaaapaaaaapaaaaapaapaaapaaaaaaaapapaaaaaapaaapaaaapaaaaaaapaaaaapaaaaapaaapaapaaaaaapapaapaaaaapaaapaaaapaaaaaaaapaaaapaaaaapaaapaapaaaaaaapaaapaaaaaapaappaaapaaaaaaapapaaapaaaaapaappaapaaaaaappaaapaaaaappaapaaaapaaaaaaapaaaaappaaaapaaapaappaaaaaappappaaaaapaaapaaaapaaaaaaappaaaapppaaapaappaappaaaaapppapapaaaappaapapaapaaaaaaapppaaappaaaapaappaappaaaaapppapaapaaappaappaaapaaaaaaappaaaappaaaapaappaappaaaaapppappaapaapppappppappppppaapppppapppppappapppappppppapppappppppapppappppppppppapapppppppppppappppppappppppppppappppppappppppppapppppapapppppappppppppppppapppppppppppppppppppppappppppppppapppppppapppppappppppppppppppppppppppppp
1,28,53,16,10,8,5,7,6,3,5,5,5,4,5,10,10,10,10,10,11,11,15,15,17,17,23,48,49,49,51,paaaaaaapaaaapaaaaaapaaaaapaapaaaapaaaapaaaapaaapaaaapaaaaaaapaaaapaaaaaapaaaaapaapaaaapaaaapaaaapaaapaaaapaaaaaaapaaaaapaaaaapaaaaapaapaaaapaaaapaaaapaaapaaaapaaaaaaaapaaaapaaaaapaaaaapaapaaaaapaaapaaaapaaapaaaapaaaaaaaaapaaapaaaaaapaaaapaapaaaapaaaaapaaapaaapaaaapaaaaaaaaapaapapaaaaapaaaapaapaaaapaaaaapaaapaaaapaaaapaaaaaapaaaappaaaaaapaaaapaapaaaapaaaapaaaapaaapaaaaaapaaaaappaaapppaaaapaaaaapaappaaapaaaapaaaapaaaappaapapaaaaapaaaappaaaaaapaaaapaapapaapaaaappaaapaaappaaappaaaaaapaaaappapaaappaaaapaapaapapaaaappaaapaaappaaapapaaaaaaapaapapaaaappaaaappapapaapapaapaaaapaaappaaapapaaaaapapaapppppaappaaaapaapappapaapappaaapaaappapapppppppapppppppppppapppppapppppppppppppppppapppapppppppppppppppppppppppaappppappppppppppppppppppapppppppppppppppppppppppppppppppppaappppppppppppappppapppppppppppppppppppppppppppppppppaappppppppppppppppppppppppppp
1,29,50,16,10,6,1,8,10,6,3,3,4,4,5,10,10,10,10,10,13,14,16,13,18,15,20,39,40,43,48,paaaaappaaaaaaapaaaaaaaaapaaaaapaapaapaaapaaapaaaapaaaaapapaaaaaaapaaaaaaaaapaaaapaapaapaaaapaaapaaapaaaaapapaaaaaaapaaaaaaaapaaaaapaapaapaaaaapapaaaapaaaaapapaaaaaaaapaaaaaaaaapaaapaapaapaaaapaapaaaapaaaaapapaaaaaapaaaaaaaaapaaaaapaapaapaaaapaaaapaappaaaapapaaaaaapaaaaaaaaappaaaappapaapaaaapaapaaaapaaaaapapaaaaaapapaaaaaaapaaaaapaapaappaappaappaaappaaaapappaaaaapapaaaaaaappaaaappapaapapaaapapaaaapaaaaapppaaaaaappaaaaaaaaappaaapaapaapaaaapaapaaaapapaaapapapaaaappaaaaaaaappaaaappapaapaaapppappaaappaaaapapaaaaaaapaaaaaaaappaaaapaapaapapapppapaaaappaaaapapppaaaappaaaaaaaappapaapaapaapapappapppaaapppppappppppaaappppppppaapppppapppppapppappppppapapppppppppppppaapppppaaaaapppppapppppapppppppppppapppppppppppppaaappppppaapappppppppppapppppppppppppppppppppppppppppppppppppppppppppppppaappppppppppppp
1,30,56,16,10,5,4,5,9,6,3,6,6,9,3,10,10,10,10,11,10,14,13,16,20,19,21,43,48,47,45,paaaapaaapaaaapaaaaaaaapaaaaapaapaaaaapaaaaapaaaaaaaapaaapaaapaaaapaaapaaaaaaaapaaaaapaapaaaaaapaaaapaaaaaaaaapapaaaaapaapaaaapaaaaaaaapaaaaapaapaaaaaaapaaapaaaaaaaaapaapaaapaaaapaaapaaaaaaaapaaaaapaapaaaaapaaaaapaaaaaaaapaapaaaapaaappaaapaaaaaaaapaaaaapaapaaaaapaaaaapaaaaaaaapaapaaaapaaapaaaapaaaaaaaapaaaaaapapaaaaaaapaaapaaaaaaaaapapaaaapaaappaaapaaaaaaaapaaaaapaapaaaaapaaaaapppaaaaaappaaapaapaaappaaaapaaaaaaapaaaaapaapaaaaapppaaaaapaaaaaaapappaaappaaappaaappaaaaaapaaaaapaapaaaaaappaaapaapaaaaaapapppaapaaappaaapppaaaaaappaaaapaapaaaaapappaapaapaaaaappapppaappaappaaapppaaaaaapaaaaapaapaaaaaappaaapaappaaaaapapppaappaappaaapapaaaaaapapaaapaapaaaaapappaappapaaaaappappppapppappppappppppaaapppppappappppaapppppapppppppaapppppppppppappppppppppapaappppppppppppppapppppappppppppappappppappapppppapppppaapppppppapppppppapppppppppppppappppappppappaappppappppppapapppppppppppppaapppppappppppapappp
2,1,149,16,10,14,18,16,14,12,14,16,15,15,15,10,11,10,10,10,11,13,14,18,27,24,43,84,101,114,124,paaaaaaaaaaaaapaaaaaaaaaaaaaaaaapaaaaaaaaaaaaaaapaaaaaaaaaaaaapaaaaaaaaaaapaaaaaaaaaaaaapaaaaaaaaaaaaaaapaaaaaaaaaaaaaapaaaaaaaaaaaaaapaaaaaaaaaaaaaaapaaaaaaaaaaaaapaaaaaaaaaaaaaaaaapaaaaaaaaaaaaaaapaaaaaaaaaaaapaaaaaaaaaaaappaaaaaaaaaaaapaaaaaaaaaaaaaapaaaaaaaaaaaaaaapaaaaaaaaaaaaaapaaaaaaaaaaaaaapaaaaaaaaaaaapaaaaaaaaaaaaaaaaapaaaaaaaaaaaaaaaaapaaaaaaaaaaapaaaaaaaaaaaaaapaaaaaaaaaaaapaaaaaaaaaaaaaapaaaaaaaaaaaaapaaaaaaaaaaaaaaapaaaaaaaaaaaaaaapaaaaaaaaaaapaaaaaaaaaaaaaaaaaaapaaaaaaaaaaaaapaaaaaaaaaaaaapaaaaaaaaaaaaaapaaaaaaaaaapaaaaaaaaaaaaaaaaapaaaaaaaaaaaaapaaaaaaaaaaaaaaapaaaaaaaaaaaapaaaaaaaaaaaaaaapaaaaaaaaaaaaaaapaaaaaaaaaaaaaaapaaaaaaaaaaaaapaaaaaaaaaaaaapaaaaaaaaaaaaaapaaaaaaaaaaaapaaaaaaaaaaaaaaaapaaaaaaaaaaaaapaaaaaaaaaaaaaapaaaaaaaaaaaaaaapaaaaaaaaaaaaaapaaaaaaaaaaaaaaaapaaaaaaaaaaaapaaaaaaaaaaaapaaaaaaaaaaaaaapaaaaaaaaaaaaapaaaaaaaaaaaaaapaapaaaaaaaaaaaaapaaaaaaaaaaaaaaapaaaaaaaaaapaaapaaaaaaaaaaaaapaaaaaaaaaaaaaaapaaaaaaaaaaaaapaaaaaaaaaaaapapaaaaaaaaaapaaapaaaaaaaaaaapaaaaaaaaaaaaaaapaaaaaaaaaaaaaaapaaaaaaaaaaaappaapaaaaaaaaaaaapaaaaaaaaaaaaaapaaaaaaaaaaaaaaapaaaaaaaaaaaaapaaaaaaaaaaaaaappaaaaaaaaaaapaaaaaaaaaaaaaaapaaaaaaaaaaaappaaaaaaaaaaaaaapaaaaaaaaaaaaaapaaapaaaaaaaapaaaappaaaaaaaaaaapaapaaaaaaaaaaaapaaaaaaaaaaaaapaaaaaaaaaaaapapaaaaaaaaaaaapaappaaaaaaaaaapapaaaaaaaaaaaaapaaaaaaaaaaaaaapaaaaaaaaaaaappappapppaaaaaaaaaapapaaaaaaaaaappaapaaaaaaaaaaappaaaaaaaaaaaappaaaaaaaaaaappaaaaaaaaaaapapaapaaaaaaaaaapapaaaaaaaaaaaappaaaaaaaaaaaaaaappaaaaaaaaaaapapapaaaaaaaaaaapaapaaaaaaaaaaaapaaaaaaaaaaaaaaapaaaaaaaaaaaaapaaaaaaaaaaaapaapaaaaaaaaaaappapapaaaaaaaapaaapaaaaaaaaaappppppaaaaaaaaaaappaaaaaaaaaaappaapaapaaaaaapapapppppaaaaaaaaapapppppaaaaaaaaappapaaaaaaaaaapaaaaaaaaaaappppaaaaaaaaaapappppaaaaaaaaaappaaappaaaaaaaapppapppaaaaaaaaapppaaaaaaaaaaappppppappppaaappppppppppaaaaaaaappppppapppaaaaaappappppaaaaaaapapppaaaaaaapppppppaaaaaaapapppppppppaaaaappppaapppaaaaaapppppppppppaaaappppppppppaaaaappppppappppppapppppppppappppaaaappppppappppppaaappppppppaaaaaapapppppaaaaappppppappppaaappppppaaapppaaaappapapppppppaaapppppppaappppaapppppappapppaaapppppppppppapapappppppppppappppapppappappppaaaaappappppapppaaapappppppppaappppppapaappaapapppppppppappaappppapppppapppappppppppapppppppppppapppppapppppppppppppaaappppppppppappaappappppppppppppappppppappppapppppppappppapppppppppppppaapapppppppppppppaaappppppppppppppapppppppppaappppappppppapppppappa
2,2,146,16,10,19,14,10,16,12,15,17,16,12,15,10,10,10,10,10,11,18,18,18,26,29,40,95,98,117,132,paaaaaaaaaaaaaaaaaapaaaaaaaaaaaaapaaaaaaaaapaaaaaaaaaaaaaaapaaaaaaaaaaapaaaaaaaaaaaaaapaaaaaaaaaaaaaaaapaaaaaaaaaaaaaaapaaaaaaaaaaapaaaaaaaaaaaaaapaaaaaaaaaaaaaaaaaaapaaaaaaaaaaaaapaaaaaaaapaaaaaaaaaaaaaaaapaaaaaaaaaaapaaaaaaaaaaaaapaaaaaaaaaaaaaaaaapaaaaaaaaaaaaaapaaaaaaaaaaaapaaaaaaaaaaaaapaaaaaaaaaaaaaaaaaaaapaaaaaaaaaaaaapaaaaaaapaaaaaaaaaaaaaaaaapaaaaaaaaaaapaaaaaaaaaaaaapaaaaaaaaaaaaaaaaapaaaaaaaaaaaaaapaaaaaaaaaaaapaaaaaaaaaaaapaaaaaaaaaaaaaaaaaaaaapaaaaaaaaaapaaaaaaaaapaaaaaaaaaaaaaaaaaapaaaaaaaaaaapaaaaaaaaaaaapaaaaaaaaaaaaaaaaaapaaaaaaaaaaaaaapaaaaaaaaaaaapaaaaaaaaaaapaaaaaaaaaaaaaaaaaaaaapaaaaaaaaaaapaaaaaaaapaaaaaaaaaaaaaaapaaaaaaaaaaapaaaaaaaaaaaaaaaapaaaaaaaaaaaaaapaaaaaaaaaaaaaaaaapaaaaaaaaaaaaapaaaaaaaaaapaaaaaaaaaaaaaaaaaaaaapaaaaaaaaaaaaapaaaaaapaaaaaaaaaaaaaaapaaapaaaaaaaaapaaaaaaaaaaaapaaaaaaaaaaaaaaaapaaaaaaaaaaaaaaaaaapaaaaaaaaaaapaaaaaaaaaaappaaaaaaaaaaaaaaaaaaaappaaaaaaaaappaaaaaaaaapaaaaaaaaaaaaaapaaapaaaaaaapaaapaaaaaaaaaapaaaaaaaaaaaaaaaaaaappaaaaaaaaaaapaaaaaaaaaaaaaapppaaaaaaaaapapaaaaaaaaaaaaaaaaaaaaapaaaaaaaaapaaaaaaaapaaaaaaaaaaaaaaaapaaaaaaaaaappaaapaaaaaaaaaaapppaaaaaaaaaaaapaaaapaaaaaaaaaapapaaaaaaaaaaaappaaaaaaaaaapaaaaaaaaaaaaaaaaaapaapapaaaaaaaaaaapaaaaaappaaaaaaaaaaaaaaapaaaaaaaaaaapaaaaaaaaaaaaapaaaaaaaaaaaaaaaapaaaaappaaaaaaaapppaaaaaaaaaaaappaaaaaaaaaapaapaaaaaaaaaaaaaaapaaaapaaaaaaaappaaaaaaaapppaaaaaaaaaaaaaapaappaaaaaapppaaapaaaaaaaaaaaaapaaaaaaaaaaaaaaaapaaaaaaaaaapppappaaaaaapaapapaaaaaaaaapaaapaaaaaaaaaaaaaapaapapaaaaaaaappaaaaaaaappppaaaaaaaaaaaapppaaapaaaaapppaaaapaaaaaaapaapaaaaaaaaaaaaapaaaaaaaaaaaaaaappaaaaaaaaaaaapppppaaaaaaaapapappaaaaaaaaaaaaapaapapaaaaaaaaapappaaaaapppaaaaaaaaaaaaappaaapaaaaaapppaaaaapaaaaaapppapapaaaaaaaaaapaapappapaaaaaaapppppaaaaaaapappppaaaaaaaaapapppppppppaaaaaaaapapppppppaaaaapppppppaaapppapppppaaaaaaapppappppppaapppppppappppppappppppapppppaaaaappppapppppppaaaapppppapaaaaappppppppppppaaappppppappappppaaaaapappppppapaaaapppppppaaapppapppappaaaaaapppppppaappapppppppappppppapppppppaappappaaapppppppapppappaapppppappaaaapppppppappppaaapppppppppapaappaaaapppppppapppaaappppppppaapppppppapppppppapppppppapppppppppppppppppaapppppppppppppapaapppppppppppppapapppppapppaaappppppppppapppapppppppppappappppppppppppppppappppppppppapppppppppappapppappppppppappapppppppppppppppppppppppppppppapppppppppppppppppappppppappapppppppppppppppapp
2,3,122,16,10,16,15,14,15,11,11,9,11,11,9,10,11,11,10,11,12,14,19,19,22,30,33,82,91,92,104,paaaaaaaaaaaaaaapaaaaaaaaaaaaaapaaaaaaaaaaaaapaaaaaaaaaaaaaapaaaaaaaaaapaaaaaaaaaapaaaaaaaapaaaaaaaaaapaaaaaaaaaapaaaaaaaaapaaaaaaaaaaaaaapaaaaaaaaaaaaaaapaaaaaaaaaaaaapaaaaaaaaaaaaaapaaaaaaaaaapaaaaaaaaapaaaaaaaaappaaaaaaaapaaaaaaaaaapaaaaaaaaaapaaaaaaaaaaaaapaaaaaaaaaaaaaaappaaaaaaaaaaaaapaaaaaaaaaaaaaapaaaaaaaaaapaaaaaaaapaaaaaaaapaaaaaaaaaaapaaaaaaaaapaaaaaaaaaaapaaaaaaaaaaaapaaaaaaaaaaaaaaapaaaaaaaaaaaaaapaaaaaaaaaaaapaaaaaaaaaaaaapaaaaaaapaaaaaaaapaaaaaaaaaaapaaaaaaaaaapaaaaaaaaaappaaaaaaaaaaapaaaaaaaaaaaaaaapaaaaaaaaaaaaaaapaaaaaaaaaaaapaaaaaaaaapaaaaaaaaaapaaaaaaaapaaaaaaaaaapaaaaaaaaaapaaaaaaaaaaaaapaaaaaaaaaapaaaaaaaaaaaaaaaaappaaaaaaaaapaaaaaaaaaaaaaaapaaaaaaaaaaaapaaaaaaapaaaaaaaapaaaaaaaaaaapaaaaaaaaappaaaaaaaaaapapaaaaaaaaaaapaaaaaaaaaaaaaaaaaapaaaaaaaaappaaaaaaaaaaaaaapaaaaaaaaaapaaaaaaaapaaaaaaaapaaaaaaaaaaapaaaaaaaaapppaaaaaaaaaaappaaaaaaaaapppaaaaaaaaaaaaappaaaaaaaaaaappaaaaaaaaaaaaaaappaaaaaaaapaaaaaaaaapaaaaaaaapaaaaaaaaaapppaaaaaaaappaaaaaaaaaapapaaaaaaaaaapaaaaaaaaaaaaaaapaapaaaaaaaaaapaappaaaaaaaaapaaaaaaaaaapppaaaaaaaapaaaaaaaapaapaaaaaaappaaaaaaaaappaaaaaaaaaapappaaaaaaaaapaaaaaaaaaaaaaappaapaaaaaaaaappapaaaaaaaaaaapppaaaaaaaapapppaaaaaapaaaaaaaapaaaaaaaaaaapaaaaaaaaappaaaaaaaappapappaaaaaaaapaapaaaaaaaaaaaapaaaapaaaaaaapppaaappaaaaaaapapapaaaaaappppaaaaaaapaaaaaaaapapapaaaaaappapaaaaaaappaaaaaaaaapaapapaaaaaaaapapappaaaaaaaaaapaapapppaaaaappaapaaaaaaaaaapppaapaaaaappapapaaaaappaaaaaaapapppaaaaaappaaaaaaaaappaaaaaaappppppppppppaaaapppappppppaaaaaappappppppppaapppppapapppaaaappppaappppappppapppaaappppppaaapppppppaaaappppppppaaappppppaaappppppppaapappaapppapppappppaaappppppppppppppppppppppppappaappppaappapapppppppppaapppappppapppppaapppapppppppaaaapppppapaappppppppaapppapapppppppapppapaapppappppppppppppppppappaaapaapppppppappappppppppapapppapppappppppappppappppppaapaappppapapapppppppppppppppppppppppapppapppppppppppppppappppppppappappppppppaappapppppppapaaapppppappaappppppappppppppppapppppppppppap
