"subset_name","sample_ID","rho","observed_c_score","actual_sample_size","effective_sample_size","mean_c_score","lower_tail_p","upper_tail_p","p_type","standardised_effect_size"
"survey_only",30,1700,1.17412507171543,4399,1026.88592654114,1.19753596270576,0.237326665151171,0.766537849511253,"==",-0.738478392967004
"survey_only",31,1700,1.16279753158977,4099,1014.39127797053,1.18930514720985,0.22468894852403,0.777994632837277,"==",-0.779433941023483
"survey_only",32,1700,1.44168826360607,2799,1035.60335258945,1.43488359081012,0.622722400857449,0.379778492318685,"==",0.168766063935673
"survey_only",33,1700,1.33664596273292,3999,1046.88210217219,1.3006054826336,0.840460115028757,0.163040760190048,"==",0.91418889628145
"survey_only",34,1700,1.50583390528483,3799,1008.24755136622,1.50321223257767,0.576467491445117,0.425375098710187,"==",0.0750028796470235
"survey_only",35,1700,1.28913857677903,2799,1033.48341665886,1.32302315924316,0.182565201857806,0.820650232225795,"==",-0.839947915365023
"survey_only",36,1700,1.32191358024691,2899,1014.14223421468,1.36868290044673,0.11797171438427,0.884442911348741,"==",-1.07513432422461
"survey_only",37,1700,1.02850796001481,4199,1009.68572535507,1.03111237764955,0.556084782090974,0.450107168373422,"==",-0.0760236553978706
"survey_only",38,1700,1.20223964165733,4499,1004.44674254953,1.24181185466871,0.122471660368971,0.879084240942432,"==",-1.08984912500657
"survey_only",39,1700,1.46752865119013,3399,1019.08601128372,1.45421787898586,0.68696675492792,0.315681082671374,"==",0.323825201765938
"survey_only",40,1700,1.00657894736842,4999,1012.19350993306,1.01722546263639,0.398079615923185,0.606121224244849,"==",-0.366302578014626
"survey_only",41,1700,1.14754591990364,4499,1025.49831047468,1.20675777995833,0.00400088908646366,0.996221382529451,"==",-1.82676299278809
"survey_only",42,1700,1.0063233965673,4899,1012.33103446289,0.959799881730191,0.943049601959584,0.0579710144927536,"==",1.74336191250537
"survey_only",43,1700,1.14400895856663,4999,1010.17260305553,1.18589756025113,0.0698139627925585,0.931986397279456,"==",-1.31108749262865
"survey_only",44,1700,1.10801896516182,3899,1020.47829711257,1.13025344282443,0.233393177737882,0.770197486535009,"==",-0.751557667270872
"survey_only",45,1700,1.52815417043059,2999,1033.71385216511,1.61270056996817,0.00333444481493831,0.997332444148049,"==",-1.98942372582048
"survey_only",46,1700,0.836184210526316,4499,1004.34035999617,0.87783430430934,0.0260057790620138,0.974216492553901,"==",-1.51961956784716
"survey_only",47,1700,1.05194805194805,5399,1030.57353489904,1.04116689794837,0.729949990739026,0.27523615484349,"==",0.49211976802435
"survey_only",48,1700,1.82246835443038,3299,1030.01725741055,1.87781193764125,0.0872991815701728,0.915428917853895,"==",-1.2094193134861
"survey_only",49,1700,1.02631578947368,3799,1027.54149481419,1.06121830816002,0.159778889181364,0.844169518294288,"==",-0.900602085125438
"survey_only",50,1700,1.37157894736842,3099,1036.88132201726,1.43012833794716,0.0193610842207164,0.981284285253307,"==",-1.59557254717854
"survey_only",51,1700,1.18416838252116,5599,1006.89082792821,1.19001317725585,0.425611716377925,0.577603143418468,"==",-0.286537901377417
"survey_only",52,1700,1.82897443432266,3499,1004.9711623401,1.86220075304669,0.253786796227494,0.749071163189483,"==",-0.710190847881833
"survey_only",53,1700,1.18575949367089,5199,1022.90114085961,1.14404547125664,0.913829582612041,0.0875168301596461,"==",1.41453470080604
"survey_only",54,1700,1.15475749722325,2899,1001.8334856541,1.18886735828808,0.168678854777509,0.833735770955502,"==",-0.836414281609086
"survey_only",55,1700,1.11710362047441,3699,1010.38146635625,1.1440554672974,0.244390375777237,0.757772370911057,"==",-0.70747368963158
"survey_only",56,1700,0.983935742971888,3899,1097.43803255966,0.98410187115663,0.566812003077712,0.434983329058733,"==",-0.0046737070366807
"survey_only",57,1700,1.15780193946518,4699,1014.75235281905,1.14834562871149,0.669929772291977,0.333688018727389,"==",0.27224567922555
"survey_only",58,1700,0.965912430208639,4599,1009.18509746615,0.930242983612492,0.866057838660578,0.135246792781039,"==",1.07631444903273
"survey_only",59,1700,0.967568947906027,4099,1010.13000576476,0.972999094674428,0.493047084654794,0.512320078067821,"==",-0.184985404485858
"survey_only",60,1700,1.28472931562819,4099,1006.32944446072,1.32076734129578,0.138082459136375,0.864357160282996,"==",-1.04342258489388
"survey_only",61,1700,1.02297128589263,5599,1061.26592517651,1.07205625045849,0.0126808358635471,0.987676370780497,"==",-1.68127209423231
"survey_only",62,1700,1.31736694677871,3299,1016.7179412812,1.31786671625304,0.565322825098515,0.436495907850864,"==",-0.0126615760597646
"survey_only",63,1700,1.31604938271605,3799,1022.04710401793,1.37053797458071,0.0500131613582522,0.951566201632008,"==",-1.362198215129
"survey_only",64,1700,0.811749432002597,4199,1015.54113125439,0.81964060158989,0.449154560609669,0.556084782090974,"==",-0.291091709062632
"survey_only",65,1700,1.10527690700104,3999,1041.18352624938,1.12547624889503,0.288572143035759,0.715678919729932,"==",-0.615848167171405
"survey_only",66,1700,1.44563453424213,3799,1009.57278322798,1.5162302486715,0.00763358778625954,0.992629639378784,"==",-1.88319028768658
